nome_touro,nome_touro_alta,codigo_touro,raca,data_preco,preco_ajustado_reais,data_prova,fonte_prova_url,TPI,NM$,CM$,Leite,Proteína,Proteína%,Gordura,Gordura%,CGP,Pconf,PTAT,JUI,FLC,Tconf,PL,DPR,SCS,SCE,DCE,NMT,DSB,CCR,HCR,aAa,DMS
REDEYE-P MOCHO / A2A2 WEBSTER KINGBOY,REDEYE-P RED,200HO11828,LEITE IMPORTADO,2025-04-01,68.73,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11828,2679,68,69,-132,-5,0.0,2,0.03,-3,99,1.69,0.83,1.36,97,2.2,1.8,2.88,2.1,1.9,6.2,6.0,0.2,0.9,,
EASTBOUND ROBOTREADY / IMMUNITY+ MARIUS ACHIEVER,EASTBOUND,200HO11841,LEITE IMPORTADO,2025-04-01,37.49,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11841,2737,399,418,-16,8,0.03,43,0.17,51,98,-0.38,0.21,-0.24,86,1.9,-1.1,2.69,1.3,1.4,6.0,4.6,0.1,-2.4,,
RAINBOW-RED GENOMAX SIMPLICITY*FV APPRENTICE*FV,RAINBOW-RED,200HO11875,LEITE IMPORTADO,2025-04-01,37.49,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11875,2515,138,128,341,3,-0.03,16,0.01,19,87,0.46,0.54,0.89,82,-0.4,-2.3,2.99,2.0,1.9,5.2,4.6,-4.1,-2.3,,
HELIUM-RED SEMEXX / FERTILITY SWINGMAN SALVATORE,HELIUM-RED,200HO11884,LEITE IMPORTADO,2025-04-01,57.28,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11884,2574,325,315,335,0,-0.04,6,-0.03,6,95,-0.31,-0.44,-0.57,93,3.4,0.7,2.78,1.4,2.1,5.2,4.2,0.9,0.4,,
NETFLIX A2A2 PURSUIT TOPNOTCH,NETFLIX,200HO11899,LEITE IMPORTADO,2025-04-01,37.49,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11899,2866,398,407,1039,37,0.01,22,-0.08,59,87,0.77,0.62,-0.09,86,2.6,-0.8,2.96,2.1,1.3,5.8,3.9,0.4,1.9,,
BONAPARTE GENOMAX DISCJOCKEY FABULOUS,BONAPARTE,200HO11932,HOLANDÊS PRETO E BRANCO,2025-04-01,37.49,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11932,2677,-80,-85,745,18,-0.02,1,-0.11,19,82,1.96,1.61,0.01,85,-0.7,0.0,2.92,2.4,2.3,6.2,5.4,0.4,0.6,,
BRUCHNER GENOMAX / ROBOTREADY ROBERT FABULOUS,BRUCHNER,200HO11939,LEITE IMPORTADO,2025-04-01,35.41,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11939,2809,238,262,301,24,0.05,28,0.06,52,82,0.63,0.42,0.79,81,1.9,-0.1,2.88,2.2,1.7,6.2,4.3,0.2,0.4,,
BOSA TIMBERLAKE ACHIEVER,BOSA,200HO11946,HOLANDÊS PRETO E BRANCO,2025-04-01,71.86,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11946,3081,709,712,1160,37,0.0,72,0.09,109,98,0.7,1.41,-0.4,96,1.6,-1.1,3.03,2.0,1.9,5.3,4.1,-0.3,-0.1,,
OBSIDIAN ROBOTREADY / FERTILITY / SEMEXX MERRIMAC GRANITE,OBSIDIAN,200HO11977,LEITE IMPORTADO,2025-04-01,81.23,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11977,2963,440,478,-487,9,0.1,66,0.33,75,98,0.98,1.43,0.89,94,2.4,-1.1,2.73,1.4,2.1,5.0,4.2,-1.3,-0.7,,
ROYALFLUSH SEMEXX DISCJOCKEY FABULOUS,ROYALFLUSH,200HO12025,LEITE IMPORTADO,2025-04-01,192.66,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12025,2801,83,138,-766,12,0.15,10,0.16,22,95,1.37,1.76,-0.14,94,1.5,0.5,2.72,2.5,2.4,6.7,5.3,2.6,2.9,,
PROLOGUE SEMEXX EINSTEIN ACHIEVER,PROLOGUE,200HO12026,LEITE IMPORTADO,2025-04-01,124.97,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12026,2984,589,615,325,27,0.06,86,0.27,113,98,0.26,0.65,-1.22,94,2.1,-1.5,2.9,2.2,2.4,6.7,5.3,-0.8,0.4,,
PROVERB A2A2 / SEMEXX EINSTEIN POSITIVE,PROVERB,200HO12027,LEITE IMPORTADO,2025-04-01,60.4,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12027,3077,524,562,356,36,0.09,72,0.21,108,93,0.64,1.45,-0.61,85,2.9,-0.3,2.87,2.0,2.1,6.2,5.1,0.3,-0.1,,
PASSWORD A2A2 / SEMEXX ELDORADO MONTOYA,PASSWORD,200HO12033,LEITE IMPORTADO,2025-04-01,49.99,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12033,2847,325,362,359,37,0.09,19,0.02,56,88,0.26,0.23,-0.46,87,1.7,1.3,2.99,1.9,1.9,5.0,4.2,2.2,0.9,,
MINTJULEP ROBOTREADY / A2A2 ELDORADO MILKTIME,MINTJULEP,200HO12039,LEITE IMPORTADO,2025-04-01,47.91,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12039,2801,304,311,882,30,0.0,4,-0.12,34,86,0.24,1.12,0.28,84,2.0,-0.1,2.9,1.8,1.8,5.1,4.8,1.4,1.0,,
BRUNSWICK SEMEXX / IMMUNITY+ MAESTRO JARED,BRUNSWICK,200HO12083,LEITE IMPORTADO,2025-04-01,37.49,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12083,2736,374,406,-124,16,0.08,11,0.06,27,96,-0.46,0.12,-1.12,88,3.7,0.8,2.79,1.6,1.5,5.2,4.1,1.5,0.5,,
HUMORIST SEMEXX HEROIC SKYWALKER,HUMORIST,200HO12084,LEITE IMPORTADO,2025-04-01,47.91,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12084,2918,467,495,51,19,0.07,45,0.16,64,95,0.01,0.5,-0.08,84,2.8,2.0,2.84,1.6,1.3,5.5,4.2,2.8,0.3,,
REDWINGS-RED GENOMAX / SEMEXX / IMMUNITY+ SWINGMAN-RED SALVATORE,REDWINGS-RED,200HO12089,LEITE IMPORTADO,2025-04-01,136.43,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12089,2655,284,276,518,6,-0.04,17,-0.02,23,91,0.62,0.29,-0.04,81,2.8,-0.3,2.74,2.2,2.4,5.7,4.7,-1.4,-1.2,,
TIJERAS GENOMAX / A2A2 / SEMEXX / IMMUNITY+ ARISTOCRAT ELDORADO,TIJERAS,200HO12092,LEITE IMPORTADO,2025-04-01,49.99,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12092,2825,389,402,190,12,0.02,17,0.03,29,82,0.72,1.32,0.43,80,3.2,0.3,2.8,1.9,1.2,5.5,3.9,0.2,0.0,,
MILLWRIGHT GENOMAX / IMMUNITY+ EINSTEIN MEDLEY,MILLWRIGHT,200HO12118,LEITE IMPORTADO,2025-04-01,37.49,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12118,3063,637,658,699,32,0.03,45,0.06,77,82,0.08,0.95,-0.34,80,5.0,1.1,2.71,1.9,2.0,5.9,4.7,3.0,0.6,,
"ORION 2.633 710 99 1.12 1.00 -0,06 2.1% SHOWTIME KINGBOY MOGUL",ORION,200HO10457,LEITE IMPORTADO,2025-05-01,71.55,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10457,2633,102,77,710,2,-0.08,8,-0.08,10,99,1.12,1.0,-0.06,99,0.6,1.0,2.9,2.1,2.6,5.9,5.5,1.3,1.4,,
DARE 2.579 270 93 0.59 0.23 0.91 2.2% ROBOTREADY SILVER DAY,DARE,200HO10653,HOLANDÊS PRETO E BRANCO,2025-05-01,26.96,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10653,2579,91,89,270,5,-0.01,23,0.04,28,93,0.59,0.23,0.91,88,0.1,-1.5,2.88,2.2,2.4,6.7,6.1,-1.8,-0.5,,
CAYDEN 2.675 -491 94 0.51 0.30 1.09 2.1% AFTERBURNER COMMANDER,CAYDEN,200HO10831,HOLANDÊS PRETO E BRANCO,2025-05-01,29.04,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10831,2675,135,187,-491,19,0.14,2,0.09,21,94,0.51,0.3,1.09,90,0.3,0.8,2.76,2.1,2.1,5.7,5.0,-0.1,0.8,,
"TOPNOTCH 2.655 260 99 0.49 0.84 -0,71 2.1% JEDI LOTTOMAX",TOPNOTCH,200HO10864,LEITE IMPORTADO,2025-05-01,68.44,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10864,2655,139,155,260,17,0.03,-14,-0.09,3,99,0.49,0.84,-0.71,97,3.3,1.6,2.84,2.1,1.9,6.6,4.7,3.2,-1.6,,
"POSITIVE 2.911 851 99 0.75 1.12 -0,4 2.2% A2A2 / FERTILITY DUKE RUBICON",POSITIVE,200HO10955,LEITE IMPORTADO,2025-05-01,155.55,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10955,2911,449,464,851,38,0.04,87,0.19,125,99,0.75,1.12,-0.4,99,-1.4,-3.7,3.09,2.2,1.9,5.3,4.6,-4.3,-1.3,,
BLUFF 2.713 1.443 98 0.85 1.46 0.35 1.8% SEMEXX EUCLID MONTROSS,BLUFF,200HO10969,HOLANDÊS PRETO E BRANCO,2025-05-01,47.7,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10969,2713,169,129,1443,14,-0.12,-8,-0.24,6,98,0.85,1.46,0.35,94,2.9,1.2,2.93,1.8,1.6,5.2,4.6,1.1,1.1,,
SWINGMAN-RED 2.570 336 99 0.79 0.30 0.47 1.8% ROBOTREADY / IMMUNITY+ APPRENTICE DELTA,SWINGMAN-RED,200HO11091,HOLANDÊS VERMELHO E BRANCO,2025-05-01,101.62,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11091,2570,182,166,336,-6,-0.06,-4,-0.07,-10,99,0.79,0.3,0.47,98,2.4,0.4,2.67,1.8,1.8,5.5,4.2,-0.1,0.8,,
"RUSS-PP-RED 2.202 -388 97 0.61 0.79 -0,06 3.2% MOCHO HOMOZIGOTO / A2A2 LOYOLA-P SUPERSHOT",RUSS-PP-RED,200HO11126,HOLANDÊS VERMELHO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11126,2201,-377,-359,-388,3,0.06,-39,-0.09,-36,97,0.69,0.58,0.19,95,-0.9,-2.4,3.11,3.2,3.1,6.0,6.2,-2.0,0.3,,
POPSTAR 2.771 868 99 0.47 0.84 0.07 2.1% FERTILITY IMAX DELCO,POPSTAR,200HO11196,LEITE IMPORTADO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11196,2771,312,305,868,21,-0.03,28,-0.03,49,99,0.47,0.84,0.07,96,2.3,-0.5,3.01,2.1,2.3,5.8,5.7,-0.1,1.5,,
"DISCJOCKEY 2.518 -849 99 0.93 1.62 -1,03 2.7% SHOWTIME / SEMEXX FORTUNE MONTEREY",DISCJOCKEY,200HO11287,HOLANDÊS PRETO E BRANCO,2025-05-01,82.96,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11287,2518,-266,-229,-849,-1,0.11,-9,0.1,-10,99,0.93,1.62,-1.03,99,-1.6,1.5,2.87,2.7,2.5,6.1,5.7,2.3,1.9,,
"EMERALD 2.701 795 -0,09 0.59 0.73 -1,26 2.5% SEMEXX FORTUNE RUBICON",EMERALD,200HO11318,LEITE IMPORTADO,2025-05-01,47.7,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11318,2701,258,257,795,20,-0.02,-2,-0.13,18,99,-0.09,0.73,-1.26,98,2.1,1.9,2.81,2.5,1.7,5.3,3.6,2.4,-0.2,,
"ICEBREAKER 2.918 1.118 99 -0,66 -0,5 -2,04 2.2% A2A2 / FERTILITY GUARANTEE MODESTY",ICEBREAKER,200HO11380,LEITE IMPORTADO,2025-05-01,29.04,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11380,2918,661,681,1118,48,0.04,57,0.04,105,99,-0.66,-0.5,-2.04,95,1.3,-0.4,3.0,2.2,1.7,4.6,3.9,0.9,1.7,,
"BLIZZARD 2.940 -321 99 0.97 1.40 -0,44 2.3% SEMEXX / IMMUNITY+ TOPNOTCH DENVER",BLIZZARD,200HO11387,HOLANDÊS PRETO E BRANCO,2025-05-01,47.7,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11387,2940,320,358,-321,14,0.09,52,0.25,66,99,0.97,1.46,-0.44,98,1.7,0.9,2.75,2.3,1.7,6.5,4.4,2.2,-1.4,,
"JAMBOREE 2.765 769 83 0.73 1.04 -1,07 2.7% GENOMAX JEFRI DUKE",JAMBOREE,200HO11522,LEITE IMPORTADO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11522,2765,161,175,769,29,0.01,14,-0.07,43,83,0.73,1.04,-1.07,81,1.9,-0.3,2.72,2.7,2.2,6.4,5.3,0.4,0.7,,
"PREFER-RED 2.593 1.000 87 0.48 0.38 -0,55 2.7% GENOMAX SUCCESSOR*FV ALLTIME",PREFER-RED,200HO11574,HOLANDÊS VERMELHO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11574,2593,27,18,1000,22,-0.04,11,-0.11,33,87,0.48,0.38,-0.55,81,-0.2,-0.4,2.87,2.7,1.9,6.7,5.3,0.0,-0.8,,
"EINSTEIN 3.190 804 99 0.58 1.20 -0,67 2.2% FERTILITY / SEMEXX / A2A2 / IMMUNITY+ TOPNOTCH DUKE",EINSTEIN,200HO11586,LEITE IMPORTADO,2025-05-01,114.07,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11586,3190,628,659,804,42,0.06,77,0.16,119,99,0.58,1.2,-0.67,99,4.1,0.4,2.71,2.2,2.0,6.5,5.3,1.7,1.3,,
"DARMOUTH 2.826 777 91 1.08 1.35 -0,18 2.4% ROBOTREADY CHALLENGER DUKE",DARMOUTH,200HO11627,HOLANDÊS PRETO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11627,2826,257,256,777,18,-0.03,25,-0.03,43,91,1.08,1.35,-0.18,84,1.8,0.6,2.7,2.4,2.9,7.4,6.7,1.0,-1.9,,
"BANKSY 2.998 1.048 99 0.43 0.44 -0,88 2.1% SEMEXX MARIUS IMAX",BANKSY,200HO11699,HOLANDÊS PRETO E BRANCO,2025-05-01,58.07,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11699,2998,527,558,1048,51,0.06,54,0.04,105,99,0.43,0.44,-0.88,97,1.4,-0.8,2.83,2.1,2.2,6.9,6.0,0.0,-1.8,,
COCKPIT 2.858 349 99 0.84 1.11 0.04 3.2% A2A2 / SEMMEX POSITIVE DELTA,COCKPIT,200HO11722,HOLANDÊS PRETO E BRANCO,2025-05-01,74.66,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11722,2858,393,406,349,18,0.02,56,0.16,74,99,0.84,1.11,0.04,96,0.6,-1.1,2.85,3.2,2.4,6.9,5.5,-1.2,0.5,,
"MAJORDOMO 2.777 915 99 0.40 0.90 -0,85 1.7% SEMEXX / ROBOTREADY MARIUS FRAZZLED",MAJORDOMO,200HO11747,LEITE IMPORTADO,2025-05-01,62.22,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11747,2777,369,382,915,33,0.01,44,0.02,77,99,0.4,0.9,-0.85,95,0.6,-4.2,2.78,1.7,2.0,5.6,4.7,-3.5,-3.8,,
"DARKFLASH 2.732 550 93 0.68 0.60 -0,32 2.4% GENOMAX BLOOMFIELD YODER",DARKFLASH,200HO11761,HOLANDÊS PRETO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11761,2732,251,228,550,-1,-0.07,31,0.03,30,93,0.68,0.6,-0.32,81,1.7,1.7,2.97,2.4,2.5,6.1,5.2,2.0,3.5,,
"BREVILLE 2.834 471 92 0.15 0.62 -0,59 2.1% A2A2 CHALLENGER SUPERHERO",BREVILLE,200HO11768,HOLANDÊS PRETO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11768,2834,416,418,471,13,-0.01,36,0.06,49,92,0.15,0.62,-0.59,86,2.3,1.7,2.85,2.1,2.0,6.1,5.1,2.2,-0.1,,
HANLEY 2.923 460 99 1.31 1.62 0.75 1.6% ROBOTREADY CHALLENGER DELTA-LAMBDA,HANLEY,200HO11782,LEITE IMPORTADO,2025-05-01,60.14,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11782,2923,439,441,460,14,0.0,57,0.14,71,99,1.31,1.62,0.75,97,2.4,-0.6,2.91,1.6,1.9,5.5,5.9,-1.4,-3.2,,
REVERE-RED 2.280 -226 97 1.73 1.33 0.38 2.7% FERTILITY UNSTOPABULL BAILEY*RC,REVERE-RED,200HO11819,HOLANDÊS VERMELHO E BRANCO,2025-05-01,150.36,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11819,2280,-366,-372,-226,-9,-0.01,-42,-0.13,-51,96,1.73,1.33,0.38,95,-0.3,0.8,3.13,2.7,2.5,7.6,5.9,-0.6,0.7,,
REDEYE-P 2.679 -132 99 1.69 0.83 1.36 2.1% MOCHO / A2A2 WEBSTER KINGBOY,REDEYE-P RED,200HO11828,HOLANDÊS VERMELHO E BRANCO,2025-05-01,68.44,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11828,2679,68,69,-132,-5,0.0,2,0.03,-3,99,1.69,0.83,1.36,97,2.2,1.8,2.88,2.1,1.9,6.2,6.0,0.2,0.9,,
"EASTBOUND 2.737 -16 98 -0,38 0.21 -0,24 1.3% ROBOTREADY / IMMUNITY+ MARIUS ACHIEVER",EASTBOUND,200HO11841,LEITE IMPORTADO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11841,2737,399,418,-16,8,0.03,43,0.17,51,98,-0.38,0.21,-0.24,86,1.9,-1.1,2.69,1.3,1.4,6.0,4.6,0.1,-2.4,,
RAINBOW-RED 2.515 341 87 0.46 0.54 0.89 2.0% GENOMAX SIMPLICITY*FV APPRENTICE*FV,RAINBOW-RED,200HO11875,HOLANDÊS VERMELHO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11875,2515,138,128,341,3,-0.03,16,0.01,19,87,0.46,0.54,0.89,82,-0.4,-2.3,2.99,2.0,1.9,5.2,4.6,-4.1,-2.3,,
"HELIUM-RED 2.574 335 95 -0,31 -0,44 -0,57 1.4% SEMEXX / FERTILITY SWINGMAN SALVATORE",HELIUM-RED,200HO11884,HOLANDÊS VERMELHO E BRANCO,2025-05-01,57.03,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11884,2574,325,315,335,0,-0.04,6,-0.03,6,95,-0.31,-0.44,-0.57,93,3.4,0.7,2.78,1.4,2.1,5.2,4.2,0.9,0.4,,
"NETFLIX 2.866 1.039 89 0.77 0.62 -0,09 2.1% A2A2 PURSUIT TOPNOTCH",NETFLIX,200HO11899,LEITE IMPORTADO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11899,2866,398,407,1039,37,0.01,22,-0.08,59,87,0.77,0.62,-0.09,86,2.6,-0.8,2.96,2.1,1.3,5.8,3.9,0.4,1.9,,
BONAPARTE 2.677 745 82 1.96 1.61 0.01 2.4% GENOMAX DISCJOCKEY FABULOUS,BONAPARTE,200HO11932,HOLANDÊS PRETO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11932,2677,-80,-85,745,18,-0.02,1,-0.11,19,82,1.96,1.61,0.01,85,-0.7,0.0,2.92,2.4,2.3,6.2,5.4,0.4,0.6,,
BRUCHNER 2.809 301 82 0.63 0.42 0.79 2.2% GENOMAX / ROBOTREADY ROBERT FABULOUS,BRUCHNER,200HO11939,HOLANDÊS PRETO E BRANCO,2025-05-01,35.26,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11939,2809,238,262,301,24,0.05,28,0.06,52,82,0.63,0.42,0.79,81,1.9,-0.1,2.88,2.2,1.7,6.2,4.3,0.2,0.4,,
"BOSA 3.081 1.160 98 0.70 1.41 -0,4 2.0% TIMBERLAKE ACHIEVER",BOSA,200HO11946,HOLANDÊS PRETO E BRANCO,2025-05-01,71.55,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11946,3081,709,712,1160,37,0.0,72,0.09,109,98,0.7,1.41,-0.4,96,1.6,-1.1,3.03,2.0,1.9,5.3,4.1,-0.3,-0.1,,
OBSIDIAN 2.963 -487 98 0.98 1.43 0.89 1.4% ROBOTREADY / FERTILITY / SEMEXX MERRIMAC GRANITE,OBSIDIAN,200HO11977,LEITE IMPORTADO,2025-05-01,80.88,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO11977,2963,440,478,-487,9,0.1,66,0.33,75,98,0.98,1.43,0.89,94,2.4,-1.1,2.73,1.4,2.1,5.0,4.2,-1.3,-0.7,,
"ROYALFLUSH 2.801 -766 95 1.37 1.76 -0,14 2.5% SEMEXX DISCJOCKEY FABULOUS",ROYALFLUSH,200HO12025,LEITE IMPORTADO,2025-05-01,191.84,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12025,2801,83,138,-766,12,0.15,10,0.16,22,95,1.37,1.76,-0.14,94,1.5,0.5,2.72,2.5,2.4,6.7,5.3,2.6,2.9,,
"PROLOGUE 2.984 325 98 0.26 0.65 -1,22 2.2% SEMEXX EINSTEIN ACHIEVER",PROLOGUE,200HO12026,LEITE IMPORTADO,2025-05-01,124.44,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12026,2984,589,615,325,27,0.06,86,0.27,113,98,0.26,0.65,-1.22,94,2.1,-1.5,2.9,2.2,2.4,6.7,5.3,-0.8,0.4,,
"PROVERB 3.077 356 93 0.64 1.45 -0,61 2.0% A2A2 / SEMEXX EINSTEIN POSITIVE",PROVERB,200HO12027,LEITE IMPORTADO,2025-05-01,60.14,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12027,3077,524,562,356,36,0.09,72,0.21,108,93,0.64,1.45,-0.61,85,2.9,-0.3,2.87,2.0,2.1,6.2,5.1,0.3,-0.1,,
"PASSWORD 2.847 359 90 0.26 0.23 -0,46 1.9% A2A2 / SEMEXX ELDORADO MONTOYA",PASSWORD,200HO12033,LEITE IMPORTADO,2025-05-01,49.77,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12033,2847,325,362,359,37,0.09,19,0.02,56,88,0.26,0.23,-0.46,87,1.7,1.3,2.99,1.9,1.9,5.0,4.2,2.2,0.9,,
MINTJULEP 2.801 882 87 0.24 1.12 0.28 1.8% ROBOTREADY / A2A2 ELDORADO MILKTIME,MINTJULEP,200HO12039,LEITE IMPORTADO,2025-05-01,47.7,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12039,2801,304,311,882,30,0.0,4,-0.12,34,86,0.24,1.12,0.28,84,2.0,-0.1,2.9,1.8,1.8,5.1,4.8,1.4,1.0,,
"BRUNSWICK 2.736 -124 96 -0,46 0.12 -1,12 1.6% SEMEXX / IMMUNITY+ MAESTRO JARED",BRUNSWICK,200HO12083,HOLANDÊS PRETO E BRANCO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12083,2736,374,406,-124,16,0.08,11,0.06,27,96,-0.46,0.12,-1.12,88,3.7,0.8,2.79,1.6,1.5,5.2,4.1,1.5,0.5,,
"HUMORIST 2.918 51 94 0.01 0.50 -0,08 1.6% SEMEXX HEROIC SKYWALKER",HUMORIST,200HO12084,LEITE IMPORTADO,2025-05-01,47.7,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12084,2918,467,495,51,19,0.07,45,0.16,64,95,0.01,0.5,-0.08,84,2.8,2.0,2.84,1.6,1.3,5.5,4.2,2.8,0.3,,
"REDWINGS-RED 2.655 518 91 0.62 0.29 -0,04 2.2% GENOMAX / SEMEXX / IMMUNITY+ SWINGMAN-RED SALVATORE",REDWINGS-RED,200HO12089,HOLANDÊS VERMELHO E BRANCO,2025-05-01,135.84,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12089,2655,284,276,518,6,-0.04,17,-0.02,23,91,0.62,0.29,-0.04,81,2.8,-0.3,2.74,2.2,2.4,5.7,4.7,-1.4,-1.2,,
TIJERAS 2.825 190 82 0.72 1.32 0.43 1.9% GENOMAX / A2A2 / SEMEXX / IMMUNITY+ ARISTOCRAT ELDORADO,TIJERAS,200HO12092,LEITE IMPORTADO,2025-05-01,49.77,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12092,2825,389,402,190,12,0.02,17,0.03,29,82,0.72,1.32,0.43,80,3.2,0.3,2.8,1.9,1.2,5.5,3.9,0.2,0.0,,
"MILLWRIGHT 3.063 699 82 0.08 0.95 -0,34 1.9% GENOMAX / IMMUNITY+ EINSTEIN MEDLEY",MILLWRIGHT,200HO12118,LEITE IMPORTADO,2025-05-01,37.33,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO12118,3063,637,658,699,32,0.03,45,0.06,77,82,0.08,0.95,-0.34,80,5.0,1.1,2.71,1.9,2.0,5.9,4.7,3.0,0.6,,
"ORION 2.633 710 99 1.12 1.00 -0,06 2.1% SHOWTIME KINGBOY MOGUL",ORION,200HO10457,LEITE IMPORTADO,2025-06-01,71.37,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10457,2633,102,77,710,2,-0.08,8,-0.08,10,99,1.12,1.0,-0.06,99,0.6,1.0,2.9,2.1,2.6,5.9,5.5,1.3,1.4,,
DARE 2.579 270 93 0.59 0.23 0.91 2.2% ROBOTREADY SILVER DAY,DARE,200HO10653,HOLANDÊS PRETO E BRANCO,2025-06-01,26.89,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10653,2579,91,89,270,5,-0.01,23,0.04,28,93,0.59,0.23,0.91,88,0.1,-1.5,2.88,2.2,2.4,6.7,6.1,-1.8,-0.5,,
CAYDEN 2.675 -491 94 0.51 0.30 1.09 2.1% AFTERBURNER COMMANDER,CAYDEN,200HO10831,HOLANDÊS PRETO E BRANCO,2025-06-01,28.96,2025-04-01,https://bullsearch.altagenetics.com/brasil/BS/Bull/200HO10831,2675,135,187,-491,19,0.14,2,0.09,21,94,0.51,0.3,1.09,90,0.3,0.8,2.76,2.1,2.1,5.7,5.0,-0.1,0.8,,
