nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
TRADIÇÃO 2514,426845,2018,,P,PC,3638,,1,23,"0,43","0,43",65,"0,99","0,43",77,,,,,"0,10",62,"0,11",51,"0,12",51,,,"0,06",82,,73,1,21,"2,30","0,34",59,"3,29",70,"0,04",77,"0,03",73,"0,09",65,,,"0,08",85,"0,84","0,38",16,"6,45",66
LEACHMAN KING ROB 8621,IA459,1990,,V,IA,23805,,21,177,"-0,75","0,68",8,"3,29","0,75",57,"1,44","0,53",27,156,"-0,02",88,"-0,06",92,"-0,01",87,"0,08",50,"0,03",71,,70,17,110,"4,21","0,66",39,"7,50",48,"0,02",81,"-0,04",89,"0,01",83,"0,11",39,"0,04",71,"-0,03","0,64",77,"6,43",66
SAO DIONISIO 249 QUEBRANTADOR H.HITTER,216451,2017,,P,PO,20442,,1,25,"0,13","0,31",44,"2,10","0,34",68,,,,,"0,12",51,"-0,19",99,"-0,04",91,"0,21",16,,,,63,1,23,"0,81","0,27",72,"2,91",72,"0,14",50,"-0,19",99,"-0,03",90,"0,25",12,"0,11",90,"0,23","0,29",58,"6,34",66
TRES MARIAS 8189 YESQUERO TE YESQUERO,IA1151,2008,,V,IA,23805,K,30,358,"-0,41","0,78",16,"1,92","0,80",69,"-2,52","0,47",96,214,"0,14",45,"0,06",67,"0,14",41,"0,09",46,"0,14",96,,63,26,260,"0,84","0,70",72,"2,76",73,"0,15",48,"0,04",70,"0,14",50,"0,10",44,"0,12",93,"0,12","0,74",67,"6,29",67
Performance Qualidade de carne Adaptação UMBU 3496 RESOURCE,221805,2018,,P,PO,99,,1,80,"-1,04","0,64",4,"0,99","0,62",77,,,,,"0,04",78,"0,01",80,"0,09",60,"-0,06",88,"-0,05",38,,78,1,20,"4,48","0,40",36,"5,47",59,"0,07",70,"0,08",60,"0,15",45,"-0,02",77,"-0,02",49,"-0,05","0,43",78,"6,21",67
SÃO XAVIER 1976 LIBRES,192383,2015,,P,PO,508,,1,30,"1,11","0,49",93,"3,43","0,52",56,"-0,01","0,17",59,3,"0,19",29,"0,31",9,"0,30",8,"0,19",20,"0,13",95,,47,1,26,"-1,54","0,39",88,"1,89",77,"0,19",33,"0,26",15,"0,31",10,"0,16",29,"0,15",96,"-0,05","0,46",79,"6,20",67
TRES MARIAS 9087 MULBERRY 8280 TE HALCON,IA1458,2011,,V,IA,16982,K,20,146,"0,81","0,69",84,"0,70","0,72",80,"0,44","0,36",49,86,"0,08",67,"0,05",69,"0,12",51,"0,02",69,"-0,01",56,,76,18,108,"2,53","0,58",57,"3,22",70,"0,08",67,"0,07",61,"0,17",40,"0,04",60,"0,01",63,"0,64","0,64",28,"6,20",67
OTTONO B1777 TE HERDEIRO,111950,2005,,V,PO,35,,23,621,"0,89","0,82",87,"4,63","0,84",43,"0,03","0,57",58,408,"0,13",47,"0,17",34,"0,14",42,"-0,00",75,"0,12",94,,45,21,476,"-0,30","0,76",81,"4,33",65,"0,13",54,"0,12",47,"0,17",39,"0,03",64,"0,09",86,"-0,29","0,77",90,"6,19",67
CONNEALY ARSENAL 2174 ARSENAL,IA1515,2012,,P,IA,10379,,2,26,"-0,10","0,38",30,"1,70","0,41",71,"2,45","0,06",12,8,"0,06",72,"-0,02",85,"-0,05",92,"0,25",11,"0,01",62,,72,2,15,"1,95","0,28",62,"3,65",68,"0,08",67,"-0,05",89,"-0,07",94,"0,28",10,"-0,02",49,"0,57","0,32",31,"6,12",67
STEVENSON MAXIMUM 930C,IA479,1993,,P,IA,23805,,2,55,"0,81","0,34",84,"0,71","0,59",79,"0,41","0,27",50,51,"0,07",68,"0,10",54,"-0,04",90,"0,01",71,"-0,04",41,,77,2,43,"1,83","0,46",63,"2,54",74,"0,12",56,"0,03",73,"-0,03",89,"0,06",55,"-0,04",41,"0,71","0,35",24,"6,10",67
BJR MONU 4X-303,IA627,1995,,V,IA,27158,,9,171,"1,08","0,45",92,"4,31","0,70",46,"-2,39","0,37",95,148,"0,03",80,"0,03",73,"0,02",80,"0,12",35,"-0,03",47,,58,6,117,"0,25","0,55",76,"4,55",64,"0,07",71,"0,03",74,"0,07",70,"0,15",31,"-0,04",42,"0,65","0,52",27,"6,09",67
PAINEIRAS LUCKY ZORZAL TE5294,136796,2009,,P,PO,14028,,4,192,"0,39","0,64",62,"2,84","0,71",61,"-1,46","0,37",87,97,"0,04",77,"0,01",80,"0,07",68,"0,06",58,"-0,07",29,,67,4,159,"2,65","0,60",55,"5,49",58,"0,06",74,"-0,00",81,"0,07",72,"0,05",57,"-0,06",35,"0,09","0,65",70,"6,06",68
AML 6083 LL MAX 930C IA479,199758,2016,,P,PO,2117,,1,51,"-0,27","0,40",22,"4,11","0,49",48,"0,99","0,14",38,3,"0,03",79,"0,18",32,"0,12",49,"0,03",64,"0,05",78,,59,1,23,"0,95","0,33",71,"5,05",61,"0,03",79,"0,11",49,"0,11",61,"0,02",67,"0,03",68,"0,58","0,29",31,"6,01",68
GAR PREDESTINED,IA750,1999,,P,IA,23805,M,22,325,"0,12","0,76",44,"2,74","0,79",62,"2,88","0,49",8,338,"0,09",64,"0,07",63,"0,01",83,"0,11",41,"-0,19",5,,63,20,245,"2,04","0,69",61,"4,77",62,"0,03",79,"0,03",74,"-0,11",97,"0,10",42,"-0,22",4,"0,19","0,70",62,"5,91",68
HW 90 GAJO DIADEMA 21 DE FIELD DAY,140994,2010,,V,PO,8349,,1,71,"0,12","0,62",44,"-2,35","0,62",94,"-0,04","0,24",59,39,"0,08",66,"-0,03",88,"0,05",73,"0,04",63,"0,03",71,,89,1,53,"5,18","0,47",29,"2,83",72,"0,14",51,"0,06",65,"0,09",65,"0,09",46,"0,01",63,"0,13","0,49",66,"5,89",68
SANTA EULÁLIA BRILLIANCE 01053,173375,2013,,P,PO,95,,1,34,"-0,23","0,45",23,"5,43","0,45",35,"-0,80","0,19",78,9,"0,10",60,"0,12",48,"0,24",15,"-0,01",78,,,,43,1,34,"-0,11","0,37",80,"5,32",60,"0,05",74,"-0,02",85,"0,19",35,"-0,05",85,,,"-0,14","0,39",83,"5,86",68
QUIRÍ F43,234942,2004,,P,PC,92,,1,78,"-0,37","0,65",18,"2,53","0,65",65,"0,95","0,26",38,33,"0,10",60,"0,20",27,"0,25",15,"0,00",74,"-0,03",45,,63,1,63,"1,87","0,53",63,"4,40",65,"0,07",70,"0,22",21,"0,23",24,"-0,05",85,"-0,02",51,"-0,04","0,62",77,"5,83",68
ALIANÇA EDE YH1564,188436,2015,,P,PO,16258,,1,21,"-0,06","0,42",33,"4,73","0,41",42,,,,,"0,14",46,"0,06",67,"0,13",46,"0,22",15,"-0,05",37,,44,1,11,"-1,67","0,26",89,"3,06",71,"0,11",58,"0,05",67,"0,10",63,"0,22",17,"-0,04",42,"0,21","0,30",60,"5,83",68
GAP 5409,189084,2015,,P,PO,2555,,1,23,"-0,15","0,46",27,"3,75","0,45",52,"0,82","0,14",41,2,"0,04",77,"0,18",31,"0,16",37,"-0,02",80,"0,09",91,,61,1,10,"0,88","0,32",71,"4,62",63,"0,00",84,"0,13",44,"0,10",64,"-0,05",84,"0,11",90,"0,76","0,38",21,"5,76",68
AGROMELU 2494 CITATION BOOM TE IMPACTO,IA992,2000,,V,IA,27148,,8,127,"0,62","0,71",76,"-0,02","0,71",84,"-1,81","0,35",91,121,"0,09",63,"0,12",47,"0,14",42,"-0,02",80,"0,06",82,,80,5,103,"2,94","0,60",52,"2,92",72,"0,08",68,"0,12",44,"0,15",46,"-0,04",82,"0,11",90,"0,49","0,65",37,"5,74",69
3F EMBLAZON 3652,IA885,2003,,P,IA,27147,,10,104,"-0,10","0,56",30,"1,64","0,66",71,"2,38","0,32",13,72,"0,16",37,"0,12",47,"0,10",57,"-0,10",93,"-0,12",14,,63,9,78,"1,60","0,54",65,"3,25",70,"0,08",68,"0,13",42,"0,08",67,"-0,04",83,"-0,15",12,"-0,05","0,53",79,"5,73",69
UMBU 3508 STRONGHOLD,221810,2018,,V,PO,99,,1,44,"0,61","0,57",76,"4,32","0,55",46,,,,,"0,11",56,"0,20",27,"0,10",56,"0,12",38,"0,03",69,,48,1,7,"0,16","0,34",77,"4,48",64,"0,07",71,"0,14",41,"0,12",58,"0,08",48,"0,05",76,"-0,06","0,38",79,"5,68",69
ASD 530 BRIGADIER PANDERO PANDERO,116014,2006,,V,PO,15780,,22,408,"-0,47","0,80",14,"1,45","0,81",73,"-2,69","0,53",96,289,"0,06",73,"0,03",75,"0,08",64,"-0,07",90,"0,06",80,,74,15,263,"1,11","0,70",69,"2,55",73,"0,10",63,"0,02",76,"0,13",53,"-0,03",80,"0,06",80,"0,81","0,73",18,"5,63",69
SANTA JOANA DAKOTA 68,193402,2015,,P,PO,15398,,1,40,"1,90","0,45",99,"4,53","0,45",44,"1,82","0,17",20,18,"0,17",35,"0,33",7,"0,20",24,,,"-0,03",42,,41,1,31,"-0,44","0,35",82,"4,09",66,"0,10",60,"0,26",14,"0,20",31,,,"0,02",66,"-0,54","0,40",96,"5,61",69
JR SUPREMO PROSPERITY 139 DA SANTA THERE,157333,2012,,P,PO,3108,,2,78,"-0,93","0,62",5,"4,52","0,61",44,"0,31","0,13",52,20,"0,01",83,"0,02",78,"0,04",75,"0,01",73,"-0,03",45,,59,1,47,"0,07","0,42",78,"4,59",63,"0,01",83,"-0,07",93,"-0,04",91,"0,07",52,"-0,02",52,"0,95","0,42",11,"5,59",69
TRÊS MARIAS 4971 MAN EXT TE,74324,1996,,P,PO,5150,,2,235,"-2,27","0,77",1,"0,86","0,76",78,"4,44","0,42",2,156,"-0,05",93,"-0,06",92,"-0,06",93,"-0,01",78,"-0,02",51,,85,2,175,"5,01","0,64",31,"5,87",56,"0,03",80,"0,04",71,"-0,04",91,"0,05",58,"0,00",58,"0,40","0,65",44,"5,56",69
BJR PAY DAY 1528 PAY DAY,IA643,1998,,V,IA,23805,,10,465,"-0,48","0,54",14,"0,48","0,74",81,"-1,63","0,46",89,274,"0,09",63,"0,04",73,"-0,01",87,"0,09",46,"-0,02",51,,77,10,335,"2,63","0,63",56,"3,11",71,"0,08",67,"0,02",77,"0,01",82,"0,13",35,"-0,06",34,"0,35","0,66",48,"5,54",69
HW 79 GUAPO BARTIRA 20 DE FIELD DAY,140985,2010,,V,PO,8349,,1,84,"-0,15","0,65",28,"3,15","0,65",58,"-1,72","0,26",90,39,"0,09",62,"0,13",45,"0,08",65,"0,16",27,"0,03",69,,60,1,49,"0,48","0,49",75,"3,64",68,"0,10",63,"0,11",49,"0,10",63,"0,12",37,"0,04",72,"0,13","0,51",66,"5,48",69
LAS LILAS 1659 SOTEIN NAYMEJOR TE SOBRADOR,IA1254,2006,,V,IA,23805,,2,36,"-2,17","0,48",1,"2,23","0,49",67,"0,75","0,09",43,12,"0,06",74,"0,06",67,"0,12",52,"-0,13",96,"-0,12",14,,70,2,32,"0,78","0,36",72,"3,01",72,"0,06",72,"0,03",74,"0,13",54,"-0,08",91,"-0,11",19,"0,78","0,40",19,"5,37",70
PARINGA IRON ORE E27,IA1409,2009,,V,IA,15614,,10,347,"-0,38","0,71",18,"-0,26","0,76",85,"1,13","0,20",34,56,"0,23",18,"0,06",65,"-0,02",88,"0,11",40,"-0,10",21,,68,10,187,"-0,88","0,56",84,"-1,14",87,"0,20",31,"0,01",78,"-0,08",95,"0,22",17,"-0,11",18,"0,42","0,66",43,"5,36",70
GUE-GLEN SUR CHILDE TE SOBERBIO,IA1638,2012,,P,IA,10379,,7,93,"0,20","0,45",50,"2,03","0,62",68,"-0,66","0,20",76,23,"0,07",69,"0,06",65,"0,16",37,"-0,00",75,"0,06",83,,70,7,58,"2,56","0,46",56,"4,59",63,"0,06",74,"0,06",65,"0,21",30,"-0,02",77,"0,06",78,"-0,03","0,52",77,"5,36",70
SAV REGISTRY 2831 REGISTRY,IA1563,2012,,P,IA,13096,,10,92,"0,52","0,62",70,"2,63","0,65",63,"-0,95","0,32",80,58,"0,12",53,"0,11",52,"0,11",53,"0,06",56,"-0,04",39,,60,9,67,"-0,36","0,53",81,"2,27",75,"0,12",57,"0,07",62,"0,08",68,"0,05",57,"-0,07",33,"0,36","0,57",48,"5,34",70
MVF VRD DATELINE 913P,IA922,2004,,P,IA,23805,,17,153,"1,60","0,65",98,"0,25","0,71",83,"4,96","0,35",1,138,"0,04",77,"-0,13",98,"-0,01",85,"0,17",24,"0,07",85,,82,13,122,"3,22","0,59",49,"3,47",69,"0,07",71,"-0,05",90,"0,00",84,"0,18",24,"0,08",84,"0,45","0,66",41,"5,25",70
CACHAFAZ 2382 TELLECHEA,181029,2014,,P,PO,18551,,2,32,"0,44","0,52",65,"-1,88","0,52",93,"-0,15","0,09",62,2,"0,27",12,"0,29",12,"0,23",17,"0,06",54,"-0,14",9,,75,1,22,"-0,34","0,37",81,"-2,22",90,"0,28",13,"0,27",12,"0,25",21,"0,01",69,"-0,16",10,"-0,02","0,39",76,"5,23",70
CIA.AZUL 3650 CIA 0474 PANDEIRO,198712,2016,,V,PO,8538,,1,21,"-0,53","0,50",12,"-0,65","0,49",87,"-2,41","0,19",95,6,"-0,01",86,"-0,02",85,"0,02",81,"-0,12",95,"-0,02",48,,88,1,13,"5,11","0,37",30,"4,47",64,"0,10",62,"0,10",52,"0,18",38,"-0,02",79,"-0,05",40,"0,03","0,40",73,"5,11",70
LAS LILAS 2003 MAX CACIQUE MANDINGA,IA1252,2008,,P,IA,23805,,2,32,"0,92","0,27",88,"-0,33","0,40",86,"-0,12","0,07",61,1,"0,05",75,"0,08",60,"-0,06",93,"0,07",54,"0,03",71,,84,2,18,"3,70","0,27",44,"3,37",69,"0,09",64,"0,10",52,"-0,01",85,"0,11",39,"0,03",70,"0,20","0,25",61,"5,11",70
CONSENSUS TE 2352 TELLECHEA,181085,2014,,P,PO,18551,,2,155,"0,29","0,71",57,"2,95","0,70",60,"-0,55","0,24",73,26,"0,17",34,"0,11",50,"0,18",30,"0,09",47,"0,03",69,,52,1,94,"-1,34","0,54",87,"1,60",78,"0,12",56,"0,02",76,"0,12",57,"0,04",61,"0,03",69,"0,21","0,56",60,"5,09",71
QUIRI S094P,190524,2014,,V,PO,92,,1,88,"-0,41","0,64",16,"1,17","0,63",75,"0,18","0,11",55,11,"0,12",50,"0,13",46,"0,15",40,"-0,06",89,"0,01",62,,70,1,56,"0,36","0,46",76,"1,53",78,"0,13",53,"0,11",49,"0,20",32,"-0,08",90,"-0,01",55,"0,36","0,55",48,"5,08",71
MAYA CAT 300 IMPÁVIDO ELEUTÉRIO LANA,159542,2012,,V,PO,16424,,5,33,"0,49","0,49",68,"4,54","0,47",44,"-2,35","0,10",95,1,"0,09",63,"-0,10",96,"0,00",84,"0,14",30,"0,04",76,,49,5,14,"-1,18","0,30",86,"3,36",69,"0,05",76,"-0,12",97,"-0,04",91,"0,12",38,"0,06",78,"0,46","0,37",40,"4,98",71
JINDRA DOUBLE VISION DOUBLE VISION,IA1480,2010,,P,IA,16477,G,7,78,"-1,25","0,50",3,"4,75","0,60",42,"2,38","0,15",13,16,"-0,03",91,"-0,28",99,"-0,17",99,"0,23",14,"0,04",75,,61,7,65,"4,26","0,45",38,"9,01",40,"-0,05",92,"-0,34",99,"-0,28",99,"0,22",17,"0,02",65,"-0,65","0,52",97,"4,98",71
SAV BISMARCK 5682,IA1188,2005,,P,IA,23805,,80,1383,"-0,71","0,88",8,"2,63","0,89",63,"1,34","0,69",30,926,"0,13",50,"0,03",76,"0,11",54,"0,05",59,"0,05",77,,60,71,1050,"-0,97","0,82",85,"1,67",78,"0,08",66,"0,00",80,"0,11",60,"-0,02",78,"0,05",77,"0,64","0,86",27,"4,97",71
SAV BEACON 0008,IA1295,2010,,P,IA,22588,M,3,21,"-0,79","0,44",7,"2,53","0,44",65,"-1,05","0,17",81,11,"0,02",82,"0,04",73,"-0,01",85,"0,06",56,"0,08",87,,71,3,16,"2,37","0,33",58,"4,89",62,"0,02",81,"0,08",57,"0,03",80,"0,06",54,"0,07",83,"0,29","0,37",52,"4,93",71
RED SIX MILE CUSTOM MADE 505C,IA1907,2015,,V,IA,11155,,3,27,"0,64","0,45",77,"0,78","0,43",79,,,,,"0,03",79,"0,12",47,"0,04",76,"0,00",73,"-0,04",41,,80,1,10,"4,55","0,22",35,"5,33",60,"0,06",74,"0,13",43,"0,10",63,"0,02",68,"-0,02",51,"-0,39","0,17",93,"4,89",71
QUIRI S0202,395598,2014,,P,PC,92,,1,27,"1,30","0,46",96,"3,91","0,47",50,"2,07","0,17",16,9,"0,08",67,"0,26",15,"0,23",17,"-0,08",91,"-0,06",32,,57,1,25,"0,34","0,37",76,"4,25",66,"0,01",83,"0,16",35,"0,19",33,"-0,10",92,"-0,06",36,"0,31","0,49",51,"4,86",71
RECONQUISTA 1738 REDOBRADO PUC G. CANYON,144236,2010,,V,PO,155,,2,46,"0,57","0,36",73,"-1,83","0,41",92,,,,,"0,08",65,"-0,04",89,"0,08",64,"0,08",49,"0,07",84,,88,1,40,"2,82","0,36",54,"0,99",80,"0,13",54,"0,01",78,"0,14",49,"0,11",41,"0,06",80,"0,65","0,36",27,"4,86",71
TRES MARIAS 9989 ZORZALIT 8958 TE ZORZALITO,IA1841,2013,,P,IA,5150,K,27,303,"0,03","0,76",37,"2,64","0,77",63,"-2,74","0,31",96,49,"0,16",37,"0,20",26,"0,21",21,"0,01",71,"0,10",92,,56,21,224,"-0,59","0,64",83,"2,04",76,"0,12",57,"0,07",64,"0,12",56,"-0,00",74,"0,15",96,"-0,09","0,71",81,"4,74",72
SINCLAIR RITO LEGACY 3R9,IA1088,2003,,P,IA,23805,,6,32,"0,15","0,52",46,"1,68","0,52",71,"3,29","0,22",6,22,"0,21",24,"0,38",4,"0,19",26,"0,11",40,"-0,13",13,,58,6,25,"-0,59","0,41",83,"1,10",80,"0,19",35,"0,32",7,"0,13",52,"0,08",49,"-0,18",8,"-0,47","0,47",94,"4,70",72
TRES MARIAS 9257 FEDERAL TE FEDERAL,IA1459,2011,,P,IA,16982,K,36,457,"0,64","0,80",77,"4,55","0,81",44,"-1,93","0,40",92,164,"0,15",41,"0,06",67,"0,12",52,"0,12",37,"0,16",98,,43,33,339,"-2,15","0,70",92,"2,40",74,"0,11",59,"0,02",75,"0,08",68,"0,07",52,"0,20",99,"-0,03","0,77",77,"4,63",72
ARAPAN 393 STRONGHOLD 916,190606,2015,,V,PO,17045,,1,21,"-0,73","0,43",8,"4,11","0,42",48,,,,,"0,12",52,"0,06",67,"0,11",54,"0,09",47,"-0,02",50,,49,,0,"0,84","0,28",72,"4,95",61,"0,09",64,"0,01",78,"0,11",58,"0,07",51,"-0,02",51,"-0,95","0,34",99,"4,58",72
SOSSEGO 05PFIV,215637,2016,,P,PO,14764,,1,30,"-0,05","0,35",33,"1,46","0,38",73,,,,,"-0,03",90,"0,04",72,"-0,01",86,"-0,11",95,"-0,04",40,,81,1,18,"2,53","0,30",57,"3,99",67,"-0,05",91,"0,00",79,"-0,01",87,"-0,11",93,"-0,05",39,"1,21","0,35",5,"4,53",72
SÃO BIBIANO LIDER TE7327,170506,2013,,P,PO,110,,1,26,"-0,16","0,42",26,"-1,29","0,48",90,"-0,30","0,21",70,5,"0,20",25,"0,21",25,"0,26",13,"-0,09",93,"-0,03",44,,76,1,22,"1,12","0,39",69,"-0,17",84,"0,19",33,"0,20",24,"0,26",19,"-0,08",90,"-0,04",41,"-0,19","0,44",86,"4,51",72
RANCHO GRANDE 5494 DOBLE ANCHO IA1 1997 P IAPC,23805,,,,,,,4,110,"0,87","0,68",86,"2,28","0,69",66,"-1,52","0,40",87,80,"0,09",64,"0,11",49,"0,10",58,"0,02",68,"-0,06",32,,66,4,92,"-0,40","0,58",82,"1,88",77,"0,04",78,"0,09",56,"0,11",58,"-0,00",74,"-0,07",32,"0,88","0,58",15,"4,48",72
Performance Qualidade de carne Adaptação CATANDUVA TE213 NOSTRADAMUS K.ROB TE12,99045,2003,,V,PO,16417,,30,406,"0,44","0,76",66,"1,17","0,81",75,"-3,38","0,50",99,256,"0,17",35,"0,07",64,"0,21",21,"0,09",45,"0,04",74,,65,22,330,"1,36","0,72",67,"2,53",74,"0,16",45,"0,03",74,"0,22",26,"0,12",37,"0,05",75,"-0,84","0,77",99,"4,43",73
SAV HEAVY HITTER 6347,IA1056,2006,,P,IA,23805,,10,58,"0,68","0,70",78,"3,00","0,70",60,"-1,01","0,42",81,333,"0,03",79,"-0,06",91,"-0,10",97,"0,14",30,"0,12",94,,67,9,40,"0,14","0,61",78,"3,14",71,"0,04",78,"-0,04",88,"-0,08",94,"0,17",27,"0,14",95,"0,71","0,66",24,"4,40",73
SÃO XAVIER 1804 JUNIOR TE,192525,2014,,P,PO,508,,1,49,"-0,29","0,55",21,"2,98","0,58",60,"-0,67","0,24",76,8,"0,16",38,"0,09",58,"0,17",32,"0,03",65,"0,10",92,,53,1,40,"-1,97","0,46",91,"1,01",80,"0,13",54,"0,05",68,"0,13",53,"0,01",71,"0,10",89,"0,23","0,54",57,"4,36",73
SANTA THEREZA 1571,269046,2007,,P,PC,3108,,6,133,"1,14","0,71",93,"1,96","0,70",69,"1,16","0,33",33,112,"0,10",60,"-0,00",82,"0,07",68,"-0,01",77,"0,03",70,,67,6,88,"1,24","0,54",68,"3,20",70,"0,12",55,"-0,01",83,"0,07",71,"-0,06",87,"0,07",81,"-0,43","0,44",94,"4,30",73
KCF BENNETT THEROCK A473 THEROCK,IA1670,2013,,P,IA,10379,,5,42,"0,59","0,39",74,"3,06","0,48",59,"2,08","0,02",16,1,"-0,02",88,"-0,09",94,"-0,05",92,"0,19",20,"-0,00",58,,71,3,15,"2,17","0,26",60,"5,23",60,"-0,00",85,"-0,02",85,"-0,02",88,"0,21",19,"0,01",60,"0,31","0,22",51,"4,30",73
QUIRI S059P,189468,2014,,V,PO,92,,1,67,"0,28","0,62",55,"0,80","0,61",79,"0,53","0,12",48,11,"0,09",62,"0,13",45,"0,13",47,"0,02",68,"-0,00",58,,74,1,41,"0,89","0,42",71,"1,69",78,"0,14",48,"0,20",25,"0,19",36,"0,01",69,"-0,04",41,"0,09","0,44",69,"4,29",73
CONNEALY HARMONY 0171,IA1293,2010,,P,IA,10379,,1,31,"0,18","0,48",49,"2,67","0,48",63,"0,59","0,08",46,9,"0,07",69,"0,02",77,"0,12",52,"0,22",16,"-0,15",9,,65,1,27,"-0,44","0,35",82,"2,22",75,"-0,01",86,"-0,11",96,"-0,01",87,"0,14",33,"-0,19",6,"1,08","0,42",8,"4,23",73
BASCO YESQUERO 1221,212574,2017,,V,PO,4074,,1,32,"0,99","0,52",90,"1,04","0,51",76,,,,,"0,13",50,"0,16",35,"0,22",21,"-0,10",93,"0,05",77,,70,1,12,"-0,48","0,36",82,"0,56",82,"0,16",45,"0,17",32,"0,27",17,"-0,03",81,"0,04",72,"0,30","0,41",52,"4,22",73
TRES MARIAS 9549 MAXIMO 7858 TE MAXIMO,IA1527,2012,,P,IA,16982,K,17,405,"2,36","0,79",99,"5,67","0,79",33,"-3,35","0,42",98,67,"0,21",25,"0,21",23,"0,24",16,"0,10",41,"0,06",82,,29,15,282,"-3,91","0,68",97,"1,77",77,"0,12",55,"0,09",55,"0,17",39,"0,04",60,"0,09",87,"-0,30","0,72",90,"4,21",73
SOLÉ 1184 794,202052,2015,,P,PO,11430,,1,20,,,,"0,21","0,40",83,,,,,"0,07",70,"0,13",46,"0,08",63,"0,05",58,"0,01",64,,80,1,17,"-0,06","0,27",79,"0,15",83,"0,09",64,"0,13",44,"0,12",56,"0,04",62,"0,00",59,"1,24","0,41",5,"4,17",73
PASTORIZA 853 NICANOR TE NICANOR,IA1486,2006,,V,IA,10379,,6,73,"-0,38","0,53",18,"-6,99","0,62",99,"0,26","0,26",53,49,"0,17",34,"0,07",63,"0,17",32,"0,09",46,"-0,01",55,,97,5,57,"3,37","0,49",47,"-3,62",93,"0,19",35,"0,10",53,"0,22",26,"0,09",47,"-0,01",56,"1,13","0,54",7,"4,09",74
CATANDUVA JOÃO ALANO GRAMÁTICO 1195,88680,2001,,V,PO,16417,,11,186,"0,45","0,58",66,"2,03","0,72",68,"-2,70","0,36",96,97,"0,05",76,"-0,09",95,"0,08",65,"0,04",63,"-0,01",55,,71,10,156,"1,31","0,61",68,"3,35",70,"0,06",72,"-0,04",89,"0,07",70,"0,04",59,"0,02",66,"0,11","0,63",68,"3,90",74
VISION UNANIMOUS 1418 UNANIMOUS,IA1520,2011,,P,IA,16783,,7,127,"-0,19","0,67",25,"2,19","0,67",67,"-3,12","0,18",98,38,"0,06",73,"-0,03",86,"-0,04",90,"0,01",73,"0,12",95,,69,6,104,"2,18","0,53",60,"4,38",65,"0,03",80,"-0,05",89,"-0,05",92,"-0,04",82,"0,13",93,"-0,25","0,60",88,"3,86",74
QUIRÍ M161,343174,2010,,P,PC,92,,1,120,"0,52","0,63",70,"0,85","0,65",78,"1,69","0,39",23,107,"-0,03",91,"-0,02",86,"0,11",53,"-0,10",93,"0,05",79,,84,1,102,"4,53","0,56",36,"5,38",59,"0,01",83,"0,07",60,"0,23",26,"-0,09",92,"0,06",79,"-0,04","0,52",78,"3,84",74
RECONQUISTA TE2234 UNITÁRIO CANDELERO,172050,2013,,P,PO,155,,2,38,"0,23","0,50",52,"4,04","0,53",48,"-0,48","0,32",72,12,"0,10",60,"0,14",41,"0,16",36,"-0,07",91,"0,03",69,,52,2,29,"-1,35","0,45",87,"2,69",73,"0,09",65,"0,08",58,"0,15",47,"-0,05",85,"0,02",67,"-0,06","0,46",79,"3,73",74
CARUMBÉ RED BRIGADIER 1115,122252,2007,,V,PO,269,,5,268,"0,43","0,71",65,"-3,37","0,77",96,"0,10","0,49",57,230,"0,12",54,"0,08",62,"0,12",49,"-0,05",85,"-0,11",16,,91,5,219,"4,20","0,66",39,"0,83",81,"0,18",39,"0,16",33,"0,22",28,"-0,02",78,"-0,12",16,"-0,38","0,65",93,"3,70",74
AB 273 HORNERO TE,188051,2014,,P,PO,2873,,2,33,"0,50","0,55",69,"2,61","0,55",64,"-2,31","0,42",94,7,"0,10",59,"-0,09",95,"0,10",58,"0,05",60,"0,06",80,,62,2,28,"-0,27","0,50",81,"2,34",75,"0,08",67,"-0,11",96,"0,10",62,"0,01",70,"0,07",82,"0,00","0,50",75,"3,64",74
PASTORIZA 565 BRIGADIER TE BRIGADIER,IA796,2001,,V,IA,23805,,133,4195,"0,08","0,91",41,"1,30","0,92",75,"-3,56","0,82",99,3799,"0,10",58,"0,11",52,"0,18",29,"-0,04",84,"-0,02",50,,71,113,2973,"-0,41","0,88",82,"0,89",81,"0,11",58,"0,10",50,"0,22",26,"-0,06",87,"-0,03",47,"0,36","0,89",47,"3,62",74
