nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
SAV NET WORTH 4200,IA911,2004,,P,IA,23805,,112,3006,"0,81","0,91",81,"4,74","0,91",45,"1,60","0,79",25,3070,"0,22",24,"0,14",43,"0,23",18,"0,16",30,"0,03",74,,38,99,2351,"2,80","0,87",55,"7,54",51,"0,21",33,"0,10",58,"0,24",23,"0,15",34,"0,05",78,"0,53","0,89",37,"14,24",44
REDBAR RED LABEL A134 DOSE DUPLA,348547,2011,,V,PC,9271,A,3,54,"0,02","0,58",36,"4,46","0,56",48,"1,38","0,20",29,36,"0,16",42,"0,25",17,"0,23",18,"0,17",27,"-0,14",12,,46,2,53,"5,43","0,45",30,"9,89",38,"0,17",46,"0,25",18,"0,29",13,"0,18",27,"-0,13",17,"0,01","0,48",75,"14,20",44
CONNEALY CONFIDENCE 0100 CONNEALY,IA1374,2010,,P,IA,4568,M,3,20,"-0,68","0,50",9,"4,88","0,50",44,"3,46","0,18",4,8,"0,30",8,"0,21",27,"0,29",9,"0,09",48,"-0,15",10,,29,2,17,"2,88","0,40",55,"7,76",50,"0,27",18,"0,20",28,"0,28",15,"0,01",74,"-0,13",17,"-0,65","0,46",97,"14,11",44
TRADIÇÃO 1928,353394,2012,,P,PC,3638,,2,145,"0,59","0,68",70,"7,62","0,68",21,"0,46","0,38",50,127,"0,24",19,"-0,07",94,"0,09",65,"0,34",6,"-0,05",39,,19,2,135,"1,92","0,58",65,"9,54",40,"0,24",27,"-0,01",85,"0,11",63,"0,24",17,"-0,04",44,"-0,58","0,52",97,"14,06",44
POSS ACHIEVEMENT ACHIEVEMENT,IA2153,2016,,P,IA,26240,A,3,23,"-1,67","0,46",1,"6,51","0,44",30,,,,,"0,03",83,"0,10",57,"-0,07",95,"0,04",65,"-0,03",44,,46,3,20,"4,19","0,33",42,"10,70",34,"0,07",74,"0,13",47,"-0,05",94,"0,01",73,"-0,05",41,"1,30","0,37",5,"14,02",45
QUALKER HILL CHECKMATE 9U23,IA2322,2019,,P,IA,22520,X,2,34,"-0,47","0,45",14,"5,74","0,40",35,,,,,"0,07",74,"0,13",48,"0,07",71,"0,08",53,"0,07",87,,47,1,5,"5,60","0,16",28,"11,34",31,"0,09",68,"0,14",41,"0,09",70,"0,10",46,"0,06",80,"0,51","0,14",39,"14,01",45
TELLECHEA 3508 TURNING POINT,229982,2019,,P,PO,18551,,1,47,"-0,63","0,58",9,"5,77","0,55",35,,,,,"0,14",51,"0,14",43,"0,14",46,"0,05",63,"-0,02",49,,40,1,33,"3,06","0,41",53,"8,83",44,"0,16",49,"0,20",27,"0,20",35,"-0,02",79,"-0,06",36,"0,77","0,46",22,"14,01",45
RINCON TE2625 COMPADRON DEL SARANDY,196229,2014,,V,PO,7287,,1,52,"0,87","0,60",84,"5,40","0,59",39,"-3,08","0,18",98,22,"0,20",29,"0,13",48,"0,17",37,"0,11",43,"0,07",85,,35,1,44,"3,61","0,45",47,"9,01",43,"0,24",26,"0,10",57,"0,22",30,"0,11",43,"0,08",86,"-0,33","0,52",91,"13,91",45
SÃO XAVIER 1825 JAGÜEL TE,184890,2014,,P,PO,508,,1,21,"1,50","0,51",97,"2,61","0,54",66,"0,22","0,23",55,1,"0,08",71,"-0,06",93,"0,05",75,"0,20",21,"0,00",62,,68,1,16,"8,13","0,43",14,"10,74",34,"0,11",64,"-0,03",90,"0,08",72,"0,22",19,"0,00",60,"0,32","0,52",54,"13,88",45
KCF BENNETT FORTRESS,IA1532,2011,,P,IA,4568,,2,32,"0,40","0,43",60,"1,97","0,49",72,"0,53","0,11",47,2,"0,13",53,"-0,01",87,"0,11",58,"0,10",45,"0,06",83,,67,2,26,"7,51","0,37",17,"9,48",41,"0,18",42,"0,02",80,"0,12",60,"0,12",41,"-0,02",52,"0,05","0,41",73,"13,86",45
RAVEN VAQUERO F95,IA2208,2018,,P,IA,26139,,3,24,"0,03","0,48",37,"6,97","0,47",26,,,,,"0,21",25,"0,22",25,"0,18",34,"0,23",16,"-0,10",20,,24,2,20,"2,61","0,38",58,"9,57",40,"0,17",45,"0,16",36,"0,15",52,"0,22",20,"-0,14",16,"-0,18","0,39",85,"13,84",45
PAMPEANO 1877 GAME DAY 1570 DON PANCHO,216317,2016,,P,PO,23219,R,7,49,"0,57","0,55",68,"5,07","0,53",42,"1,57","0,07",26,5,"0,27",13,"0,22",26,"0,35",4,"0,06",60,"0,11",93,,30,6,17,"1,69","0,32",67,"6,76",56,"0,30",14,"0,17",35,"0,35",7,"0,05",63,"0,15",96,"-0,20","0,27",86,"13,84",45
DAMERON C-5 AMERICAN CLASSIC CLASSIC,IA1612,2012,,P,IA,16477,,17,86,"0,15","0,62",45,"4,35","0,63",50,"2,81","0,19",8,37,"0,11",62,"0,13",47,"0,17",38,"0,09",48,"0,07",87,,54,16,63,"5,79","0,48",27,"10,14",37,"0,12",61,"0,13",46,"0,23",27,"0,12",43,"0,04",75,"0,43","0,54",46,"13,78",45
SAV 004 DENSITY 4336 DENSITY,IA982,2004,,P,IA,23805,,60,1080,"0,91","0,87",86,"3,89","0,87",54,"-0,80","0,65",79,1028,"0,19",33,"0,12",51,"0,19",29,"0,09",49,"-0,05",39,,47,52,815,"3,94","0,80",44,"7,84",50,"0,20",34,"0,14",42,"0,21",34,"0,11",43,"-0,07",34,"0,31","0,84",55,"13,64",46
RINCON CRAQUE 1373 DEL SARANDY,127588,2008,,V,PO,7287,,4,69,"0,71","0,62",77,"3,55","0,61",58,"-1,68","0,28",90,32,"0,16",44,"0,02",80,"0,20",26,"0,13",38,"0,01",63,,54,4,52,"4,95","0,49",35,"8,50",46,"0,22",29,"0,04",76,"0,27",18,"0,17",29,"-0,00",58,"0,08","0,54",70,"13,61",46
REDBAR BISMARCK G360 FINAL ANSWER,214355,2017,,P,PO,9271,,1,20,"-0,03","0,52",33,"4,37","0,50",49,"1,09","0,22",35,2,"0,13",53,"-0,02",88,"0,18",33,"0,03",68,"0,12",94,,50,1,18,"4,74","0,42",37,"9,11",43,"0,11",64,"-0,00",85,"0,24",24,"-0,01",78,"0,09",87,"0,72","0,48",25,"13,60",46
SANTA SERGIA LUQUENSE MISTER 3256,196600,2013,,V,PO,19692,,4,117,"0,12","0,64",43,"5,62","0,63",36,"-0,81","0,04",79,2,"0,33",6,"0,47",1,"0,38",2,"0,05",61,"0,04",76,,22,4,42,"-1,97","0,39",92,"3,65",71,"0,26",19,"0,33",7,"0,28",17,"-0,02",81,"0,04",73,"0,96","0,50",13,"13,56",46
LEACHMAN MAJOR LEAGUE A502M,IA762,2002,,V,IA,23805,,25,382,"-0,16","0,80",26,"6,36","0,80",31,"-0,03","0,53",60,256,"0,08",71,"0,07",67,"0,05",76,"0,12",40,"-0,01",55,,42,20,271,"5,03","0,70",34,"11,39",31,"0,15",52,"0,06",68,"0,10",67,"0,18",28,"-0,02",52,"-0,08","0,71",81,"13,56",46
DOS TAPES BW306,182595,2014,,P,PO,5949,,1,42,"0,03","0,35",36,"5,18","0,49",41,"1,44","0,18",28,15,"0,25",17,"0,11",54,"0,20",27,"0,07",55,"-0,05",40,,32,1,40,"1,66","0,39",67,"6,84",55,"0,25",23,"0,07",67,"0,18",43,"0,05",62,"-0,02",51,"0,11","0,46",69,"13,52",46
BT RIGHT TIME 24J,IA886,1999,,P,IA,23805,,7,128,"0,22","0,59",49,"2,71","0,67",66,"1,03","0,29",37,73,"0,13",55,"0,07",67,"0,09",64,"0,12",39,"-0,05",40,,63,7,95,"4,22","0,54",41,"6,93",55,"0,20",35,"0,09",62,"0,10",66,"0,17",29,"-0,08",33,"0,98","0,47",13,"13,33",47
RECONQUISTA TEI2473 ZELOSO HARVESTOR PRO,191672,2015,,P,PO,155,R,10,304,"1,09","0,70",91,"4,77","0,73",45,"-1,32","0,38",86,57,"0,22",22,"0,15",42,"0,23",19,"0,06",60,"0,02",69,,37,10,209,"1,65","0,62",67,"6,41",58,"0,19",38,"0,09",59,"0,21",33,"0,02",72,"0,07",82,"0,74","0,67",24,"13,31",47
MYTTY IN FOCUS,IA882,2001,,P,IA,23805,,11,184,"-0,11","0,72",28,"5,38","0,73",39,"2,41","0,43",12,185,"0,06",76,"0,06",71,"-0,04",93,"0,11",42,"-0,13",14,,51,11,153,"4,18","0,63",42,"9,56",40,"0,04",81,"0,07",66,"-0,10",98,"0,11",45,"-0,18",8,"1,37","0,63",4,"13,25",47
PVF INSIGHT 0129,IA1496,2010,,P,IA,16477,,29,316,"0,32","0,77",55,"4,89","0,78",44,"4,11","0,40",3,141,"0,20",28,"0,15",42,"0,15",44,"0,09",51,"-0,03",45,,39,25,213,"2,36","0,64",60,"7,25",53,"0,18",40,"0,05",72,"0,19",39,"0,12",42,"0,00",60,"0,49","0,71",42,"13,20",47
ELLINGSON ROUGHRIDER 4202,IA1943,2014,,P,IA,22161,,13,86,"-0,02","0,67",34,"4,22","0,64",51,,,,,"0,19",35,"0,18",35,"0,17",35,"0,06",60,"0,04",77,,45,7,37,"2,77","0,44",56,"6,99",55,"0,19",38,"0,21",25,"0,13",56,"0,08",51,"-0,01",55,"0,62","0,50",31,"13,12",47
SAV BRILLIANCE 8077,IA1222,2008,,P,IA,23805,,39,564,"-0,13","0,84",27,"6,55","0,84",29,"3,68","0,57",4,430,"0,20",30,"0,15",41,"0,17",35,"0,11",42,"-0,08",26,,28,32,449,"-0,17","0,76",82,"6,38",58,"0,19",38,"0,04",74,"0,15",52,"0,08",53,"-0,08",32,"0,91","0,81",15,"13,04",48
SAV MANDAN 5664,IA975,2005,,P,IA,23805,M,7,21,"0,58","0,52",69,"4,50","0,51",47,"2,84","0,25",8,8,"0,17",41,"0,08",63,"0,03",81,"0,26",13,"-0,16",9,,45,4,12,"2,63","0,42",57,"7,12",54,"0,13",59,"0,06",71,"-0,01",89,"0,19",26,"-0,18",9,"1,04","0,45",11,"13,01",48
CIA.AZUL 0474-C0134 PANHANDLE,110164,2005,,V,PO,8538,,4,213,"0,98","0,78",88,"3,28","0,76",60,"-5,57","0,47",99,202,"0,07",72,"0,22",25,"0,33",5,"-0,03",84,"-0,00",58,,64,3,147,"7,39","0,65",18,"10,67",35,"0,17",46,"0,34",6,"0,51",1,"0,06",58,"-0,03",48,"-0,27","0,68",89,"13,00",48
GAP 5391,189030,2015,,P,PO,2555,,1,23,"0,94","0,52",86,"5,67","0,50",36,"1,61","0,12",25,1,"0,18",38,"0,25",18,"0,18",33,,,"0,06",82,,36,1,13,"0,87","0,37",74,"6,54",57,"0,16",49,"0,16",38,"0,14",54,,,"0,08",84,"1,11","0,43",8,"12,98",48
LAS LILAS 1931 LIDER MAX ARAFAT,IA1143,2008,,P,IA,23805,,6,83,"0,33","0,66",55,"4,42","0,66",48,"1,36","0,28",30,51,"0,18",37,"0,30",10,"0,10",62,"0,06",57,"0,04",75,,45,5,74,"3,61","0,54",47,"8,03",49,"0,20",35,"0,30",11,"0,14",54,"0,07",55,"-0,02",53,"0,08","0,60",71,"12,98",48
UMBU 2516 TRAVELER,181257,2014,,P,PO,99,,1,121,"0,12","0,72",43,"0,72","0,69",81,"0,82","0,29",42,38,"0,10",64,"0,13",49,"0,09",65,"-0,03",85,"-0,01",55,,77,1,78,"6,55","0,54",22,"7,27",53,"0,23",28,"0,18",32,"0,17",46,"-0,02",78,"0,01",62,"0,54","0,60",37,"12,96",48
GAP 5385,189082,2015,,P,PO,2555,,3,28,"-0,74","0,57",7,"6,81","0,54",28,"1,59","0,21",26,20,"0,11",62,"0,22",24,"0,22",22,"-0,06",89,"0,00",61,,35,3,19,"2,85","0,42",55,"9,65",40,"0,09",70,"0,17",36,"0,23",27,"-0,09",93,"0,02",66,"0,67","0,47",28,"12,93",48
RINCON CHIMARRÃO TE2059 DEL SARANDY,160403,2012,,P,PO,7287,,1,23,"0,43","0,50",61,"5,42","0,49",38,"-1,23","0,17",85,4,"0,08",71,"0,09",61,"0,15",43,"0,01",75,"-0,01",53,,48,1,21,"5,52","0,39",30,"10,95",33,"0,03",82,"0,07",68,"0,17",44,"0,01",72,"-0,02",52,"0,53","0,39",38,"12,93",48
ROY ROGERS 5604 ROY ROGERS,IA1000,2005,,V,IA,23805,,15,72,"0,55","0,53",67,"7,35","0,60",24,"-0,07","0,18",61,35,"0,18",37,"0,09",63,"0,13",49,"0,25",13,"0,02",70,,25,12,48,"1,28","0,43",71,"8,63",45,"0,18",41,"0,05",73,"0,16",47,"0,23",18,"0,04",75,"0,07","0,45",72,"12,92",48
CASAMU 280 ARECUTRAN JEWLIAN CHAITUN,IA1850,2011,,V,IA,22230,,2,30,"-1,10","0,50",3,"5,62","0,48",37,"1,04","0,07",36,7,"0,14",50,"0,17",36,"0,26",13,"-0,00",78,"-0,06",34,,40,2,25,"3,61","0,34",47,"9,23",42,"0,15",53,"0,16",38,"0,26",19,"0,02",69,"-0,06",39,"0,17","0,34",65,"12,86",48
GRAN EXAR 2844 TELLECHEA,199996,2016,,P,PO,18551,,2,122,"0,87","0,70",83,"4,80","0,67",45,,,,,"0,20",31,"0,17",37,"0,17",36,"0,07",55,"0,05",79,,40,2,87,"0,70","0,53",75,"5,50",63,"0,17",45,"0,10",56,"0,13",56,"0,06",56,"0,05",77,"1,28","0,56",5,"12,84",49
RITO 9FB3 OF 5H11 FULLBACK,IA368,1989,,P,IA,23805,M,21,214,"1,23","0,71",94,"4,27","0,74",50,"1,65","0,50",24,351,"0,23",20,"0,19",30,"0,25",14,"0,12",41,"-0,10",21,,40,19,166,"3,63","0,65",47,"7,89",49,"0,11",65,"0,09",60,"0,20",35,"0,10",46,"-0,10",25,"0,29","0,68",57,"12,82",49
SANTA JOANA 49,185560,2014,,P,PO,15398,,2,93,"0,68","0,66",75,"9,08","0,64",12,"2,44","0,24",12,20,"-0,01",88,"0,17",36,"-0,04",92,"-0,02",82,"-0,20",4,,31,2,85,"3,82","0,53",45,"12,90",25,"0,01",86,"0,12",51,"-0,06",95,"0,04",64,"-0,20",6,"0,52","0,62",38,"12,75",49
ELLINGSON VERIFIED VERIFIED,IA2157,2019,,P,IA,22161,G,5,24,"0,49","0,32",64,"6,41","0,39",30,,,,,"0,18",36,"0,02",81,"0,14",45,"0,23",15,"-0,04",43,,31,4,17,"2,33","0,25",61,"8,74",45,"0,21",33,"-0,01",86,"0,15",51,"0,24",17,"-0,04",44,"-0,27","0,34",89,"12,74",49
SAV IRON MOUNTAIN 8066,IA1250,2008,,P,IA,23805,,27,381,"0,95","0,78",87,"5,22","0,80",41,"0,18","0,49",56,235,"0,19",34,"0,13",49,"0,13",51,"0,25",14,"0,08",87,,38,22,236,"1,76","0,68",66,"6,98",55,"0,17",44,"0,05",72,"0,09",69,"0,19",26,"0,07",84,"0,62","0,73",31,"12,74",49
INHANDUÍ 1763,276560,2007,,V,PC,8386,,12,353,"0,09","0,79",40,"4,11","0,79",52,"0,41","0,39",50,136,"0,21",26,"0,25",17,"0,21",25,"0,10",47,"-0,19",5,,43,10,284,"3,99","0,68",43,"8,11",49,"0,26",21,"0,23",21,"0,26",20,"0,14",36,"-0,20",6,"-0,68","0,74",98,"12,68",49
BUFFALO CREEK VAQUERO 1626,IA351,1988,,V,IA,23805,,43,784,"0,55","0,86",68,"3,38","0,86",59,"-1,10","0,70",83,909,"0,12",58,"0,13",47,"0,17",37,"0,07",56,"0,02",68,,59,39,569,"5,54","0,80",29,"8,92",44,"0,20",35,"0,21",24,"0,26",21,"0,10",46,"-0,02",53,"-0,11","0,77",82,"12,66",49
FLORIPANA CAMPECHE TEI72 YESQUERO,196689,2015,,V,PO,21117,,2,22,"1,31","0,51",95,"2,93","0,50",63,"-2,14","0,19",94,3,"0,13",54,"0,09",62,"0,16",41,"0,02",72,"0,03",74,,61,2,17,"4,43","0,39",39,"7,37",52,"0,16",49,"0,08",63,"0,18",41,"0,08",54,"0,01",65,"0,73","0,42",24,"12,57",50
RITO 12E7 OF 5F56 RITO 5M2,IA1630,2011,,P,IA,16477,,2,166,"0,20","0,69",47,"10,21","0,67",8,"-0,42","0,19",73,19,"0,17",39,"0,24",21,"0,15",44,"0,14",36,"-0,18",7,,13,2,96,"-0,94","0,51",86,"9,28",42,"0,07",74,"0,09",59,"0,02",85,"0,10",46,"-0,24",3,"0,56","0,60",35,"12,54",50
LEACHMAN SHARPSHOOTER 1369,90492,1998,,V,PO,7992,,28,335,"0,01","0,77",35,"7,84","0,79",20,"0,48","0,56",49,445,"0,14",52,"0,17",37,"0,10",62,"0,15",34,"-0,02",52,,27,23,246,"1,75","0,70",66,"9,60",40,"0,14",56,"0,16",38,"0,11",64,"0,16",33,"-0,04",43,"0,10","0,72",69,"12,52",50
SAV BRAVE 8320,IA1119,2008,,P,IA,23805,,9,132,"1,09","0,69",91,"3,24","0,70",60,"2,84","0,38",8,139,"0,18",36,"0,22",25,"0,18",32,"0,11",44,"-0,24",2,,53,9,119,"3,36","0,60",50,"6,60",57,"0,17",46,"0,20",28,"0,19",39,"0,05",60,"-0,25",2,"0,63","0,61",30,"12,51",50
GAP 3981,145903,2010,,P,PO,2555,,1,88,"0,01","0,68",35,"3,82","0,66",55,"-1,10","0,27",83,54,"0,15",46,"0,08",65,"-0,11",99,,,"-0,00",60,,52,1,53,"4,83","0,49",36,"8,65",45,"0,15",53,"0,03",76,"-0,14",99,,,"-0,00",59,"0,09","0,53",69,"12,50",50
Performance Qualidade de carne Adaptação CIA.AZUL 2648 F ANSWER CREDITO,181398,2014,,P,PO,8538,,1,42,"-0,45","0,60",14,"4,91","0,58",44,"0,61","0,26",46,11,"0,14",51,"0,04",75,"0,02",84,"0,15",33,"-0,05",40,,46,1,20,"2,18","0,43",63,"7,09",55,"0,18",43,"0,03",77,"-0,00",88,"0,15",34,"-0,09",27,"0,78","0,43",22,"12,47",50
SAV INTERNATIONAL 2020,IA1669,2012,,P,IA,21143,,19,158,"1,20","0,71",93,"2,62","0,71",66,"1,92","0,30",19,89,"0,18",39,"-0,03",89,"0,10",62,"0,08",52,"0,16",97,,58,17,118,"4,06","0,58",43,"6,68",56,"0,17",46,"-0,01",85,"0,12",59,"0,08",51,"0,17",97,"0,58","0,68",34,"12,44",50
TRADIÇÃO AZUL MAXI 7552,192156,2015,,P,PO,13339,,1,45,"1,80","0,41",99,"7,59","0,43",22,"1,01","0,15",37,3,"0,20",31,"0,29",11,"0,22",21,"0,12",42,"0,05",78,,23,1,19,"0,06","0,33",80,"7,65",51,"0,19",39,"0,24",20,"0,25",23,"0,10",46,"0,08",85,"0,19","0,40",63,"12,42",50
EARLEY DATELINE 2M,IA812,2002,,P,IA,23805,,7,81,"0,64","0,65",73,"4,30","0,65",50,"1,16","0,29",34,55,"0,06",75,"-0,08",95,"0,07",70,"0,21",20,"-0,07",30,,59,7,66,"5,08","0,53",34,"9,38",41,"0,16",48,"-0,05",92,"0,12",60,"0,18",27,"-0,11",23,"0,29","0,60",56,"12,42",50
UMBU 2962 1296 HEADLINER,196732,2016,,P,PO,99,,1,30,"-0,37","0,55",17,"4,73","0,52",45,"3,40","0,15",4,2,"0,17",39,"0,17",37,"0,22",21,"0,16",30,"-0,01",57,,43,1,15,"3,82","0,37",45,"8,55",46,"0,17",45,"0,22",24,"0,25",22,"0,16",33,"-0,02",53,"-0,17","0,40",85,"12,39",50
TRADIÇÃO 2450 XAVANTE,418278,2017,,P,PC,3638,P,3,27,"0,72","0,50",77,"0,60","0,54",82,,,,,"0,12",59,"0,20",28,"0,11",60,"-0,11",95,"-0,01",57,,76,3,27,"5,47","0,43",30,"6,08",59,"0,22",29,"0,29",11,"0,18",42,"-0,13",96,"-0,03",47,"0,76","0,48",23,"12,36",50
S A V RENOVATION 6822,IA2037,2016,,P,IA,22588,,7,142,"0,48","0,70",64,"2,88","0,69",64,"-1,38","0,23",87,38,"0,21",27,"0,10",56,"0,24",17,"0,01",75,"-0,04",44,,53,4,98,"2,45","0,55",60,"5,32",64,"0,23",28,"0,15",40,"0,26",20,"-0,04",84,"-0,09",29,"0,55","0,63",36,"12,35",50
SAV RADIANCE 0801,IA1438,2010,,P,IA,16783,,6,51,"-0,05","0,59",32,"5,83","0,58",35,"1,33","0,30",30,45,"0,16",42,"0,11",55,"0,12",53,"0,19",23,"0,03",73,,37,5,30,"2,06","0,46",64,"7,89",49,"0,15",51,"0,02",79,"0,09",67,"0,16",32,"0,06",79,"0,39","0,48",49,"12,30",51
QUIRÍ Q091P,173294,2012,,P,PO,92,,2,47,"0,60","0,56",71,"6,56","0,55",29,"1,74","0,21",22,10,"0,01",84,"0,11",56,"0,07",70,"0,04",65,"0,03",72,,47,2,42,"4,79","0,44",36,"11,35",31,"0,03",83,"0,10",56,"0,09",70,"0,05",61,"0,03",71,"0,66","0,52",29,"12,27",51
CIA.AZUL TE3068 MAXI WINDSPREAD,190097,2015,,P,PO,8538,,1,24,"0,84","0,54",82,"5,54","0,55",38,"-1,95","0,22",93,8,"0,21",25,"0,24",19,"0,23",20,"0,04",65,"0,01",64,,33,1,14,"1,30","0,42",70,"6,84",56,"0,18",41,"0,26",17,"0,26",21,"0,01",73,"0,02",68,"0,24","0,47",61,"12,18",51
CASTELO TE08,152617,2010,,P,PO,16656,,1,150,"-0,53","0,64",12,"7,13","0,70",26,"-0,28","0,36",70,93,"0,13",56,"0,13",48,"0,14",48,"0,14",35,"-0,04",43,,31,1,96,"3,80","0,56",45,"10,93",34,"0,10",65,"0,08",63,"0,09",70,"0,14",38,"-0,06",39,"-0,42","0,64",94,"12,18",51
SÃO XAVIER 2729 LAPACHO,224630,2019,,V,PO,508,T,1,56,"-1,41","0,61",2,"5,71","0,59",36,,,,,"0,22",24,"0,43",2,"0,28",10,"0,09",48,"-0,08",29,,31,1,22,"1,77","0,40",66,"7,48",52,"0,20",35,"0,37",4,"0,32",9,"0,04",65,"-0,13",17,"-0,25","0,46",88,"11,96",51
TRADIÇÃO 2028 RETRUCO,372896,2013,,P,PC,3638,P,14,241,"0,60","0,76",70,"1,51","0,77",76,"2,39","0,38",13,94,"0,08",71,"0,05",74,"0,12",53,"0,03",66,"-0,03",44,,74,13,175,"5,77","0,65",27,"7,27",53,"0,15",50,"0,21",26,"0,21",33,"0,02",71,"-0,04",45,"0,81","0,72",21,"11,95",52
RINCON MAFIOSO 2387 DEL SARANDY,171739,2013,,P,PO,7287,,1,24,"0,63","0,51",72,"6,28","0,50",31,"-2,67","0,28",97,6,"0,14",49,"0,21",26,"0,23",19,"0,02",69,"0,14",96,,35,1,21,"1,85","0,42",65,"8,13",48,"0,12",60,"0,17",35,"0,22",29,"-0,05",86,"0,16",97,"0,46","0,44",44,"11,94",52
LEACHMAN CHEYENNE B221L,IA781,2001,,V,IA,23805,,34,686,"-0,30","0,78",19,"5,25","0,83",40,"-0,27","0,54",65,290,"0,12",57,"0,06",72,"-0,04",93,"0,11",42,"-0,06",36,,45,32,432,"3,42","0,74",49,"8,67",45,"0,10",67,"0,01",81,"-0,06",95,"0,10",48,"-0,05",42,"0,46","0,75",44,"11,93",52
BR NEW DAY 454,IA1028,2004,,P,IA,23805,M,3,61,"0,75","0,63",79,"6,40","0,61",30,"2,30","0,22",14,47,"0,19",32,"0,09",63,"0,12",55,"0,20",21,"-0,17",7,,30,3,56,"1,35","0,48",70,"7,75",50,"0,12",62,"0,01",81,"0,07",73,"0,14",36,"-0,17",11,"0,34","0,56",53,"11,91",52
RED SIX MILE CUSTOM MADE 505C,IA1907,2015,,V,IA,11155,,3,27,"0,62","0,46",72,"1,71","0,44",74,,,,,"0,08",70,"0,17",36,"0,11",59,"0,03",68,"-0,04",42,,73,2,20,"8,05","0,29",14,"9,77",39,"0,14",55,"0,23",21,"0,24",25,"0,07",55,"-0,01",56,"-0,29","0,24",90,"11,88",52
BT JUNCO BRIGADIER 1151,185336,2014,,V,PO,21499,,2,31,,,,"5,95","0,39",34,"-2,73","0,18",97,2,"0,11",62,"0,19",32,"0,14",46,"0,15",33,"0,01",64,,42,2,23,"2,95","0,31",54,"8,90",44,"0,12",60,"0,18",32,"0,17",44,"0,12",43,"0,01",65,"0,30","0,28",55,"11,83",52
SOLÉ 1602 CURÚ,226356,2019,,P,PO,11430,,1,33,"0,61","0,26",71,"4,92","0,43",43,,,,,"0,28",11,"0,23",22,"0,23",19,"0,23",16,"-0,10",22,,30,1,30,"-1,30","0,33",88,"3,62",71,"0,21",33,"0,11",53,"0,17",45,"0,13",40,"-0,07",33,"0,88","0,39",17,"11,76",52
LEACHMAN GRAND CANYON 1244G,IA576,1997,,V,IA,23805,,26,234,"0,08","0,78",40,"6,39","0,78",30,"-0,07","0,56",61,306,"0,10",64,"0,07",68,"0,07",70,"0,10",45,"0,05",81,,39,22,156,"3,38","0,69",50,"9,77",39,"0,13",57,"0,02",80,"0,15",52,"0,13",41,"0,15",96,"-0,10","0,72",82,"11,76",52
EF PRESIDIO 9001,IA1327,2009,,P,IA,17737,,3,21,"-0,79","0,37",7,"3,65","0,41",57,"0,70","0,04",44,5,"0,24",18,"0,15",41,"0,19",29,"0,11",44,"-0,13",13,,43,3,21,"2,16","0,30",63,"5,81",61,"0,24",25,"0,18",33,"0,20",36,"0,12",42,"-0,16",11,"-0,18","0,36",85,"11,70",53
QUIRÍ M008,344171,2010,,P,PC,92,,1,45,"0,11","0,57",42,"5,66","0,55",36,"1,47","0,30",28,81,"0,19",35,"0,35",6,"0,36",3,"0,02",72,"0,00",61,,35,1,40,"1,06","0,46",73,"6,72",56,"0,21",31,"0,36",6,"0,43",2,"-0,02",81,"-0,02",52,"0,12","0,45",68,"11,70",53
SANTO ANTÃO DON LEO 703,156967,2012,,P,PO,14982,,1,40,"0,33","0,40",55,"4,48","0,59",47,"0,11","0,24",57,12,"0,12",57,"0,25",19,"0,12",57,"-0,01",80,"-0,07",33,,51,1,32,"2,75","0,48",56,"7,24",54,"0,13",57,"0,24",19,"0,16",49,"-0,00",76,"-0,05",42,"0,75","0,55",23,"11,65",53
RUBETA 3910 GRINGO TE GRINGO,IA1005,2003,,P,IA,23805,,13,284,"1,18","0,78",93,"3,76","0,76",56,"-1,23","0,48",85,271,"0,13",53,"0,19",31,"0,16",40,"0,19",23,"-0,04",41,,55,11,229,"3,77","0,67",45,"7,54",51,"0,14",56,"0,13",46,"0,19",38,"0,21",23,"-0,06",38,"0,44","0,73",45,"11,65",53
BASCO MULBERRY 1287,212510,2017,,V,PO,4074,,1,58,"0,41","0,61",60,"2,95","0,58",63,"-1,20","0,14",84,1,"0,17",42,"0,13",48,"0,12",54,"-0,00",78,"0,04",76,,57,1,27,"3,85","0,41",44,"6,81",56,"0,15",53,"0,11",53,"0,11",64,"-0,03",83,"0,11",90,"0,44","0,46",45,"11,62",53
