nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
BC CLASSIC 385-7,IA1213,2007,,P,IA,27153,M,7,33,"-0,18","0,50",26,"6,51","0,49",21,"1,24","0,09",27,14,"0,17",28,"0,23",17,"0,18",24,"0,01",70,"-0,03",41,"18,35",21,6,27,"2,39","0,34",51,"8,91",33,"0,15",40,"0,27",9,"0,15",41,"-0,02",76,"-0,06",31,"0,12","0,41",60,"14,27",36
ALBARDÃO 055 PASTORIZA BADLANDS,296722,2008,,V,PC,436,,3,136,"-0,08","0,38",31,"3,14","0,59",52,"-1,12","0,27",79,66,"0,15",35,"0,08",53,"0,16",31,"0,18",19,"-0,02",43,"10,17",47,2,115,"2,89","0,48",45,"6,03",49,"0,27",11,"0,06",58,"0,28",11,"0,20",16,"-0,00",55,"0,58","0,48",24,"14,27",36
RINCON CHIMARRÃO TE2059 DEL SARANDY,160403,2012,,P,PO,7287,,1,23,"0,46","0,48",69,"5,40","0,48",31,"-1,18","0,15",80,1,"0,09",57,"0,11",46,"0,17",28,"-0,00",73,"-0,01",51,"13,03",38,1,21,"5,02","0,38",24,"10,41",26,"0,04",74,"0,09",50,"0,18",30,"-0,01",73,"-0,00",55,"0,63","0,38",21,"14,23",36
TRADIÇÃO 2060,372484,2013,,P,PC,3638,,1,52,,,,"4,94","0,56",35,"-1,24","0,13",81,8,"0,36",3,"0,00",78,"0,32",4,,,,,"21,19",16,1,50,"-0,21","0,44",76,"4,73",57,"0,32",6,"-0,03",84,"0,27",12,,,,,"-0,48","0,54",94,"14,22",36
RECONQUISTA TEI2473 ZELOSO HARVESTOR PRO,191672,2015,,P,PO,155,,9,241,"1,05","0,63",92,"4,10","0,68",43,"-0,48","0,36",69,7,"0,19",25,"0,11",44,"0,22",15,"0,05",57,"0,02",66,"13,44",37,8,157,"2,57","0,57",50,"6,67",46,"0,17",34,"0,06",58,"0,22",23,"0,03",60,"0,04",74,"0,73","0,59",16,"14,14",36
ROY ROGERS 5604 ROY ROGERS,IA1000,2005,,V,IA,,,14,68,"0,55","0,50",75,"8,05","0,60",12,"-0,01","0,15",52,32,"0,19",25,"0,08",55,"0,12",46,"0,25",8,"0,01",59,"22,12",14,12,50,"0,43","0,43",71,"8,48",35,"0,20",26,"0,04",65,"0,13",46,"0,25",9,"0,02",64,"-0,04","0,44",72,"14,10",36
SÃO XAVIER 1957 JOHNNIE RED TE,193509,2014,,V,PO,508,,1,26,"0,87","0,44",88,"4,18","0,46",43,"0,12","0,12",50,1,"0,22",16,"0,13",39,"0,12",45,"0,14",28,"-0,08",21,"14,80",33,1,15,"2,50","0,32",50,"6,68",45,"0,22",20,"0,08",53,"0,08",60,"0,14",29,"-0,10",19,"0,13","0,36",59,"14,08",36
CARUMBÉ RED GRINGO 1315,142834,2010,,V,PO,18551,,1,50,"1,19","0,33",95,"5,12","0,55",34,"1,90","0,21",16,30,"0,12",45,"0,18",26,"0,20",20,"0,09",41,"-0,04",37,"13,58",36,1,46,"4,59","0,43",28,"9,71",30,"0,17",34,"0,14",35,"0,23",19,"0,14",29,"-0,02",46,"-0,22","0,48",86,"13,93",37
ERRE TE679 LUCIDO PEREZOSO TE ELEGIDO,IA1559,2011,,P,IA,10379,,2,62,"0,10","0,59",45,"4,17","0,58",43,"-1,62","0,15",86,12,"0,17",28,"0,26",13,"0,19",23,"-0,04",83,"0,15",98,"13,19",38,2,55,"2,69","0,44",48,"6,86",45,"0,11",53,"0,20",20,"0,17",32,"-0,07",89,"0,15",97,"1,04","0,50",6,"13,91",37
OSU CLARITY 1152 CLARITY,IA1736,2011,,P,IA,18583,,2,59,"0,78","0,52",86,"4,62","0,53",38,"3,61","0,14",3,9,"0,16",31,"0,07",58,"0,14",36,"0,13",31,"-0,20",3,"13,78",36,2,36,"3,08","0,39",43,"7,69",40,"0,17",35,"0,01",74,"0,14",43,"0,16",25,"-0,25",2,"0,39","0,47",37,"13,91",37
LEACHMAN CHEYENNE B221L,IA781,2001,,V,IA,,,34,687,"-0,28","0,77",20,"4,84","0,83",36,"-0,62","0,53",71,284,"0,11",50,"0,05",66,"-0,05",91,"0,09",42,"-0,06",27,"12,48",40,32,434,"4,26","0,73",31,"9,10",32,"0,11",51,"0,04",66,"-0,05",90,"0,09",42,"-0,05",34,"0,45","0,74",33,"13,89",37
BUFFALO CREEK VAQUERO 1626,IA351,1988,,V,IA,,,41,774,"0,40","0,84",66,"3,37","0,86",50,"-0,96","0,70",76,885,"0,12",45,"0,14",37,"0,17",26,"0,07",48,"0,02",65,"9,68",48,39,566,"5,30","0,80",21,"8,67",34,"0,20",25,"0,21",17,"0,26",15,"0,10",39,"-0,00",53,"-0,11","0,77",78,"13,84",37
SÃO BIBIANO 7351 VERDADERO,165840,2013,,P,PO,110,,1,21,,,,"5,16","0,45",33,"1,67","0,14",20,6,"0,16",32,"0,19",25,"0,18",25,"0,07",49,"-0,15",7,"14,90",32,1,19,"3,65","0,33",37,"8,81",34,"0,19",27,"0,15",32,"0,16",36,"0,08",45,"-0,16",8,"-0,31","0,41",89,"13,75",37
SANTA EULÁLIA NEW DESIGN 456 DESENHADO,116489,2006,,P,PO,95,,2,23,"0,09","0,28",44,"2,65","0,44",58,"3,08","0,18",5,12,"0,18",26,"0,23",17,"0,01",79,"0,35",3,"-0,04",37,"9,98",47,1,18,"4,98","0,33",25,"7,63",40,"0,18",31,"0,20",19,"-0,01",81,"0,40",2,"-0,08",26,"0,05","0,24",66,"13,72",37
PIRAY 893 RED BRIGADIER JACOBO TE,IA1317,2009,,V,IA,13096,,6,114,"-0,50","0,64",12,"2,00","0,66",64,"-1,12","0,21",79,35,"0,15",35,"0,03",70,"0,17",29,"0,04",61,"0,05",77,"7,62",55,5,99,"5,83","0,52",18,"7,83",39,"0,13",45,"0,05",63,"0,23",20,"0,04",57,"0,09",87,"0,36","0,59",39,"13,71",37
FSL I BERRIEL 721 TE,134706,2009,,P,PO,14320,,2,22,"0,18","0,44",51,"4,80","0,44",37,"0,65","0,14",40,1,"0,17",30,"0,22",18,"0,12",45,"0,21",14,"-0,04",38,"14,36",34,2,20,"2,79","0,34",47,"7,59",40,"0,19",26,"0,23",15,"0,16",38,"0,20",16,"-0,04",40,"0,13","0,46",60,"13,61",38
GAP TE 4041 GRINGO 2048,148763,2011,,P,PO,2555,,2,54,"0,39","0,61",66,"1,19","0,60",71,"0,62","0,24",40,32,"0,08",61,"-0,01",81,"0,04",72,"0,11",36,"-0,05",34,"3,38",69,2,36,"7,57","0,45",9,"8,75",34,"0,16",37,"0,03",66,"0,12",49,"0,11",38,"-0,13",12,"0,22","0,47",51,"13,60",38
BT JUNCO BRIGADIER 1151,185336,2014,,V,PO,21499,,2,30,,,,"5,95","0,38",26,,,,0,"0,12",48,"0,19",23,"0,15",35,"0,14",27,"0,01",61,"15,15",31,2,22,"3,06","0,31",43,"9,01",33,"0,13",45,"0,18",24,"0,18",31,"0,12",35,"0,02",64,"0,23","0,27",50,"13,44",38
CIA.AZUL TE3068 MAXI WINDSPREAD,190097,2015,,P,PO,8538,,1,24,"0,77","0,50",86,"5,91","0,53",26,"-1,37","0,19",83,4,"0,18",26,"0,24",16,"0,21",17,"0,04",60,"0,01",61,"17,21",25,1,14,"2,32","0,39",52,"8,23",36,"0,14",41,"0,24",13,"0,26",15,"0,02",65,"0,01",59,"0,06","0,44",65,"13,43",38
SANTA AMÉLIA 6944 TRADIÇÃO 2028,407532,2016,,P,PC,33,,1,25,"1,15","0,37",94,"4,30","0,48",41,,,,0,"-0,02",86,"-0,05",89,"-0,02",84,"0,16",24,"-0,08",21,"7,03",58,1,20,"7,41","0,37",9,"11,71",21,"-0,00",82,"0,10",46,"-0,02",84,"0,19",18,"-0,09",21,"0,65","0,43",20,"13,42",38
ERRE TE 27 FACON GENERAL,IA1280,2006,,P,IA,17375,,8,65,"0,85","0,53",88,"3,61","0,61",48,"-3,62","0,23",99,73,"0,17",30,"0,18",26,"0,14",39,"0,15",26,"-0,01",52,"11,68",42,8,53,"3,75","0,48",36,"7,36",42,"0,12",49,"0,20",19,"0,16",35,"0,14",29,"-0,00",54,"0,55","0,52",26,"13,40",38
BADLANDS MR BEEF 805,IA637,1998,,V,IA,,,24,534,"-0,64","0,72",9,"4,04","0,78",44,"1,81","0,51",17,243,"0,07",63,"-0,02",84,"0,03",74,"0,14",29,"0,10",91,"9,53",49,23,175,"7,43","0,66",9,"11,47",22,"0,09",60,"0,00",76,"0,01",76,"0,23",12,"0,05",76,"-0,46","0,57",94,"13,39",38
UMBU 2666 CLASSIC HEADLINER,185670,2015,,P,PO,99,,1,25,"0,55","0,52",74,"1,50","0,52",68,"0,86","0,17",36,1,"0,10",51,"0,11",46,"0,14",36,"-0,00",74,"-0,01",49,"4,99",65,1,12,"5,16","0,38",23,"6,66",46,"0,12",48,"0,11",44,"0,19",29,"0,03",62,"0,01",61,"1,11","0,41",4,"13,28",39
ALIANÇA EDE YH768,339306,2012,,V,PC,16258,,1,22,"-0,11","0,34",29,"5,78","0,41",27,,,,0,"0,08",62,"0,06",62,"0,15",35,"0,12",33,"0,01",60,"13,47",37,1,9,"4,95","0,27",25,"10,73",25,"0,07",65,"0,04",66,"0,14",43,"0,07",49,"0,01",60,"0,06","0,26",65,"13,28",39
PVF INSIGHT 0129,IA1496,2010,,P,IA,16477,,22,251,"0,06","0,73",42,"5,31","0,75",32,"3,13","0,34",5,66,"0,15",34,"0,11",46,"0,11",49,"0,06",53,"-0,02",43,"15,01",32,16,168,"2,18","0,62",54,"7,50",41,"0,14",41,"0,04",66,"0,14",43,"0,08",46,"-0,01",48,"0,49","0,67",30,"13,27",39
TAMANDUÁ TE11 CARRASCO LIDER TE37,146375,2010,,P,PO,16005,,1,21,"0,07","0,38",43,"5,43","0,36",31,"0,31","0,19",46,7,"0,23",15,"0,31",7,"0,28",7,"-0,03",81,"0,03",70,"17,75",24,1,1,"0,99","0,27",66,"6,42",47,"0,18",29,"0,31",6,"0,30",9,"-0,03",80,"0,05",75,"0,21","0,33",52,"13,19",39
TRES MARIAS 6927 PUCARA TE PUCARÁ,IA929,2003,,V,IA,,K,46,457,"1,55","0,78",98,"1,71","0,81",66,"-3,13","0,51",97,312,"0,16",33,"0,11",46,"0,25",11,"0,12",33,"-0,02",44,"7,20",57,38,348,"4,24","0,72",31,"5,95",49,"0,22",21,"0,14",33,"0,32",7,"0,12",34,"-0,04",39,"0,46","0,74",32,"13,18",39
GAR ANTICIPATION,IA1546,2011,,P,IA,4568,,1,42,"-0,54","0,50",11,"3,44","0,49",50,"0,06","0,09",51,12,"0,06",67,"-0,10",95,"-0,04",90,"0,39",2,"-0,32",1,"7,90",54,1,37,"5,01","0,36",25,"8,45",35,"0,11",53,"-0,02",82,"-0,00",80,"0,48",1,"-0,34",1,"0,72","0,42",17,"13,12",39
INHANDUÍ 1763,276560,2007,,V,PC,8386,,12,354,"-0,14","0,78",28,"4,03","0,79",44,"-0,80","0,33",74,80,"0,20",21,"0,26",12,"0,22",15,"0,09",44,"-0,19",4,"13,74",36,10,267,"3,81","0,67",36,"7,84",39,"0,25",16,"0,23",15,"0,28",11,"0,14",29,"-0,18",6,"-0,82","0,72",99,"13,05",39
BENJAMIN 1547 ZORZAL LIDER CONDOR,IA1106,2005,,P,IA,26294,,6,88,"0,59","0,58",77,"4,43","0,65",40,"-2,00","0,38",90,136,"0,20",22,"0,23",17,"0,19",21,"0,08",47,"0,15",98,"14,56",33,6,78,"2,01","0,55",55,"6,44",47,"0,13",46,"0,16",28,"0,12",48,"0,03",61,"0,15",97,"0,58","0,58",24,"12,95",40
PWM GAIUS,114280,2006,,P,PO,14676,,3,28,"0,43","0,42",68,"5,64","0,41",29,,,,0,"0,13",42,"0,01",74,"0,06",64,"0,15",26,"0,08",86,"14,96",32,4,22,"2,29","0,27",52,"7,93",38,"0,11",51,"-0,02",81,"0,04",71,"0,11",37,"0,08",84,"0,54","0,34",27,"12,93",40
TRADIÇÃO 2028 PETRUCO,372896,2013,,P,PC,3638,P,13,238,"0,61","0,74",77,"1,14","0,76",71,"1,77","0,33",18,62,"0,07",66,"0,02",72,"0,11",49,"0,02",67,"-0,04",37,"2,94",71,12,156,"5,93","0,62",17,"7,07",43,"0,15",38,"0,20",20,"0,20",26,"0,03",61,"-0,05",36,"0,76","0,69",15,"12,73",40
LA LEGUA CANYON 8279 TE CANONAZO,IA1267,2002,,V,IA,17375,,2,60,"0,72","0,58",83,"6,49","0,57",21,"-1,29","0,21",82,21,"0,17",28,"0,04",69,"0,12",46,"0,21",13,"0,01",58,"18,24",22,2,58,"0,61","0,47",70,"7,10",43,"0,23",19,"0,02",71,"0,17",32,"0,17",23,"0,03",69,"-0,14","0,53",81,"12,68",40
MANDAN BLACK 2582 TELLECHEA,190401,2015,,P,PO,18551,,1,29,"-0,13","0,51",28,"1,71","0,50",66,,,,0,"0,17",29,"0,04",68,"0,09",55,"0,11",35,"-0,13",9,"7,63",55,1,20,"2,18","0,35",54,"3,88",61,"0,19",27,"0,07",54,"0,12",50,"0,08",45,"-0,15",9,"1,28","0,42",2,"12,67",40
SÃO XAVIER 2000 LAPACHO,192397,2015,,V,PO,508,,1,47,"-1,24","0,52",3,"3,77","0,56",46,,,,0,"0,10",54,"0,19",24,"0,16",31,"-0,05",86,"-0,05",34,"9,77",48,1,38,"5,08","0,43",24,"8,85",34,"0,14",41,"0,17",26,"0,25",16,"0,01",67,"-0,07",28,"-0,09","0,50",77,"12,61",41
WOODHILL AUGUSTA,IA2024,2018,,P,IA,23642,,10,122,"-0,29","0,60",19,"3,69","0,64",47,,,,0,"0,06",68,"0,02",74,"-0,08",95,"0,07",48,"0,06",83,"8,37",52,5,27,"4,70","0,34",27,"8,40",35,"0,13",47,"0,04",65,"-0,08",94,"0,11",37,"0,05",76,"0,45","0,30",33,"12,54",41
RECALADA TE18 CAPITÁN RESOURCE TE1638,215276,2017,,P,PO,21701,,1,32,"-0,05","0,47",33,"2,23","0,52",62,,,,0,"0,13",43,"0,17",29,"0,20",19,"-0,09",91,"0,05",78,"7,37",56,1,15,"3,92","0,40",35,"6,14",48,"0,18",31,"0,16",29,"0,25",16,"-0,06",87,"0,08",85,"0,59","0,46",24,"12,45",41
WERNER FLAT TOP 4136,IA1920,2014,,P,IA,23230,M,5,20,"0,08","0,41",44,"5,35","0,41",31,,,,0,"0,10",54,"0,21",19,"0,16",30,"0,08",45,"-0,15",7,"13,26",38,4,16,"3,69","0,31",37,"9,05",32,"0,07",65,"0,15",31,"0,17",34,"0,07",49,"-0,19",5,"0,34","0,34",41,"12,45",41
REDBAR NET WORTH C216VAQUERO,174129,2013,,P,PO,9271,,1,29,"0,37","0,53",64,"2,52","0,53",59,"1,66","0,27",20,6,"0,07",64,"0,12",43,"0,11",50,"0,19",18,"0,05",78,"6,16",61,1,24,"4,91","0,44",25,"7,43",41,"0,08",60,"0,13",37,"0,11",51,"0,24",11,"0,05",77,"0,96","0,46",8,"12,42",41
UMBU 1296 HEADLINER,122521,2007,,P,PO,99,,3,189,"-0,31","0,75",19,"4,21","0,74",42,"2,48","0,39",9,118,"0,19",24,"0,19",25,"0,25",11,"0,04",60,"0,03",69,"13,86",35,2,143,"2,95","0,62",45,"7,16",43,"0,21",24,"0,20",21,"0,30",8,"0,06",53,"0,04",72,"-0,40","0,68",92,"12,42",41
WT BUTIÁ TE140 BISMARK X STA AMÉLIA 5001,168556,2012,,P,PO,17087,,1,81,"0,06","0,55",42,"5,29","0,55",32,"-0,33","0,24",67,34,"0,09",56,"0,15",35,"0,16",32,"0,02",65,"0,05",75,"12,93",39,1,70,"2,75","0,44",47,"8,04",38,"0,11",52,"0,12",41,"0,19",27,"-0,02",76,"0,04",71,"0,53","0,51",27,"12,37",42
TRES MARIAS 7033 CANDOMBE 6164 TE,IA931,2004,,P,IA,,,11,70,"0,62","0,60",78,"3,65","0,64",47,"-2,17","0,39",92,178,"0,10",55,"0,10",48,"0,12",45,"0,07",49,"-0,01",48,"9,43",49,10,38,"5,31","0,54",21,"8,96",33,"0,10",55,"0,15",32,"0,14",44,"0,05",55,"0,00",57,"0,03","0,57",67,"12,32",42
HSAF BANDO 1961,IA1014,2001,,P,IA,,,7,60,"-0,30","0,55",19,"1,40","0,57",69,"0,99","0,17",33,34,"0,29",7,"0,14",36,"0,08",59,"0,39",1,"-0,13",10,"10,93",45,7,54,"1,96","0,45",56,"3,36",64,"0,29",9,"0,12",38,"0,05",68,"0,42",2,"-0,16",7,"-0,10","0,44",78,"12,31",42
EATHINGTON SUB-ZERO,IA1481,2012,,P,IA,16477,,6,28,"-0,81","0,46",6,"3,99","0,47",44,"1,79","0,14",18,21,"0,07",65,"0,02",72,"0,07",62,"0,04",58,"-0,05",33,"9,31",49,5,22,"4,87","0,35",26,"8,85",33,"0,05",69,"-0,07",92,"0,03",73,"0,09",43,"-0,03",43,"0,57","0,43",25,"12,30",42
GAP 3123 QUEBRACHO BARTO,121417,2007,,V,PO,2555,,3,496,"1,03","0,83",92,"3,23","0,82",51,"-0,20","0,56",64,426,"0,22",16,"0,12",41,"0,21",17,"0,25",8,"-0,07",23,"12,75",39,3,349,"1,46","0,73",61,"4,69",57,"0,17",33,"0,12",41,"0,26",13,"0,32",4,"0,01",60,"0,63","0,77",21,"12,27",42
BT RIGHT TIME 24J,IA886,1999,,P,IA,,,7,125,"0,40","0,54",66,"1,91","0,66",65,"1,09","0,28",30,76,"0,11",48,"0,06",64,"0,08",58,"0,10",39,"-0,07",25,"6,22",61,7,96,"3,60","0,53",38,"5,51",52,"0,18",29,"0,08",52,"0,08",60,"0,15",25,"-0,09",20,"0,80","0,44",13,"12,18",42
GLACIER CHATEAU 744,IA663,1997,,V,IA,,,28,521,"-0,52","0,74",11,"4,61","0,81",38,"0,19","0,57",48,432,"0,09",58,"0,07",58,"0,10",54,"0,20",16,"-0,05",34,"11,20",43,22,379,"4,56","0,72",29,"9,17",32,"0,16",35,"0,10",47,"0,16",37,"0,22",13,"-0,11",16,"-0,40","0,65",93,"12,12",42
WT BUTIÁ 123 LAS LILAS 1385 - BUTIÁ 027,155546,2012,,P,PO,17087,,1,31,"0,84","0,45",88,"6,12","0,44",24,"-1,43","0,16",83,22,"0,04",74,"0,11",45,"0,08",59,"0,12",34,"-0,14",8,"12,95",39,1,30,"3,36","0,33",40,"9,47",30,"0,07",65,"0,10",46,"0,11",53,"0,18",21,"-0,14",11,"0,48","0,37",31,"12,10",43
CONNEALY CAPITALIST 028,IA1265,2010,,P,IA,4568,M,17,94,"-0,34","0,66",17,"3,77","0,66",46,"-0,21","0,26",64,41,"0,10",54,"0,27",11,"0,12",44,"-0,01",76,"-0,13",9,"9,79",48,17,60,"3,25","0,51",42,"7,03",44,"0,04",74,"0,13",37,"0,05",69,"-0,07",87,"-0,14",11,"1,22","0,57",2,"12,06",43
SANTA EULÁLIA BRILLIANCE 01053,173375,2013,,P,PO,95,,1,36,"-0,35","0,49",17,"5,83","0,46",27,"-0,79","0,19",74,10,"0,11",48,"0,12",43,"0,25",11,"0,04",59,,,"14,83",33,1,36,"3,07","0,38",43,"8,90",33,"0,10",54,"-0,02",81,"0,21",24,"0,04",57,,,"-0,04","0,40",72,"12,06",43
TRAVELER DO CARUMBÉ TE1608,129646,2008,,P,PO,269,,5,68,"0,24","0,58",55,"1,95","0,59",64,"3,14","0,23",5,18,"0,12",45,"0,09",51,"0,09",56,"0,08",46,"0,01",58,"6,53",59,5,56,"5,32","0,46",21,"7,27",42,"0,13",46,"0,08",51,"0,14",43,"0,09",43,"-0,02",46,"0,21","0,50",52,"11,99",43
TRES MARIAS A689 GARDEL,A.830039,2015,,P,,E,K,4,24,"0,24","0,42",55,"3,12","0,40",53,,,,0,"0,22",17,"0,14",37,"0,12",44,"0,16",24,"0,16",98,"12,28",40,2,6,"1,97","0,25",56,"5,09",54,"0,23",19,"0,07",56,"0,09",58,"0,17",23,"0,19",99,"-0,03","0,28",72,"11,88",43
TRADIÇÃO T 56,181917,2014,,P,PO,3638,,2,51,"0,56","0,50",75,"6,42","0,54",22,,,,0,"0,19",23,"0,11",46,"0,21",18,"0,05",56,"0,07",85,"18,79",20,1,34,"0,17","0,39",73,"6,59",46,"0,13",46,"0,03",67,"0,14",44,"-0,00",71,"0,08",85,"0,28","0,48",46,"11,87",43
BASCO NET WORTH 529,175845,2012,,P,PO,4074,,1,38,"0,28","0,55",58,"5,10","0,55",34,"0,07","0,23",51,13,"-0,00",83,"0,14",36,"0,24",12,"0,08",45,"0,02",62,"9,40",49,1,23,"3,68","0,42",37,"8,79",34,"0,00",81,"0,14",33,"0,29",10,"0,08",46,"-0,02",44,"1,25","0,35",2,"11,67",43
CASAMU 280 ARECUTRAN JEWLIAN CHAITUN,IA1850,2011,,V,IA,22230,,2,30,"-1,18","0,48",3,"4,90","0,47",36,,,,0,"0,12",45,"0,16",32,"0,26",9,"0,04",58,"-0,05",32,"13,04",38,1,24,"2,75","0,33",47,"7,65",40,"0,12",50,"0,13",38,"0,25",16,,,"-0,04",37,"0,15","0,34",57,"11,59",44
SANTA EULÁLIA ZORZAL 960,173378,2013,,P,PO,95,,1,25,"0,44","0,46",68,"2,84","0,43",56,"-2,49","0,17",94,3,"0,11",49,"0,17",28,"0,08",61,"0,08",46,,,"8,12",53,1,25,"4,22","0,34",31,"7,06",43,"0,16",36,"0,16",28,"0,11",54,"0,12",33,,,"0,11","0,37",61,"11,57",44
QUIRÍ M008,344171,2010,,P,PC,92,,1,45,"-0,27","0,50",20,"5,07","0,53",34,"1,01","0,21",32,55,"0,16",31,"0,33",5,"0,35",3,"0,00",73,"-0,01",52,"14,82",33,1,40,"1,35","0,42",62,"6,42",47,"0,19",26,"0,36",3,"0,41",2,"-0,06",86,"-0,02",47,"-0,04","0,40",72,"11,57",44
BON VIEW NEW DESIGN 878,IA721,1998,,P,IA,,M,20,304,"-0,04","0,74",35,"2,62","0,78",58,"4,91","0,51",1,376,"0,08",62,"0,08",54,"0,02",76,"0,30",5,"-0,14",8,"6,52",59,20,247,"5,59","0,69",19,"8,21",36,"0,07",63,"0,09",50,"-0,01",82,"0,34",4,"-0,21",4,"0,30","0,68",44,"11,50",44
TRÊS LAGOAS TE146,184230,2014,,P,PO,18898,,1,21,"0,45","0,40",69,"2,85","0,46",56,,,,0,"0,10",53,"0,05",64,"0,06",64,"0,06",52,"0,02",63,"7,78",55,1,13,"4,09","0,35",33,"6,94",44,"0,11",52,"0,10",46,"0,08",60,"0,12",35,"0,02",64,"0,50","0,40",29,"11,46",44
LELAND MARKSMAN 6629,IA1969,2016,,V,IA,23392,,3,45,"-1,59","0,51",2,"3,38","0,47",50,,,,0,"0,07",64,"0,09",50,"0,03",73,"0,23",11,"0,02",67,"8,01",54,1,2,"3,91","0,20",35,"7,30",42,"0,12",49,"0,11",44,"0,08",59,"0,24",12,"0,04",72,"0,50","0,16",29,"11,44",44
BIG MAC TRAVELER 2033 TELLECHEA,191492,2015,,V,PO,18551,,4,56,"0,89","0,54",89,"-1,57","0,52",89,,,,0,"0,23",14,"0,19",23,"0,16",30,"0,19",18,"0,15",97,"2,54",72,1,22,"4,41","0,29",30,"2,83",67,"0,26",13,"0,19",21,"0,21",24,"0,19",19,"0,10",88,"0,16","0,33",56,"11,36",44
LEACHMAN NONE BETTER 9604,73526,1991,,V,PO,6317,,45,764,"-0,21","0,79",24,"4,81","0,84",36,"-1,59","0,68",85,922,"0,02",78,"0,08",56,"0,04",73,"-0,03",81,"0,01",61,"9,49",49,38,595,"5,26","0,78",22,"10,07",28,"0,04",72,"0,10",46,"0,07",63,"0,06",51,"-0,01",51,"0,12","0,71",60,"11,36",44
BASCO BRAND NAME ONIX 525TE,161627,2012,,P,PO,4074,,1,39,"0,24","0,50",55,"4,10","0,53",43,"-0,75","0,19",73,9,"0,19",23,"0,08",55,"0,16",32,"0,05",54,"0,10",91,"13,71",36,1,31,"-0,57","0,41",79,"3,53",63,"0,17",32,"0,01",75,"0,15",40,"-0,01",73,"0,14",95,"0,98","0,45",7,"11,11",45
LT 598 BANDO 9074,IA831,1999,,P,IA,,,21,322,"-1,26","0,78",3,"4,29","0,78",41,"0,07","0,48",51,330,"0,01",82,"0,02",73,"-0,03",87,"0,03",64,"-0,26",1,"7,86",54,20,261,"5,23","0,68",22,"9,52",30,"0,05",71,"0,06",59,"-0,02",84,"0,06",51,"-0,26",1,"0,33","0,71",41,"11,11",45
TRES MARIAS 6301 ZORZAL TE ZORZAL,IA850,2001,,P,IA,,K,64,814,"0,66","0,85",81,"4,94","0,86",35,"-4,45","0,70",99,1733,"0,14",37,"0,14",36,"0,12",45,"0,02",66,"0,08",88,"13,92",35,54,678,"1,73","0,81",59,"6,67",46,"0,11",53,"0,07",56,"0,08",61,"-0,03",79,"0,09",88,"0,33","0,83",41,"11,08",45
RINCON FANTASMA TE2120 DEL SARANDY,161791,2012,,P,PO,7287,,1,25,"0,62","0,48",78,"4,72","0,48",37,"-0,77","0,18",74,8,"0,17",29,"0,10",48,"0,20",20,"0,01",70,"0,03",71,"14,24",34,1,20,"1,82","0,38",58,"6,54",46,"0,13",46,"0,10",45,"0,23",20,"-0,04",80,"0,03",71,"0,05","0,40",66,"11,02",45
BLACK PRINCE/CAMBÁ-PYTÁ 8706 ARGENTINO 2,164830,2010,,P,PO,17491,,1,83,"1,13","0,63",94,"1,44","0,61",69,"1,10","0,10",30,19,"0,15",34,"-0,01",80,"-0,05",90,"0,16",23,"-0,04",35,"6,50",60,1,23,"3,60","0,31",38,"5,04",55,"0,17",33,"-0,05",89,"-0,05",90,"0,18",20,"-0,04",37,"0,34","0,17",41,"10,94",45
FLORIPANA CAMPECHE TEI72 YESQUERO,196689,2015,,V,PO,21117,,2,22,"1,55","0,47",98,"2,59","0,47",58,,,,0,"0,09",56,"0,06",60,"0,13",43,"0,01",71,"0,04",75,"7,01",58,2,17,"2,95","0,37",45,"5,54",51,"0,13",47,"0,08",54,"0,16",36,"0,06",52,"0,03",68,"0,86","0,39",11,"10,89",46
TRANQUERAS 289 BRIG BRUTAL TE BRUTAL,IA2009,2011,,V,IA,22957,K,6,24,"0,57","0,38",75,"1,86","0,44",65,,,,0,"0,09",57,"0,15",35,"0,12",47,"-0,02",78,"-0,03",39,"5,31",64,4,9,"3,51","0,30",39,"5,37",53,"0,10",55,"0,16",29,"0,11",52,"0,03",60,"-0,01",50,"1,05","0,32",5,"10,87",46
GAP 6131,211020,2017,,V,PO,2555,M,1,24,"0,80","0,51",87,"2,50","0,50",59,,,,0,"0,11",50,"0,19",23,"0,07",63,"0,10",38,"0,18",99,"7,37",56,,0,"3,30","0,32",41,"5,81",50,"0,12",50,"0,19",21,"0,14",44,"0,10",40,"0,18",98,"0,63","0,36",21,"10,78",46
