nome_touro,registro,ano_nasc,var_mocha,geracao,grau_sangue,raca2_marcador,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
ANAMELIA TE B059 MAXIMUS SPARTACUS,45600,2007,,,3/8,,P,PS,23805,P,34,599,"1,28","0,82",94,"-0,02","0,84",58,"1,13","0,57",12,632,"0,11",40,"0,14",34,"0,15",28,"0,00",48,"-0,05",34,,52,29,426,"0,30","0,75",51,"0,28",54,"0,15",31,"0,11",40,"0,20",21,"0,01",45,"-0,03",54,"-0,28","0,80",82,"1,82",56
CORRALERO 10271 CURUPAY BRILL TE ARAUCANO,IA136007,2011,,,3/8,,P,E,,,12,221,"1,38","0,69",96,"-0,33","0,73",60,"-0,23","0,32",64,79,"0,13",33,"0,28",8,"0,23",14,"-0,23",98,"-0,02",52,,52,12,169,"0,40","0,61",49,"0,08",55,"0,13",35,"0,27",8,"0,23",16,"-0,22",97,"-0,01",64,"-0,30","0,65",83,"1,71",56
QUILPO 3050 ACORAZADO,IA144598,2018,,,3/8,,V,E,,,3,30,"-0,72","0,38",11,"0,66","0,38",52,,,,,"0,09",44,"0,13",38,"0,06",59,"-0,12",89,"0,31",99,,49,2,4,"-0,59","0,14",61,"0,06",55,"0,08",49,"0,11",41,"0,06",57,"-0,11",85,"0,32",99,"0,25","0,08",45,"1,48",57
JUQUIRY 5612,83884,2011,,,3/8,,P,PS,77,,1,33,"-0,92","0,43",7,"-0,24","0,49",60,"0,83","0,11",16,13,"0,11",41,"0,07",57,"0,09",50,"-0,01",54,"-0,06",25,,54,1,33,"-0,62","0,37",62,"-0,86",61,"0,10",45,"0,11",43,"0,09",46,"0,03",41,"-0,07",23,"0,40","0,26",34,"1,36",57
"OLHOS D'AGUA 4G 8000 ""BONUS""",82169,2012,,,3/8,,P,PS,73,,1,38,"0,46","0,60",71,"1,07","0,56",47,"-1,06","0,24",81,55,"-0,03",79,"-0,04",85,"0,11",42,"-0,00",51,"-0,17",2,,59,1,7,"1,40","0,38",38,"2,47",43,"0,03",67,"0,01",75,"0,16",29,"0,07",29,"-0,15",4,"0,26","0,34",45,"1,23",57
OLHOS D'AGUA CIRIACO 5G 7574,87443,2011,,,3/8,,V,PS,73,,1,57,"-0,42","0,61",22,"-1,08","0,59",68,"0,65","0,18",18,25,"0,07",53,"0,12",43,"0,14",32,"-0,09",82,"0,17",99,,65,1,46,"0,73","0,46",44,"-0,35",58,"0,10",44,"0,11",42,"0,12",38,"-0,07",75,"0,15",99,"0,26","0,52",45,"1,12",58
OLHOS D'AGUA SPARTACUS 5G 7905,92729,2012,,,3/8,,P,PS,73,,1,31,"0,52","0,58",74,"1,37","0,54",45,"-0,80","0,21",77,39,"0,18",20,"0,14",37,"0,12",39,"0,02",39,"-0,08",19,,35,1,5,"-2,91","0,36",86,"-1,55",66,"0,18",25,"0,07",53,"0,13",37,"0,03",38,"-0,07",21,"-0,33","0,31",85,"0,96",58
BRANGUS BRASIL O232 MANANCIAL,96971,2013,,,3/8,,V,PS,7594,,2,129,"-0,06","0,40",41,"-3,39","0,68",87,"3,90","0,27",1,73,"0,14",30,"0,17",27,"0,10",46,"-0,07",76,"0,04",89,,72,2,113,"0,32","0,54",50,"-3,07",76,"0,16",30,"0,16",27,"0,14",34,"-0,05",72,"0,02",86,"0,38","0,54",37,"0,76",59
J.M.T 9011Y9TE NETTO,75897,2011,,,3/8,,P,PS,15813,Y,4,360,"-0,17","0,77",35,"1,10","0,76",47,"-0,82","0,32",78,145,"0,11",39,"0,09",49,"0,10",44,"0,01",43,"-0,00",66,,44,3,207,"-1,40","0,61",71,"-0,30",57,"0,17",26,"0,12",40,"0,12",39,"-0,05",70,"-0,03",53,"-0,56","0,70",94,"0,68",59
BRANGUS BRASIL M154 MANANCIAL,84818,2006,,,3/8,,V,PS,7594,,1,65,"1,44","0,42",96,"2,79","0,60",32,"-0,71","0,15",76,30,"0,14",29,"0,10",47,"0,12",37,"0,11",15,"0,04",90,,29,1,48,"-2,92","0,44",87,"-0,13",56,"0,09",46,"0,00",76,"0,12",40,"0,03",38,"0,06",94,"-0,25","0,43",81,"0,68",60
TRADIÇÃO MT XINGU 4G 353TE,96702,2012,,,3/8,,P,PS,23242,,1,68,"-0,54","0,63",16,"0,75","0,59",50,"3,03","0,22",2,42,"-0,03",81,"0,19",23,"0,07",54,"-0,00",50,"-0,10",13,,63,1,11,"1,99","0,36",32,"2,75",42,"-0,00",76,"0,17",25,"0,10",45,"0,01",46,"-0,06",27,"0,13","0,42",55,"0,63",60
BRANGUS BRASIL R53 DO MANANCIAL,132766,2016,,,3/8,,V,PS,7594,,1,32,,,,"0,47","0,50",53,"-2,48","0,16",95,17,"0,08",50,"0,18",26,"0,15",30,"-0,05",70,"-0,01",62,,52,1,29,"-0,78","0,38",64,"-0,31",57,"0,06",56,"0,10",46,"0,08",51,"-0,06",73,"-0,03",50,"0,28","0,38",43,"0,60",60
CORRALERO 10373 AONIKENK CLASSIC EVEREST,IA136743,2012,,,3/8,,P,E,,K,10,224,"0,43","0,72",69,"-1,78","0,72",74,,,,,"0,13",32,"0,02",72,"0,02",69,"-0,12",90,"-0,10",14,,63,6,123,"-0,47","0,54",60,"-2,25",71,"0,16",29,"0,04",64,"0,03",65,"-0,13",89,"-0,06",28,"0,01","0,61",64,"0,46",60
PAIPASSO E56/17,141887,2017,,,3/8,,V,PS,20882,,1,46,"-0,17","0,40",35,"-0,86","0,53",66,"1,46","0,11",8,2,"0,12",38,"0,20",20,"0,23",15,"0,03",38,"0,01",78,,58,1,31,"-2,04","0,38",78,"-2,90",75,"0,12",39,"0,17",24,"0,22",18,"0,05",34,"-0,01",70,"0,72","0,42",17,"0,46",60
JUQUIRY TE 6070 SENSATION,89846,2013,,,3/8,,V,PS,18553,,5,327,"-0,82","0,73",9,"0,02","0,79",58,"-5,53","0,43",99,150,"0,12",37,"0,24",12,"0,18",22,"-0,09",82,"0,01",78,,51,5,272,"-3,23","0,68",90,"-3,21",77,"0,12",40,"0,18",22,"0,11",43,"-0,07",75,"-0,00",73,"0,83","0,70",13,"0,24",61
JUQUIRY RED TE 6226 SENSATION,116417,2014,,,3/8,,V,PS,18553,,2,58,"0,02","0,56",46,"-1,82","0,58",75,"-1,31","0,16",85,16,"0,17",22,"0,05",65,"0,15",28,"0,00",49,"0,05",92,,59,2,46,"-0,40","0,43",59,"-2,22",71,"0,11",41,"0,00",76,"0,11",42,"-0,01",55,"0,04",91,"-0,04","0,44",69,"0,24",61
GUASUNCHOS 5073 PIMENTON 6061 T/E PIMENTON,IA143212,2014,,,3/8,,V,E,,,14,217,"-0,16","0,52",36,"-5,44","0,74",95,"0,16","0,13",33,14,"0,21",15,"0,10",48,"0,19",20,"-0,13",90,"0,15",99,,80,11,143,"-1,26","0,57",69,"-6,70",90,"0,26",12,"0,12",37,"0,18",25,"-0,11",86,"0,10",98,"0,57","0,56",24,"0,23",61
RINCON 1228 JESUITA DEL SARANDY,165789,2019,,,3/8,,P,PS,7287,,3,22,"-1,19","0,45",4,"0,04","0,46",57,,,,,"-0,13",96,"0,18",26,"0,04",63,"-0,11",87,"-0,03",48,,78,3,13,"3,89","0,36",18,"3,93",35,"-0,08",91,"0,23",13,"0,03",67,"-0,10",83,"-0,06",27,"0,52","0,40",27,"0,20",61
GAP J009/12 TE GAP ARTILHEIRO,93491,2012,,,3/8,,P,PS,23388,A,22,221,"1,17","0,68",92,"1,00","0,72",48,"2,22","0,25",4,62,"0,11",40,"0,11",44,"0,12",37,"-0,02",60,"-0,06",25,,45,21,158,"-0,47","0,56",60,"0,53",53,"0,13",36,"0,18",21,"0,21",20,"-0,03",64,"-0,04",40,"-0,93","0,62",99,"0,02",62
LAS LILAS 7665G CAPITAN CARDAL,IA121842,2006,,,3/8,,V,E,,,9,124,"0,46","0,59",71,"-1,45","0,66",71,"-0,49","0,19",70,67,"-0,01",76,"0,04",67,"0,01",74,"-0,04",66,"0,01",75,,75,7,76,"2,55","0,49",28,"1,11",50,"-0,04",84,"-0,02",81,"-0,01",79,"-0,06",75,"0,01",83,"0,52","0,57",27,"-0,06",62
JMT E067,140665,2017,,,3/8,,P,PS,15813,,2,52,"-0,43","0,38",21,"-4,48","0,50",92,,,,,"0,08",49,"0,16",31,"0,14",31,"0,01",44,"-0,03",49,,86,,0,"2,47","0,31",29,"-2,00",69,"0,06",56,"0,12",38,"0,13",37,"0,03",41,"-0,04",42,"0,42","0,37",34,"-0,12",63
GAP M593/14 WHATSAPP,96855,2014,,,3/8,,P,PS,23388,P,9,143,"0,27","0,56",61,"2,06","0,66",38,"1,79","0,18",6,38,"0,03",63,"0,05",66,"0,02",71,"-0,08",78,"0,03",86,,46,9,112,"-1,49","0,51",72,"0,57",52,"0,01",73,"0,02",70,"-0,02",80,"-0,17",95,"0,02",86,"0,33","0,62",42,"-0,18",63
DEL INFANTE 924 TE MOSTAZA,IA7810,2017,,,3/8,,V,E,,,7,123,"0,09","0,57",50,"0,02","0,63",58,,,,,"0,18",20,"0,37",3,"0,35",5,"-0,39",99,"0,26",99,,44,7,71,"-1,46","0,44",72,"-1,45",65,"0,13",37,"0,33",3,"0,35",5,"-0,41",99,"0,17",99,"-0,73","0,48",97,"-0,49",64
PRIMAVERA 741 LAMARCA,135368,2017,,,3/8,,P,PS,2496,P,11,147,"-0,24","0,65",30,"-4,06","0,66",91,"0,14","0,07",33,1,"-0,07",89,"0,03",70,"0,04",63,"-0,24",98,"0,01",75,,93,9,95,"4,02","0,50",18,"-0,04",55,"0,04",62,"0,14",32,"0,18",25,"-0,28",99,"-0,03",54,"0,45","0,59",31,"-0,79",65
SULTANA FRANCESCO 1126 YAS T/E JESUITA,IA143236,2015,,,3/8,,P,E,,K,11,272,"0,32","0,76",64,"-1,51","0,75",72,"-1,36","0,30",86,73,"0,05",60,"0,08",54,"0,07",55,"-0,09",81,"-0,05",32,,70,10,171,"0,46","0,61",48,"-1,05",62,"0,09",48,"0,11",40,"0,04",63,"-0,09",81,"-0,07",21,"0,01","0,66",64,"-0,83",65
RINCON TROVÃO TE1214 DEL SARANRY,156366,2019,,,3/8,,P,PS,7287,,1,39,"0,47","0,55",71,"-0,98","0,55",67,,,,,"0,14",29,"0,16",30,"0,17",22,"0,00",48,"0,01",73,,56,1,23,"-1,54","0,42",73,"-2,52",73,"0,10",44,"0,15",30,"0,15",31,"-0,03",62,"-0,01",69,"-0,05","0,44",69,"-0,95",65
BRANGUS BRASIL Q452 DO MANANCIAL,114161,2015,,,3/8,,V,PS,7594,,1,21,,,,"1,35","0,45",46,"-1,28","0,15",85,14,"0,03",64,"0,13",39,"0,01",75,"0,01",44,"-0,06",24,,51,1,14,"0,15","0,33",53,"1,49",48,"0,03",67,"0,10",45,"-0,01",78,"0,02",43,"-0,08",20,"-0,62","0,37",95,"-1,11",66
UMBU 4714,102234,2013,,,3/8,,V,PS,99,,3,62,"0,10","0,58",51,"-4,32","0,56",92,"-0,63","0,16",74,10,"0,13",33,"0,12",43,"0,14",31,"-0,02",60,"0,05",91,,81,3,49,"-1,40","0,43",70,"-5,72",87,"0,13",36,"0,10",46,"0,11",43,"-0,01",54,"0,03",90,"0,99","0,50",9,"-1,14",66
JUQUIRY 3754 OSCAR,36760,2006,,,3/8,,V,PS,18553,,3,50,,,,"0,08","0,55",57,"-1,54","0,19",88,79,"0,05",57,"0,07",55,"0,06",57,"-0,09",82,"-0,02",54,,58,2,32,"0,55","0,41",46,"0,63",52,"0,02",71,"0,04",66,"0,01",72,"-0,10",83,,,"-0,40","0,27",88,"-1,17",66
J.M.T 145A TE,101871,2013,,,3/8,,P,PS,15813,,1,25,"0,87","0,47",86,"0,29","0,44",55,"-0,83","0,11",78,9,"-0,01",76,"-0,16",98,"-0,10",96,"0,05",30,"-0,06",26,,64,1,20,"0,40","0,33",49,"0,70",52,"-0,03",83,"-0,16",99,"-0,13",96,"0,06",30,"-0,07",24,"0,28","0,24",43,"-1,30",67
TRES CRUCES DON VICTORINO 6056 CANTINERO,IA121006,2006,,,3/8,,V,E,,,7,128,"0,39","0,67",67,"-1,12","0,66",68,"-0,34","0,16",67,42,"0,03",65,"0,16",29,"0,06",59,"-0,17",95,"0,04",89,,69,7,40,"-0,88","0,41",65,"-2,00",69,"0,01",74,"0,07",55,"0,02",69,"-0,22",97,"0,02",86,"0,86","0,44",13,"-1,43",67
TRES CRUCES CARDENAL 4312 TE,IA113604,2004,,,3/8,,V,E,312,,25,1244,"0,70","0,85",81,"-3,18","0,87",85,"0,54","0,64",21,890,"0,13",34,"0,18",25,"0,16",26,"-0,09",81,"0,07",95,,72,24,807,"-1,14","0,80",67,"-4,33",82,"0,11",41,"0,15",31,"0,12",39,"-0,08",79,"0,03",87,"0,39","0,82",35,"-1,57",67
TRADIÇÃO MT GUARANI 4G 350TE,96699,2012,,,3/8,,P,PS,23242,,1,65,"-0,11","0,63",38,"-1,99","0,59",77,"1,61","0,25",7,50,"-0,01",75,"0,12",42,"0,03",67,"-0,10",84,"-0,16",3,,78,1,9,"2,49","0,36",29,"0,50",53,"0,04",64,"0,14",33,"0,05",60,"-0,03",64,"-0,14",4,"-0,35","0,33",86,"-1,58",68
BRANGUS BRASIL O386 MANANCIAL,96980,2013,,,3/8,,V,PS,7594,,2,96,"-0,61","0,60",14,"-3,53","0,61",88,"-0,75","0,24",76,32,"0,12",36,"0,10",47,"0,12",36,"0,05",29,"0,12",98,,75,2,61,"-1,18","0,46",68,"-4,71",83,"0,14",33,"0,05",63,"0,11",42,"0,04",37,"0,10",98,"0,38","0,34",36,"-1,58",68
JUQUIRY TE 6076 SENSATION RED,119700,2013,,,3/8,,V,PS,18553,,1,27,"-0,15","0,45",36,"0,99","0,49",49,"-3,16","0,17",98,5,"0,06",55,"0,10",49,"0,13",34,"-0,03",63,"-0,02",53,,50,1,20,"-1,92","0,38",77,"-0,93",62,"0,02",69,"0,04",66,"0,06",58,"-0,04",65,"-0,03",48,"0,10","0,35",58,"-1,63",68
OLHOS D'AGUA PANZER 5G 8282,102438,2014,,,3/8,,V,PS,73,,1,29,"1,05","0,49",90,"-0,38","0,47",61,,,,,"0,09",44,"0,10",48,"0,08",52,"0,14",10,"-0,02",57,,57,1,20,"-2,73","0,35",85,"-3,10",76,"0,04",63,"-0,03",83,"-0,00",76,"0,12",17,"-0,03",54,"0,62","0,35",21,"-1,70",68
UMBU 4010,83437,2010,,,3/8,,V,PS,99,,2,50,"0,28","0,54",62,"-1,41","0,52",71,"-4,37","0,12",99,20,"-0,01",76,"0,02",74,"-0,03",84,"0,01",43,"0,03",85,,75,2,37,"-0,18","0,36",56,"-1,59",66,"0,03",66,"0,02",71,"0,02",68,"0,04",37,"0,00",77,"0,48","0,32",30,"-2,16",70
OLHOS D'AGUA CIRIACO 4G 7377,72157,2010,,,3/8,,P,PS,73,,1,28,"1,01","0,53",89,"-0,90","0,50",67,"1,91","0,18",5,18,"0,01",70,"-0,02",82,"-0,02",82,"0,09",20,"-0,02",52,,69,1,13,"-1,46","0,37",72,"-2,36",71,"0,00",74,"-0,04",84,"-0,02",80,"0,11",18,"-0,03",49,"0,79","0,42",15,"-2,32",70
RANCHO 1810 YUNQUE T/E,IA142993,2013,,,3/8,,P,E,,,7,107,"0,62","0,57",78,"-0,84","0,66",66,,,,,"0,02",68,"0,08",54,"0,12",39,"-0,05",68,"-0,03",42,,68,6,53,"-3,02","0,47",88,"-3,86",80,"0,10",43,"0,11",43,"0,17",28,"-0,01",54,"-0,00",73,"0,75","0,52",17,"-2,52",70
ANJO DA GUARDA D02,142945,2017,,,3/8,,V,PS,7594,,1,56,"-0,16","0,43",35,"-5,42","0,53",95,,,,,"0,21",14,"0,19",22,"0,26",10,"0,07",25,"0,07",96,,79,1,7,"-3,06","0,27",88,"-8,48",95,"0,24",14,"0,14",31,"0,25",14,"0,08",25,"0,06",94,"0,34","0,19",41,"-2,56",70
GUAPIARA BE0114 IMPERIO FIV,81977,2011,,,3/8,,P,PS,23805,,3,43,"0,08","0,36",49,"-0,40","0,49",61,"-1,81","0,15",90,3,"0,03",63,"-0,13",97,"-0,06",89,"0,04",33,"-0,16",2,,64,3,28,"-0,60","0,36",61,"-1,00",62,"0,02",69,"-0,15",97,"-0,08",92,"0,12",17,"-0,17",2,"-0,16","0,30",75,"-2,57",71
GAP L055/13 GAP TROLLER,89908,2013,,,3/8,,V,PS,23388,A,6,51,"-0,55","0,55",16,"-0,08","0,56",59,"2,36","0,18",3,16,"0,09",47,"0,09",52,"0,09",48,"0,25",3,"0,01",74,,55,6,45,"-3,28","0,44",90,"-3,36",77,"0,04",64,"-0,02",80,"-0,00",76,"0,27",3,"0,02",85,"0,47","0,45",30,"-2,64",71
EBANO 2867 ÑATITO 1997 3/8 P E,23805,,,,,,,,,,6,112,"0,31","0,68",63,"-2,35","0,70",80,"0,39","0,36",26,100,"0,09",45,"0,41",2,"0,24",12,"-0,32",99,"-0,14",5,,71,6,74,"-1,22","0,57",69,"-3,57",78,"0,16",28,"0,43",1,"0,33",6,"-0,31",99,"-0,09",15,"-0,44","0,61",90,"-2,73",71
JUQUIRY 5846 YACARE,93166,2012,,,3/8,,V,PS,18553,,3,46,"0,39","0,31",67,"-2,03","0,51",77,"0,78","0,11",16,14,"0,12",37,"0,24",13,"0,15",30,"0,05",30,"0,00",71,,66,2,26,"-3,03","0,35",88,"-5,06",86,"0,10",45,"0,15",30,"0,15",32,"0,01",46,"0,02",84,"0,49","0,36",29,"-2,74",71
JUQUIRY RED TE6844 TE6070 TE6501 DC PINDAÍ,124105,2017,,,3/8,,V,PS,18553,P,9,106,"-0,18","0,41",33,"-0,66","0,61",64,,,,,"0,09",46,"0,17",28,"0,12",39,"-0,11",88,"-0,01",63,,59,4,15,"-3,25","0,36",90,"-3,91",80,"0,06",56,"0,09",48,"0,04",63,"-0,13",90,"-0,03",52,"0,40","0,43",35,"-2,89",71
UMBU 5156,130957,2016,,,3/8,,P,PS,99,,4,60,"-2,25","0,62",1,"-3,85","0,58",90,"3,21","0,16",2,8,"-0,01",77,"0,02",73,"-0,08",93,"-0,05",69,"0,02",83,,90,4,38,"1,69","0,43",35,"-2,16",70,"0,02",70,"0,06",58,"-0,06",87,"-0,01",55,"0,01",80,"0,37","0,47",39,"-2,91",71
ALPARAMIS MALCOM X 413 B C 19515 CASABINDO,IA144509,2015,,,3/8,,V,E,,K,9,135,"1,24","0,65",94,"0,96","0,67",49,"-0,29","0,01",66,1,"-0,05",85,"0,06",60,"0,07",55,"-0,16",95,"-0,03",48,,63,9,74,"-0,29","0,46",58,"0,67",52,"-0,05",86,"0,14",31,"0,20",22,"-0,15",93,"-0,10",12,"0,03","0,49",62,"-2,98",72
JMT ZARCO 9861,91830,2013,,,3/8,,P,PS,15813,,6,269,"0,29","0,74",63,"-1,48","0,74",72,"0,34","0,36",27,134,"0,04",61,"0,05",66,"0,06",59,"0,07",26,"0,02",80,,70,5,187,"-1,17","0,60",68,"-2,64",73,"0,03",65,"-0,03",82,"0,01",72,"0,07",29,"0,03",88,"0,21","0,68",47,"-3,08",72
"OLHOS D'AGUA 7217 ""THOR""",75199,2011,,,3/8,,V,PS,73,,2,30,"0,53","0,49",74,"-1,79","0,47",74,"0,43","0,07",24,3,"0,15",28,"0,23",13,"0,22",15,"-0,07",76,"0,00",69,,61,2,23,"-3,08","0,33",89,"-4,87",84,"0,17",27,"0,21",15,"0,24",16,"-0,08",78,"-0,01",67,"-0,37","0,30",87,"-3,10",72
OLHOS D'AGUA 6G 7007 RUBI,52679,2008,,,3/8,,V,PS,73,,3,156,"0,26","0,73",60,"-0,60","0,70",63,"-1,16","0,27",83,89,"0,14",30,"-0,05",87,"0,08",53,"0,08",22,"-0,02",57,,53,3,115,"-4,27","0,56",95,"-4,87",84,"-0,00",76,"-0,13",96,"-0,00",75,"0,11",18,"-0,03",48,"0,82","0,58",14,"-3,16",73
CCR INTEGRITY 355S4 2006 3/8 P E,23805,,,,,,,,,,2,71,"-0,86","0,61",9,"-4,92","0,58",94,"2,04","0,11",4,28,"-0,12",95,"-0,12",96,"-0,17",99,"-0,09",82,"-0,02",53,,96,2,36,"4,55","0,38",15,"-0,37",58,"-0,04",84,"-0,06",90,"-0,15",98,"-0,06",74,"-0,02",58,"0,41","0,47",34,"-3,32",73
JUQUIRY RED TE6964 RED WINE 8141 YAS,135458,2018,,,3/8,,V,PS,18553,,3,56,"-0,20","0,57",33,"-1,18","0,57",69,,,,,"0,03",65,"0,14",35,"0,09",48,"-0,15",93,"0,06",93,,69,3,39,"-0,98","0,43",66,"-2,17",70,"0,02",69,"0,10",46,"0,05",60,"-0,10",84,"0,08",97,"-0,04","0,40",69,"-3,59",74
RINCON TE478 DON CIRIACO DEL SARANDY,120469,2014,,,3/8,,V,PS,7287,,1,44,"-0,08","0,58",40,"0,46","0,56",53,"1,99","0,25",4,39,"0,03",63,"0,08",54,"0,09",49,"-0,08",78,"0,02",82,,58,1,38,"-2,49","0,45",83,"-2,03",69,"0,02",69,"0,07",54,"0,09",48,"-0,04",68,"-0,01",65,"-0,07","0,53",70,"-3,67",74
J.M.T 8041 NATO,76904,2010,,,3/8,,P,PS,15813,Y,5,172,"-0,60","0,72",15,"-1,72","0,71",74,"1,81","0,26",6,42,"-0,05",85,"0,05",64,"0,08",51,"-0,17",95,"-0,07",24,,81,5,112,"-1,03","0,56",67,"-2,75",74,"-0,03",82,"0,09",47,"0,10",46,"-0,13",91,"-0,06",29,"0,76","0,64",16,"-4,30",76
BRANGUS BRASIL T252 DO MANANCIAL,146270,2018,,,3/8,,V,PS,7594,,1,23,"-1,12","0,43",4,"-4,34","0,44",92,,,,,"0,17",21,"0,23",13,"0,24",12,"0,03",36,"-0,03",44,,76,,0,"-3,16","0,25",89,"-7,50",92,"0,18",24,"0,20",18,"0,22",17,"0,04",36,"-0,04",44,"-0,08","0,31",70,"-4,33",76
LC AMANCO A337 LOTUS,102309,2013,,,3/8,,P,PS,2309,,2,25,"-0,10","0,29",39,"-1,17","0,40",68,"-1,32","0,12",85,5,"-0,03",80,"-0,08",92,"-0,09",94,"-0,10",84,"-0,11",10,,75,1,1,"-0,44","0,21",60,"-1,61",66,"-0,01",77,"-0,04",85,"-0,07",91,"-0,07",76,"-0,09",16,"0,01","0,20",64,"-4,34",77
MR 0/672 2010 3/8 V E,23805,,,,,,,,,,1,52,"-0,71","0,56",11,"-1,99","0,54",77,"0,90","0,20",15,22,"-0,05",86,"0,18",25,"0,26",10,"-0,25",99,"0,23",99,,83,1,43,"1,48","0,43",37,"-0,51",59,"-0,08",91,"0,18",21,"0,30",8,"-0,27",99,"0,21",99,"-0,09","0,45",71,"-4,68",78
JUQUIRY 6024,93183,2012,,,3/8,,V,PS,18553,,1,28,"-0,02","0,42",43,"-0,92","0,48",67,"0,74","0,18",17,29,"0,06",56,"-0,04",85,"0,06",59,"0,03",37,"-0,02",55,,65,1,26,"-2,72","0,37",85,"-3,63",78,"0,03",67,"-0,07",91,"-0,00",76,"0,08",24,"-0,02",59,"-0,17","0,26",76,"-5,09",78
LATISANA BRG 16 HEMINGWAY T/E,IA143446,2016,,,3/8,,V,E,,,4,24,"1,38","0,42",96,"-5,55","0,43",96,,,,,"0,26",9,"0,24",12,"0,24",13,"-0,20",97,"0,05",92,,75,4,15,"-4,41","0,30",95,"-9,96",97,"0,23",15,"0,17",25,"0,22",18,"-0,23",98,"0,00",77,"-0,41","0,34",88,"-5,47",79
PRATA R1627,196038,2002,,,3/4,,V,CCG,27141,,4,94,"0,72","0,43",82,"0,17","0,60",56,"5,89","0,16",1,58,"-0,21",99,"-0,06",89,"-0,19",99,"0,01",46,"-0,03",48,,84,4,85,"1,69","0,44",35,"1,86",47,"-0,22",99,"-0,04",85,"-0,15",98,"0,02",42,"-0,03",50,"0,57","0,49",24,"-5,47",79
BRANGUS BRASIL N71 DO MANANCIAL,90570,2012,,,3/8,,V,PS,7594,,2,345,"-2,77","0,63",1,"-2,45","0,72",81,"1,75","0,18",6,34,"0,07",52,"-0,02",82,"0,10",44,"-0,06",72,"0,01",77,,73,2,60,"-3,37","0,46",91,"-5,82",88,"0,08",52,"-0,09",93,"0,04",61,"-0,07",75,"-0,00",73,"0,11","0,44",57,"-5,59",80
BRANGUS BRASIL M62 MANANCIAL,84810,2011,,,3/8,,V,PS,7594,,4,681,"0,09","0,68",50,"-1,27","0,82",69,"-1,85","0,48",90,253,"0,01",70,"0,22",15,"0,12",38,"-0,10",84,"-0,00",66,,71,4,553,"-2,28","0,73",81,"-3,55",78,"0,02",70,"0,21",16,"0,08",52,"-0,07",77,"-0,02",61,"-0,15","0,73",74,"-5,72",81
JUNCO 38P 6650 REI ARTHUR,225258,2003,,,3/8,,V,PS,21499,,2,57,"-1,14","0,19",4,"0,13","0,51",57,"-0,58","0,14",73,38,"-0,03",80,"-0,00",79,"0,02",71,"0,04",35,"-0,01",64,,67,2,28,"-2,32","0,34",82,"-2,19",70,"-0,06",88,"-0,03",83,"0,01",74,"0,01",48,"0,01",79,"0,11","0,16",56,"-5,73",81
RECONQUISTA MG 850 BRANGUS,155668,2018,,,3/8,,P,PS,17573,,1,26,,,,"-3,11","0,41",85,,,,,"-0,04",84,"0,06",61,"-0,04",86,"-0,05",69,"0,14",99,,89,,0,"-0,67","0,23",63,"-3,78",79,"-0,05",87,"0,03",67,"-0,07",90,"-0,07",78,"0,13",99,"0,59","0,32",23,"-5,99",82
TILITA ÑATITO 1256 TE ARANGÁ,IA121179,2007,,,3/8,,P,E,,T,7,127,"-1,02","0,68",6,"-1,29","0,69",69,"0,93","0,25",15,63,"-0,03",80,"0,03",71,"0,02",72,"-0,36",99,"-0,17",2,,76,6,98,"-1,45","0,56",71,"-2,74",74,"-0,05",86,"0,07",57,"0,09",49,"-0,37",99,"-0,15",4,"0,01","0,61",64,"-6,19",83
BRANGUS BRASIL O26 MANANCIAL,96953,2013,,,3/8,,V,PS,7594,,1,30,"0,18","0,37",56,"-4,69","0,49",93,"0,94","0,20",14,22,"0,10",43,"0,10",47,"0,12",36,"-0,14",92,"0,04",88,,85,1,23,"-1,64","0,37",75,"-6,33",89,"0,10",43,"0,09",48,"0,12",39,"-0,13",89,"0,03",88,"-0,52","0,34",92,"-6,52",84
LADICHA 4803 CUATRERO,IA112571,2001,,,3/8,,V,E,,,8,85,"0,45","0,52",71,"-5,09","0,64",94,"0,65","0,21",19,63,"0,18",17,"0,06",61,"0,16",26,"0,02",42,"0,01",76,,80,6,50,"-5,03","0,47",97,"-10,11",97,"0,12",38,"-0,00",78,"0,13",36,"-0,05",70,"0,00",77,"0,37","0,50",38,"-6,77",84
