nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
GAP 4753,O169098,2013,,P,PO,2555,,4,55,"0,71","0,59",85,"-0,33","0,58",73,"0,81","0,12",22,1,0,74,"0,12",30,"0,23",7,"-0,07",87,"-0,03",33,"-2,02",75,3,44,"3,48","0,32",21,"3,15",49,"0,01",69,"0,08",40,"0,28",6,"-0,07",84,"-0,01",46,"-0,05","0,5",68,"3,6",58
JUQUIRY RED CATRIEL 7890,C327751,2010,,P,PC,18553,,3,29,"0,4","0,26",70,"2,61","0,47",41,"0,56","0,12",27,9,"0,03",62,"0,15",23,"0,07",46,"0,08",35,"0,07",85,"6,55",47,3,27,"0,78","0,27",53,"3,39",47,"0,01",69,"0,08",40,"0,05",57,"0,09",33,"0,08",85,,,,"3,51",58
CIA.AZUL GAITEIRO 0620 ZORZAL GORDO,O121151,2007,,P,PO,8538,,5,151,0,"0,71",41,"1,11","0,71",59,"-3,47","0,39",98,139,"0,06",50,"0,03",58,"0,05",54,"0,06",42,"0,03",68,"4,1",56,4,107,"0,6","0,47",56,"1,71",58,0,73,0,70,"-0,02",77,"-0,05",79,0,55,"0,28","0,59",37,"3,5",58
GAP 3893,O144563,2010,,V,PO,2555,,2,53,"-0,69","0,49",8,"1,01","0,46",60,"-0,17","0,2",60,21,"0,09",39,"0,1",35,"0,19",12,"0,08",35,"-0,05",25,"4,93",53,1,13,"-0,88","0,22",78,"0,13",69,"0,12",34,"0,1",33,"0,23",11,"0,1",28,"-0,07",23,"0,03","0,29",60,"3,5",58
CATANDUVA TE213 NOSTRADAMUS K.ROB TE12,O99045,2003,,V,PO,16417,,33,373,"0,4","0,74",70,"1,95","0,8",49,"-3,7","0,45",99,217,"0,15",21,"0,09",40,"0,16",18,"0,04",48,"0,02",66,"9,44",38,25,299,"-1,35","0,56",83,"0,61",65,"0,14",28,"0,06",46,"0,23",12,"0,07",39,"0,02",63,"-0,65","0,76",97,"3,5",58
AGROMELU 2494 CITATION BOOM TE IMPACTO,IA-992,2000,,V,IMP,,,7,132,"0,58","0,7",80,"-0,83","0,71",78,"-1,36","0,31",80,107,"0,06",52,"0,08",43,"0,12",30,"-0,02",71,"0,08",88,"-0,95",72,5,108,"2,16","0,48",35,"1,33",61,"0,01",68,"0,07",42,"0,1",41,"-0,05",79,"0,12",95,"0,25","0,65",39,"3,46",58
CHARLES G617 BRILLANCE 3 WILLY,IA-1849,2014,,P,IMP,,,2,36,"-0,34","0,33",18,"2,29","0,44",45,,,,,"-0,05",87,"-0,07",88,"-0,02",78,"0,12",24,"-0,09",14,"2,56",61,1,14,"2,24","0,19",34,"4,53",39,0,72,"-0,02",77,0,72,"0,2",11,"-0,1",15,"-0,13","0,19",77,"3,46",58
TAMANDUÁ TEI249 HOBY FEDERAL T. M 8180,O205117,2015,,P,PO,16914,,1,26,"-0,76","0,36",7,"0,06","0,33",69,,,,,"0,1",36,"-0,04",82,"-0,02",77,"0,09",32,"0,04",75,"2,9",60,1,1,"0,48","0,14",58,"0,54",66,"0,06",53,"-0,07",89,"-0,06",86,"0,07",37,"0,08",86,"0,07","0,19",56,"3,41",59
TRADIÇÃO 1503,C295364,2008,,P,PC,3638,,2,100,"0,15","0,44",54,"-1,16","0,64",80,"-1,63","0,26",84,63,"0,12",29,"0,04",54,"0,13",29,"0,04",49,"0,01",,"0,63",67,2,86,"2,22","0,45",35,"1,06",62,"0,11",35,"0,07",43,"0,13",32,,,,,"-0,75","0,51",98,"3,36",59
OTTONO B1777 TE HERDEIRO,O111950,2005,,V,PO,35,,27,615,"0,82","0,81",89,"3,23","0,84",35,"0,83","0,54",21,353,"0,11",32,"0,16",21,"0,13",28,"-0,02",71,"0,1",93,"11,18",33,24,473,"-2,55","0,65",93,"0,68",65,"0,12",35,"0,14",23,"0,17",23,"0,01",58,"0,05",78,"-0,25","0,77",84,"3,33",59
HERITAGE DO CARUMBÉ 1832,O151591,2010,,P,PO,18551,,2,60,"-0,4","0,56",16,"-1,03","0,57",79,"-1,14","0,11",77,15,"0,06",53,"0,01",65,"0,03",61,"0,03",55,"0,24",99,"-1,48",74,2,55,"1,46","0,36",44,"0,43",66,"0,07",51,"0,02",61,"0,05",54,"-0,01",65,"0,28",99,"0,29","0,53",35,"3,29",59
SAV PUREBRED 4896,IA-1653,2014,,P,IMP,,,5,69,"0,04","0,44",44,"-3,24","0,43",93,,,,,"0,22",8,"0,1",37,"0,06",51,"0,07",39,0,54,"-0,7",72,4,19,"-2,18","0,19",91,"-5,42",93,"0,17",20,"0,05",49,"0,03",63,"0,05",45,"0,01",60,"1,01","0,27",3,"3,22",59
GUE-GLEN SUR CHILDE TE SOBERBIO,IA-1638,2012,,P,IMP,,,7,88,"0,04","0,39",44,"0,52","0,58",65,,,,,"0,06",53,0,67,"0,09",41,"-0,02",73,"0,08",87,"2,35",62,7,53,"1,11","0,28",48,"1,63",59,"0,06",52,"0,01",65,"0,16",26,0,64,"0,08",88,"-0,18","0,48",79,"3,18",59
TRES MARIAS 8311 ADVANCE 5854 TE TRAPICHE,IA-1152,2008,,V,IMP,,,16,133,"0,1","0,67",50,"-0,51","0,67",75,"2,14","0,26",6,72,"0,14",24,"0,02",63,"0,14",26,"0,11",27,"0,06",80,"2,89",60,13,82,"-1,46","0,33",84,"-1,97",79,"0,17",18,"-0,01",74,"0,21",16,"0,11",25,"0,05",74,"0,11","0,59",52,"3,12",59
GAR PREDESTINED,IA-750,1999,,P,IMP,,,22,327,"0,27","0,76",62,"1,64","0,78",53,"1,88","0,47",8,279,"0,07",49,"0,09",38,"-0,01",75,"0,07",39,"-0,2",2,"5,43",52,22,251,"-0,27","0,57",69,"1,36",60,"0,03",61,"0,04",55,"-0,07",87,"0,05",46,"-0,2",3,"0,13","0,68",50,"3,12",60
RED BRIGADIER 1405 TELLECHEA,O150539,2011,,V,PO,18551,,1,23,"0,15","0,36",53,"-0,91","0,42",78,"0,41","0,09",31,8,"0,12",30,"0,05",52,"0,08",43,"0,03",53,"-0,02",38,"1,12",66,1,24,"0,94","0,25",51,"0,03",69,"0,15",26,"0,08",41,"0,1",42,"0,06",43,0,49,"-0,55","0,39",95,"3,05",60
PIRAY 177 FUNDADOR TE FUNDADOR,IA-1098,2002,,V,IMP,,,5,30,"0,52","0,31",77,"-1,41","0,46",82,"-0,89","0,16",73,16,"0,11",35,"0,08",42,"0,21",10,"0,06",44,"0,04",74,"-0,55",71,5,20,"-0,46","0,26",71,"-1,87",79,"0,15",26,"0,1",32,"0,3",5,"0,09",31,"0,05",76,"0,36","0,22",29,3,60
SAV TEXTBOOK 5115,IA-1862,2015,,P,IMP,,,5,40,"0,23","0,47",59,"0,62","0,44",64,,,,,"0,1",38,"-0,03",79,"0,01",69,"-0,04",79,"0,11",93,"4,1",56,2,4,"-0,32","0,17",69,"0,3",67,"0,1",39,"-0,01",73,0,73,"-0,03",74,"0,09",88,"-0,18","0,24",80,"2,89",60
6 MILE FULL THROTTLE 171T,IA-1350,2007,,V,IMP,,,9,115,"-0,07","0,61",36,"-0,42","0,63",74,"-1,62","0,18",84,46,"0,07",46,"0,01",67,"0,02",65,"0,02",58,"0,34",99,"0,72",67,7,97,"0,77","0,38",53,"0,35",67,"0,1",39,"0,12",27,"0,05",54,"0,1",30,"0,34",99,"-0,13","0,54",76,"2,84",60
OSU CLARITY 1152 CLARITY,IA-1736,2011,,P,IMP,,,2,51,"0,28","0,46",63,"1,13","0,49",59,"1,73","0,09",9,1,"0,03",62,"0,06",50,"0,04",57,"-0,03",76,"-0,1",12,"2,91",60,2,29,"1,44","0,27",44,"2,57",53,"0,02",65,"-0,01",72,"0,04",59,0,63,"-0,13",9,"-0,25","0,42",84,"2,81",60
GELADO DA RIO DA PAZ,O102914,2004,,P,PO,13436,,3,134,"0,52","0,64",76,"1,29","0,67",57,"-0,44","0,29",65,100,"-0,02",79,"0,13",28,"0,2",11,"-0,16",96,"0,06",84,"1,25",66,2,91,"3,62","0,38",19,"4,91",38,0,71,"0,13",25,"0,24",11,"-0,14",95,"0,07",83,"-0,82","0,6",99,"2,79",60
QUIRI N215,C361237,2011,,V,PC,92,,2,24,"-0,42","0,41",15,"2,53","0,43",42,"-0,63","0,14",69,6,"0,02",66,"0,14",25,"0,01",67,"-0,08",88,"-0,03",35,"6,04",50,2,23,"-0,22","0,26",68,"2,31",54,"0,04",59,"0,16",19,"0,04",59,"-0,05",79,"-0,04",34,"-0,13","0,42",77,"2,67",61
BT JUNCO MAGNO 1161,O185338,2014,,P,PO,21499,,1,34,"0,29","0,25",64,"1,6","0,34",53,,,,,"0,03",62,"-0,02",77,"0,08",43,"-0,02",70,0,54,"4,04",56,1,22,"-1,02","0,16",80,"0,58",65,"0,04",60,"-0,05",83,"0,09",43,0,64,0,49,"0,57","0,19",16,"2,67",61
MESSMER PACKER S008,IA-1053,2006,,V,IMP,,,5,186,"-0,76","0,39",7,"-0,54","0,67",75,"-0,01","0,27",55,96,"0,06",52,"0,09",40,"0,1",35,"0,23",6,"0,07",84,"-0,22",70,5,129,"1,34","0,39",45,"0,8",64,"0,04",57,"-0,01",71,"0,06",51,"0,23",8,"0,04",71,"0,08","0,55",55,"2,67",61
TRES MARIAS 8155 CANDELERO CANDELERO,IA-1148,2008,,P,IMP,,K,56,1130,"0,33","0,84",66,"-0,26","0,86",72,"-3,71","0,51",99,533,"0,07",47,"0,05",54,"0,1",37,0,63,"0,11",94,"0,95",66,46,800,"0,44","0,59",58,"0,19",68,0,71,"0,03",57,"0,08",46,"0,01",58,"0,12",94,"0,54","0,82",17,"2,66",61
CASSOL R928 RIO NEGRO,O128163,2008,,P,PO,4602,,4,65,"0,03","0,55",44,"0,55","0,54",65,"-2,4","0,23",93,42,"0,07",46,"0,08",43,"0,1",37,"-0,04",79,"0,05",78,"3,1",59,2,26,"0,33","0,26",60,"0,88",63,"0,1",40,"0,06",46,"0,12",35,"-0,04",77,"0,04",74,"-0,33","0,36",88,"2,65",61
CONNEALY IN SURE 8524 IN SURE,IA-1351,2008,,P,IMP,,,4,68,"-1,34","0,6",3,"2,35","0,6",44,"3,02","0,17",2,40,"-0,04",83,"-0,17",98,"-0,15",98,"0,01",60,"-0,24",1,"3,25",59,4,55,"0,53","0,36",57,"2,88",51,"-0,1",93,"-0,22",99,"-0,26",99,"-0,04",75,"-0,25",1,"0,89","0,38",5,"2,64",61
BARRAGEM CHATELLE TE105 NETWORTH 512,O159638,2012,,P,PO,2251,,2,38,"0,42","0,46",71,"-0,71","0,49",77,,,,,"0,03",63,"0,02",62,"0,05",54,"-0,08",89,"0,01",57,"-1,76",74,2,23,"2,01","0,28",37,"1,3",61,"0,05",54,"0,05",48,"0,09",43,"-0,09",88,"-0,01",47,"-0,07","0,34",70,"2,51",61
VISION UNANIMOUS 1418 UNANIMOUS,IA-1520,2011,,P,IMP,,,7,122,"-0,33","0,64",19,"1,76","0,65",52,"-1,81","0,04",87,9,"0,09",40,"-0,01",72,"-0,03",82,"0,04",50,"0,14",97,"6,74",46,7,103,"-0,82","0,38",77,"0,94",63,"0,07",48,0,69,"-0,03",80,"0,01",59,"0,14",96,"-0,32","0,58",88,"2,45",62
BASCO PAYADOR MANA TE327,O155775,2010,,V,PO,4074,,2,31,"0,43","0,5",71,"-0,58","0,5",75,"-1,21","0,14",78,5,"0,11",32,"0,02",61,"0,07",46,"-0,07",87,"0,02",63,"1,79",64,2,14,"-0,4","0,25",70,"-0,99",75,"0,14",28,"0,04",55,"0,11",37,"-0,1",90,0,55,"-0,16","0,24",78,"2,45",62
TRES MARIAS 4971 MAN EXT TE,O74324,1996,,P,PO,5150,,2,207,"-2,27","0,75",1,"-0,15","0,74",71,"2,48","0,35",4,131,"-0,08",91,"-0,07",88,"-0,08",91,"-0,05",81,"-0,01",42,"-4,29",81,2,165,"3,09","0,49",25,"2,94",50,0,73,"0,01",66,"-0,04",83,"0,02",56,"0,03",68,"0,27","0,63",37,"2,44",62
TRES MARIAS 6241 PAYADOR TE PAYADOR,IA-848,2001,,V,IMP,,,21,107,"0,3","0,66",64,"-0,24","0,69",72,"-2,44","0,43",94,186,"0,1",35,"0,11",32,"0,19",13,"-0,13",94,"0,07",84,"2,29",62,17,70,"1,04","0,44",49,"0,8",64,"0,13",30,"0,13",27,"0,29",6,"-0,13",93,"0,06",80,"-0,87","0,6",99,"2,43",62
N BAR EMULATION EXT,IA-390,1986,,P,IMP,,,28,286,"-0,23","0,77",23,"-0,34","0,79",73,"2,41","0,55",5,410,"-0,04",85,"-0,19",99,"-0,16",98,"0,12",23,"0,02",63,"-3,59",79,21,196,"4,2","0,56",15,"3,86",44,"-0,07",88,"-0,08",91,"-0,24",99,"0,14",19,"-0,06",26,"0,01","0,68",63,"2,4",62
SANTA THEREZA 1571,C269046,2007,,P,PC,3108,,9,132,"1,19","0,71",96,"1,4","0,7",55,"-1,29","0,31",79,69,"0,08",44,0,70,"0,05",56,"-0,05",82,"0,04",75,"5,42",52,9,89,"-0,25","0,45",68,"1,15",62,"0,1",40,"-0,01",71,"0,05",57,"-0,09",89,"0,08",87,"-0,56","0,44",95,"2,36",62
LAS LILAS 1715 CAMERUN MAX TE ETO-O,IA-1146,2006,,P,IMP,,,13,180,"0,55","0,68",78,"-1,21","0,71",81,"0,82","0,19",22,49,"0,03",65,"0,03",60,"0,14",25,0,64,0,49,"-3,08",77,10,145,"-0,93","0,44",79,"-2,14",80,"0,09",41,0,70,"0,17",24,"0,05",46,"0,03",70,"1,17","0,62",2,"2,25",62
PASTORIZA 565 BRIGADIER TE BRIGADIER,IA-796,2001,,V,IMP,,,142,4152,"0,12","0,91",51,"0,71","0,93",63,"-3,37","0,81",98,3493,"0,1",38,"0,11",33,"0,18",16,"-0,03",77,"-0,02",40,"4,29",55,121,2950,"-2,02","0,82",89,"-1,31",76,"0,11",38,"0,11",31,"0,22",13,"-0,05",78,"-0,03",35,"0,35","0,89",31,"2,24",62
SANTA SERGIA AMIGO MANDARIN 2884 AUGUSTO,IA-1718,2011,,V,IMP,,,3,25,"-0,78","0,29",6,"0,77","0,39",62,,,,,"0,04",59,"0,24",8,"0,04",59,"-0,07",86,"-0,07",18,"2,4",62,2,10,"-0,1","0,14",66,"0,67",65,"0,07",50,"0,18",15,"0,05",56,"-0,07",86,"-0,07",21,"0,03","0,22",60,"2,14",63
GAP 4613,O168627,2013,,P,PO,2555,,5,196,"-0,09","0,74",34,"0,58","0,72",64,"1,94","0,15",7,9,"-0,01",77,"0,35",2,"0,3",3,"-0,08",89,"-0,06",21,"-0,18",70,4,99,"1,1","0,36",48,"1,68",58,"-0,01",74,"0,38",2,"0,33",3,"-0,06",83,"-0,1",16,"0,42","0,61",25,"2,13",63
HW 90 GAJO DIADEMA 21 DE FIELD DAY,O140994,2010,,V,PO,18650,,1,52,"-0,18","0,58",27,"-3,62","0,58",94,"-0,64","0,21",69,32,"0,07",49,"-0,09",91,"0,01",69,0,63,"0,05",76,"-7,48",87,1,37,"1,63","0,35",42,"-1,99",79,"0,15",26,0,69,"0,05",55,"0,06",42,"0,04",73,"0,25","0,43",39,"2,09",63
LAS LILAS 2403 BOYD ON TARGUET MAX OBJETIVO,IA-1677,2010,,P,IMP,,,1,40,,,,"-0,13","0,25",70,,,,,"0,06",50,"-0,01",71,"0,09",39,"-0,01",68,"-0,02",38,"1,03",66,1,19,"-0,19","0,1",68,"-0,32",71,"0,05",55,"-0,02",76,"0,06",52,"-0,01",66,"-0,01",44,"0,34","0,15",31,"2,06",63
3F EMBLAZON 3652,IA-885,2003,,P,IMP,,,11,101,"0,14","0,55",53,"2,81","0,62",40,"0,49","0,23",29,67,"0,1",35,"0,06",49,"0,04",58,"-0,16",96,"-0,1",12,"9,81",37,10,73,"-0,75","0,32",76,"2,05",56,"-0,05",83,"0,03",59,"-0,03",79,"-0,11",91,"-0,13",8,"-0,24","0,45",83,"2,02",63
TIMBAÚVA 22 AGAMENON NACO MR BEEF 805,O163388,2012,,V,PO,14168,,2,28,"0,47","0,44",74,"1,17","0,43",58,,,,,"-0,07",90,"-0,06",87,"0,08",44,"-0,11",92,"0,07",86,"-0,94",72,2,21,"2,32","0,21",33,"3,5",47,"-0,04",82,0,68,"0,06",54,"-0,06",81,"0,04",72,"0,15","0,26",48,"1,91",64
MAIPÚ 31 MONTANA HERDEIRO,O143091,2010,,V,PO,6797,,1,25,,,,"-0,87","0,37",78,"0,75","0,14",24,3,"0,12",30,"0,12",30,"0,16",20,"0,05",44,"0,14",97,"1,21",66,1,13,"-2,68","0,22",93,"-3,55",87,"0,14",29,"0,1",33,"0,19",18,"0,06",42,"0,12",93,"0,79","0,27",7,"1,79",64
LEACHMAN END CUT 1383G,IA-584,1997,,V,IMP,,,14,272,"0,51","0,7",76,"-1,18","0,74",80,"2,62","0,41",4,218,0,72,0,70,"-0,04",84,"-0,16",96,"-0,05",27,"-3,88",79,11,180,"2,23","0,43",34,"1,05",62,"0,01",68,"0,04",52,0,73,"-0,14",94,"-0,1",15,"0,22","0,48",42,"1,74",64
RINCON BARTOLOME 816 DEL SARANDY,O105102,2004,,V,PO,7287,,1,135,"0,42","0,72",70,2,"0,71",48,"1,09","0,37",17,125,"0,11",35,"0,08",44,"0,17",18,"0,07",39,"0,02",64,"7,86",43,1,115,"-2,93","0,52",95,"-0,92",74,"0,11",36,"0,08",39,"0,19",18,"0,11",27,"-0,01",47,"-0,03","0,4",66,"1,73",64
TAPAYÚ 2179 ORIENTAL CACIQUE,IA-1052,2003,,V,IMP,,,13,358,"-0,51","0,72",13,"-1,11","0,78",80,"1,55","0,45",11,207,"0,14",23,"0,1",35,"0,07",47,"0,03",55,"-0,01",46,"1,5",65,11,248,"-1,18","0,54",81,"-2,29",81,"0,04",59,"0,01",64,"0,03",63,"0,01",60,"0,03",66,"0,59","0,62",15,"1,65",65
TRES MARIAS 9989 ZORZALIT 8958 TE ZORZALITO,IA-1841,2013,,P,IMP,,K,15,162,"0,17","0,63",55,"1,65","0,66",53,,,,,"0,05",56,"0,14",27,"0,13",27,"-0,06",85,"0,15",98,"4,83",53,12,114,"1,08","0,3",49,"2,73",52,"0,02",66,"0,02",63,"0,07",50,"-0,07",85,"0,16",97,"-0,76","0,59",98,"1,65",65
MVF VRD DATELINE 913P,IA-922,2004,,P,IMP,,,15,153,"1,9","0,64",99,"-0,09","0,7",70,"3,88","0,32",1,126,"0,02",67,"-0,12",94,"0,01",68,"0,13",22,"0,06",83,"-0,58",71,11,121,"0,17","0,44",62,"0,08",69,"0,05",57,"-0,07",88,"0,02",66,"0,14",18,"0,05",78,"0,36","0,64",30,"1,61",65
CONFIDENCE 2372 TELLECHEA,O181111,2014,,P,PO,18551,,1,28,"-0,65","0,49",9,"1,03","0,45",60,,,,,"0,09",42,"0,05",52,"0,12",29,"0,07",38,"-0,2",2,"4,67",54,1,26,"-1,29","0,23",82,"-0,26",70,"0,09",43,"0,05",48,"0,15",27,"0,03",51,"-0,2",3,"-0,14","0,35",77,"1,59",65
OTTONO B444 TEI DON PANCHO,O67758,1995,,V,PO,35,,81,2827,"0,35","0,87",67,"0,43","0,91",66,"0,34","0,78",33,2473,"0,03",61,"0,01",65,"0,05",56,"0,04",49,"0,01",59,"1,29",66,73,2154,"0,59","0,79",56,"1,02",63,"0,06",52,"0,05",47,"0,08",46,"0,02",55,"0,02",61,"-0,24","0,86",83,"1,56",65
SCHULER REBEL 0029X,IA-1751,2010,,V,IMP,,,1,25,,,,"2,11","0,31",47,,,,,"-0,1",94,"0,02",63,"-0,2",99,"-0,06",84,"0,02",,"0,49",68,1,20,"3,07","0,16",25,"5,18",36,"-0,07",88,0,69,"-0,17",98,"-0,09",89,,,"-0,33","0,26",88,"1,54",65
RECONQUISTA 1031 LACADOR QUEBR.GLACIAR,O110365,2005,,V,PO,155,,1,41,"-0,42","0,39",15,"1,74","0,45",52,"0,67","0,04",25,1,"0,08",43,"0,08",42,"0,18",16,"0,13",22,"-0,01",45,"6,37",48,1,19,"-2,3","0,2",91,"-0,56",72,"0,06",52,"0,07",44,"0,14",30,"0,12",23,"-0,01",48,"0,21","0,12",43,"1,51",65
SANTA AUGUSTA 006 TRAVELER 004,O122736,2006,,P,PO,16076,,1,34,"0,03","0,45",43,"1,5","0,45",54,"0,36","0,14",32,7,"-0,04",83,"0,14",25,"-0,07",89,,,"-0,08",17,"1,15",66,1,33,"2,6","0,29",30,"4,1",43,"-0,07",90,"0,09",36,"-0,11",93,"-0,01",66,"-0,12",10,"-0,26","0,34",84,"1,46",65
DON PANCHO 53 BARTOLOME TE,O75372,1993,,V,PO,5150,,61,3427,"0,4","0,87",69,"0,48","0,91",65,"-0,74","0,78",71,2607,"0,01",71,"-0,07",88,"0,03",63,"0,05",48,"-0,04",28,"0,35",68,56,2468,"1,46","0,78",44,"1,94",57,"0,04",60,"-0,03",79,"0,03",64,"0,07",38,"-0,03",34,"-0,36","0,85",90,"1,44",65
MCATL PURE PRODUCT 903-55,IA-1314,2009,,P,IMP,,,3,22,"-0,37","0,32",17,"-0,05","0,33",70,"0,79","0,02",23,3,"0,07",47,"-0,17",98,"-0,07",91,"0,15",18,"-0,05",25,"1,48",65,1,2,"-0,58","0,14",73,"-0,63",73,"0,12",34,"-0,12",95,"-0,06",87,"0,14",18,"-0,07",21,"-0,19","0,15",81,"1,42",65
HW 79 GUAPO BARTIRA 20 DE FIELD DAY,O140985,2010,,V,PO,8439,,1,22,"-0,37","0,45",17,"-1,25","0,43",81,,,,,"0,13",27,"0,11",32,"0,11",34,"0,07",40,"-0,01",42,"0,65",67,1,14,"-0,57","0,24",72,"-1,82",78,"0,17",21,"0,13",25,"0,14",31,"0,07",37,0,53,"-0,41","0,29",91,"1,4",65
LARKS CANYON 74D4,IA-702,1994,,P,IMP,,,8,60,"0,34","0,56",67,"1,35","0,58",56,"0,11","0,28",52,122,0,72,"-0,11",94,"-0,12",96,"0,11",27,0,49,"2,42",62,6,44,"1,86","0,31",39,"3,21",48,"-0,04",82,"-0,07",89,"-0,16",98,"0,14",19,"-0,07",22,"-0,4","0,51",91,"1,37",66
PAINEIRAS GRAN CANYON CONHAQUE 949 CONHAQUE,O83697,2000,,V,PO,14028,,8,111,"-0,27","0,56",21,"3,33","0,66",34,"1,98","0,25",7,71,"0,06",52,"-0,03",79,"-0,06",89,"0,07",41,"-0,13",7,"9,37",38,6,79,"-2,91","0,37",95,"0,41",67,"0,06",52,"0,01",65,"-0,05",83,"0,06",41,"-0,06",25,"-0,03","0,57",66,"1,33",66
DON JOSE 176 MAXI TE MAXI,IA-1149,2005,,P,IMP,,,36,376,"0,32","0,78",65,"1,51","0,8",54,"-2,16","0,43",91,205,"0,13",27,"0,15",23,"0,19",13,0,63,"0,13",97,"7,45",44,30,241,"-1,75","0,52",87,"-0,25",70,"0,08",46,"0,16",19,"0,26",8,"-0,07",84,"0,16",97,"-0,44","0,74",92,"1,3",66
BASIN RAINMAKER 654X,IA-344,1988,,P,IMP,,,5,342,"-1,38","0,78",3,"0,77","0,78",62,"1,29","0,46",14,172,"-0,01",76,"-0,07",88,"-0,01",76,"-0,02",71,"-0,05",25,"0,39",68,3,205,"0,39","0,48",59,"1,16",62,"-0,01",74,"0,04",54,"0,04",60,"-0,02",71,"-0,05",27,"0,35","0,64",31,"1,18",66
QUIRI M161,C343174,2010,,P,PC,92,,2,120,"0,72","0,6",86,"-0,37","0,62",73,"0,44","0,26",31,50,"-0,07",90,"-0,05",84,"0,09",42,"-0,12",92,"0,03",70,"-4,71",81,2,100,"2,5","0,35",31,"2,12",55,"0,02",65,"0,08",39,"0,24",10,"-0,08",87,"0,03",67,"0,07","0,46",57,"1,16",66
RED FINE LINE MULBERRY 26P,IA-1069,2004,,V,IMP,,,9,49,"0,12","0,54",51,"-0,6","0,54",76,"0,48","0,14",30,60,"0,09",40,"-0,02",75,"0,13",28,"-0,01",66,"-0,07",17,"0,91",66,4,25,"-2,18","0,25",91,"-2,79",84,"0,15",26,"0,06",44,"0,21",15,"0,03",51,"-0,05",29,"0,36","0,41",30,"1,15",67
LAS LILAS 2003 MAX CACIQUE,IA-1252,2008,,P,IMP,,,2,29,"0,91","0,18",92,"-2,68","0,35",90,,,,,"0,09",39,"0,13",29,0,73,"0,13",21,"-0,03",35,"-4,16",80,2,15,"0,15","0,17",63,"-2,53",83,"0,14",27,"0,13",25,"0,06",53,"0,17",15,"-0,03",37,"0,11","0,22",52,"1,09",67
HW104 HELIO DE 16 FIELD DAY,O151600,2011,,V,PO,18650,,2,96,"-0,18","0,66",27,"-0,91","0,65",78,"-1,42","0,18",81,18,"0,06",53,"0,03",57,"-0,01",75,"-0,11",92,"0,14",97,"-1,18",73,2,65,"0,74","0,39",53,"-0,18",70,"0,02",66,"0,01",65,"-0,01",74,"-0,09",89,"0,15",96,"0,17","0,52",46,"1,07",67
BASCO CREDITO 921,O190955,2015,,P,PO,4074,,1,26,"0,38","0,48",68,"0,85","0,47",62,,,,,0,72,"-0,14",96,"0,01",70,"0,11",27,"0,05",76,"1,17",66,1,21,"-0,44","0,28",71,"0,41",67,"-0,04",81,"-0,14",97,"0,01",67,"0,07",37,"0,06",79,"0,71","0,43",10,"0,99",67
RINCON DUOMO TE1524 DEL SARANDY,O136404,2009,,P,PO,7287,,1,28,"1,24","0,52",97,"3,61","0,49",32,"-2,92","0,23",96,24,"0,03",64,"-0,14",96,"-0,06",87,"-0,02",74,"-0,01",42,"8,84",40,1,24,"-0,17","0,28",67,"3,44",47,"-0,05",84,"-0,13",96,"-0,11",94,0,62,"0,01",60,"-0,59","0,35",96,"0,96",67
PAINEIRAS ZORZAL 5234,O131354,2008,,P,PO,14028,,1,23,"-0,12","0,36",31,"1,78","0,36",51,"-2,48","0,13",94,3,"0,04",60,"0,03",60,"0,02",66,"0,03",53,"-0,09",15,"4,72",54,1,10,"0,24","0,18",61,"2,02",56,"0,01",68,"-0,01",70,0,72,"-0,01",65,"-0,1",16,"-0,55","0,2",95,"0,91",67
GARUPÁ TE8488 ZORZAL BODACIOUS,O152101,2011,,P,PO,57,,2,41,"0,19","0,22",57,"2,9","0,48",39,,,,,"0,07",48,"0,09",38,"0,09",39,0,63,"0,08",88,"8,66",40,1,32,"-1,6","0,28",85,"1,31",61,"0,06",53,"0,05",51,"0,1",40,"-0,05",80,"0,04",74,"-0,64","0,46",96,"0,88",67
SANTA CECÍLIA 3244,C408633,2015,,P,PC,10,,1,24,"-0,67","0,45",9,"1,23","0,43",58,,,,,"0,02",65,"0,07",45,"0,04",58,"0,17",13,"-0,05",27,"2,89",60,1,1,"-0,77","0,19",76,"0,46",66,0,71,"0,1",35,"0,03",61,"0,13",22,"-0,04",33,"0,28","0,31",36,"0,87",67
