nome_touro,registro,ano_nasc,var_mocha,geracao,grau_sangue,raca2_marcador,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
CORRALERO 10271 CURUPAY BRILL TE ARAUCANO,IA136007,2011,,,3/8,,P,E,,,12,212,"1,44","0,65",97,"-0,77","0,70",63,"0,63","0,09",32,32,"0,11",34,"0,29",6,"0,25",9,"-0,23",98,"-0,00",62,,53,12,155,"-1,03","0,56",64,"-1,79",64,"0,08",48,"0,26",8,"0,24",13,"-0,21",97,"-0,01",65,"-0,27","0,62",81,"-1,40",63
JUQUIRY TE 6076 SENSATION RED,119700,2013,,,3/8,,V,PS,18553,,1,27,"-0,04","0,43",44,"0,37","0,49",49,"-1,17","0,12",93,3,"0,06",51,"0,10",45,"0,12",35,"-0,03",65,"-0,01",56,,51,1,20,"-1,33","0,37",68,"-0,96",59,"0,03",62,"0,03",66,"0,05",57,"-0,02",60,"-0,04",44,"0,03","0,35",59,"-1,53",63
JUQUIRY RED TE 6226 SENSATION,116417,2014,,,3/8,,V,PS,18553,,2,58,"-0,07","0,53",42,"-2,05","0,57",76,"-0,49","0,11",81,8,"0,14",24,"0,04",65,"0,13",32,"-0,03",61,"0,06",92,,60,2,46,"-1,05","0,43",64,"-3,10",72,"0,09",42,"-0,00",77,"0,09",44,"-0,02",62,"0,05",91,"-0,12","0,43",71,"-1,54",63
GAP J009/12 TE GAP ARTILHEIRO,93491,2012,,,3/8,,P,PS,23388,A,21,210,"1,14","0,64",93,"0,29","0,71",50,"2,87","0,10",3,25,"0,11",36,"0,10",44,"0,11",38,"-0,02",57,"-0,04",33,,45,21,153,"-1,03","0,54",64,"-0,73",57,"0,11",38,"0,18",20,"0,19",21,"-0,05",71,"-0,03",46,"-0,94","0,60",99,"-1,62",64
LOSNONOS 23 MACIZO YUCATAN,IA136112,2011,,,3/8,,P,E,,,3,63,,,,"2,18","0,55",32,,,,,"0,07",48,"0,02",72,"0,02",69,"0,05",30,"0,02",78,,36,3,45,"-1,95","0,39",76,"0,23",51,"0,03",64,"0,00",75,"-0,02",78,"0,03",38,"-0,04",41,"-0,48","0,45",91,"-1,64",64
UMBU 4714,102234,2013,,,3/8,,V,PS,99,,3,63,"0,09","0,56",52,"-4,55","0,56",91,"-0,19","0,13",74,5,"0,12",30,"0,13",35,"0,15",27,"-0,03",61,"0,06",91,,81,3,49,"-1,61","0,43",71,"-6,16",87,"0,13",33,"0,12",38,"0,11",40,"-0,01",53,"0,04",89,"1,01","0,50",8,"-1,68",64
ANAMÉLIA FIV 195K,128117,2016,,,3/8,,P,PS,23805,,1,88,"-0,61","0,45",14,"-0,80","0,52",64,,,,,"0,01",67,"-0,33",99,"0,03",65,"-0,11",86,"-0,06",25,,65,1,14,"1,45","0,30",33,"0,65",48,"0,01",69,"-0,22",99,"0,06",56,"-0,15",91,"-0,09",14,"-0,40","0,36",89,"-1,70",65
TRADIÇÃO MT XINGU 4G 353TE,96702,2012,,,3/8,,P,PS,23242,,1,68,"-0,61","0,61",15,"0,17","0,59",53,"3,68","0,19",1,33,"-0,06",87,"0,17",23,"0,05",55,"-0,00",50,"-0,10",10,,67,1,11,"1,34","0,34",34,"1,51",43,"-0,03",82,"0,15",28,"0,07",52,"0,01",48,"-0,05",33,"-0,00","0,41",63,"-1,82",65
TRES CRUCES CARDENAL 4312 TE,IA113604,2004,,,3/8,,V,E,18484,,25,1241,"0,71","0,84",83,"-3,48","0,87",87,"0,66","0,60",31,761,"0,11",32,"0,18",23,"0,15",25,"-0,09",81,"0,08",95,,74,23,801,"-0,95","0,79",63,"-4,44",80,"0,11",38,"0,16",27,"0,12",35,"-0,07",76,"0,02",84,"0,39","0,82",34,"-1,84",65
OLHOS D'AGUA TURBO 5G 7442,79277,2010,,,3/8,,P,PS,73,,1,50,"2,42","0,57",99,"-4,01","0,56",90,"-0,28","0,09",76,12,"0,00",70,"-0,02",81,"0,07",49,"0,11",16,"0,16",99,,88,1,30,"3,45","0,38",17,"-0,55",56,"0,07",50,"0,02",69,"0,11",37,"0,15",14,"0,15",99,"-0,50","0,42",91,"-1,98",65
GAP RUSSO G1669/10 RUSSO,77460,2010,,,3/8,,V,PS,23388,P,8,39,"0,57","0,36",79,"-2,15","0,48",76,"0,00","0,03",50,8,"0,11",33,"0,08",52,"0,13",30,"-0,14",91,"-0,04",34,,64,5,21,"-1,06","0,29",64,"-3,20",73,"0,14",30,"0,15",28,"0,20",19,"-0,17",95,"-0,03",48,"-0,29","0,32",83,"-1,98",65
BRANGUS BRASIL J320 MANACIAL,61861,2008,,,3/8,,V,PS,7594,,1,35,"1,17","0,35",94,"-2,57","0,48",80,"0,06","0,07",48,13,"0,03",62,"-0,04",84,"0,01",72,"0,03",39,"-0,04",33,,78,1,20,"-0,28","0,30",54,"-2,85",71,"0,06",53,"-0,02",80,"0,01",71,"0,01",46,"-0,06",29,"0,47","0,16",28,"-2,28",66
OLHOS D'AGUA PANZER 5G 8282,102438,2014,,,3/8,,V,PS,73,,1,29,"0,94","0,48",90,"-0,95","0,47",65,,,,,"0,09",41,"0,09",46,"0,08",48,"0,14",12,"-0,01",59,,57,1,20,"-2,89","0,35",86,"-3,84",76,"0,04",59,"-0,02",80,"0,00",73,"0,12",18,"-0,02",56,"0,68","0,34",18,"-2,33",66
GAP M593/14 WHATSAPP,96855,2014,,,3/8,,P,PS,23388,P,9,143,"0,13","0,53",55,"0,90","0,65",44,"1,67","0,10",11,22,"0,01",69,"0,01",75,"-0,00",74,"-0,12",88,"0,06",89,,52,9,110,"-1,91","0,50",75,"-1,01",60,"-0,00",74,"0,02",70,"-0,02",79,"-0,20",97,"0,04",90,"0,30","0,61",40,"-2,51",67
TRES CRUCES DON VICTORINO 6056 CANTINERO,IA121006,2006,,,3/8,,V,E,,,7,124,"0,49","0,65",76,"-1,30","0,66",68,"-0,65","0,15",85,41,"0,01",66,"0,17",25,"0,05",59,"-0,18",96,"0,05",87,,70,7,40,"-1,21","0,41",66,"-2,52",69,"-0,01",77,"0,07",53,"0,00",73,"-0,24",98,"0,03",88,"0,80","0,44",14,"-2,67",67
OLHOS D'AGUA CIRIACO 4G 7377,72157,2010,,,3/8,,P,PS,73,,1,28,"0,91","0,51",89,"-1,25","0,50",68,"1,95","0,18",8,18,"0,00",70,"-0,03",82,"-0,03",80,"0,09",22,"-0,01",56,,70,1,13,"-1,65","0,37",72,"-2,90",71,"0,00",73,"-0,04",83,"-0,02",79,"0,11",20,"-0,03",51,"0,81","0,42",13,"-3,00",67
SULTANA FRANCESCO 1126 YAS T/E JESUITA,IA143236,2015,,,3/8,,P,E,,K,11,257,"0,26","0,73",63,"-2,33","0,75",78,"0,04","0,18",49,42,"0,04",58,"0,05",60,"0,05",58,"-0,10",83,"-0,04",36,,73,10,160,"-0,62","0,59",57,"-2,94",71,"0,09",45,"0,11",38,"0,02",67,"-0,10",85,"-0,07",23,"-0,08","0,65",68,"-3,18",68
CCR INTEGRITY 355S4 IA10084480 2006 3/8 P E,23805,,,,,,,,,,2,71,"-0,88","0,59",7,"-5,08","0,57",93,"1,70","0,09",10,23,"-0,11",94,"-0,12",95,"-0,17",99,"-0,07",77,"-0,01",51,,96,2,36,"4,29","0,38",12,"-0,79",57,"-0,02",80,"-0,06",89,"-0,13",96,"-0,03",67,"-0,02",53,"0,39","0,47",34,"-3,44",69
BRANGUS BRASIL O386 MANANCIAL,96980,2013,,,3/8,,V,PS,7594,,2,96,"-0,55","0,57",17,"-4,11","0,60",90,"-0,81","0,17",88,18,"0,11",32,"0,08",51,"0,12",35,"0,04",35,"0,14",99,,79,2,61,"-1,95","0,45",76,"-6,07",86,"0,14",30,"0,03",65,"0,10",41,"0,02",43,"0,11",98,"0,30","0,33",40,"-3,47",69
TRADIÇÃO MT GUARANI 4G 350TE,96699,2012,,,3/8,,P,PS,23242,,1,65,"-0,20","0,61",34,"-2,74","0,59",81,"3,08","0,20",2,36,"-0,03",78,"0,11",43,"0,03",65,"-0,11",87,"-0,15",3,,84,1,9,"1,81","0,34",29,"-0,93",59,"0,02",67,"0,13",32,"0,03",62,"-0,05",72,"-0,12",7,"-0,28","0,32",82,"-3,55",70
"OLHOS D'AGUA 7217 ""THOR""",75199,2011,,,3/8,,V,PS,73,,2,30,"0,42","0,47",73,"-2,33","0,47",78,"0,40","0,06",38,2,"0,15",24,"0,23",13,"0,22",13,"-0,07",76,"0,00",68,,61,2,23,"-3,39","0,33",89,"-5,72",85,"0,16",24,"0,21",15,"0,23",15,"-0,08",79,"-0,01",68,"-0,35","0,30",86,"-4,10",71
JMT ZARCO 9861,91830,2013,,,3/8,,P,PS,15813,,5,251,"0,32","0,72",69,"-1,65","0,73",71,"0,21","0,24",45,52,"0,03",61,"0,03",70,"0,04",60,"0,08",24,"0,02",76,,70,5,177,"-1,62","0,59",71,"-3,28",74,"0,02",65,"-0,03",82,"0,01",72,"0,08",27,"0,02",81,"0,15","0,67",50,"-4,24",71
SAN ALEJO YC1421,IA19253,1997,,,3/8,,V,E,,,3,268,"-0,87","0,76",7,"1,44","0,75",40,"-8,83","0,44",99,279,"0,01",69,"0,01",74,"-0,04",85,"-0,01",53,"0,08",94,,48,2,201,"-2,43","0,64",81,"-0,99",59,"-0,05",86,"-0,06",89,"-0,10",93,"-0,06",73,"0,04",90,"-0,05","0,62",65,"-4,24",71
DEL INFANTE 924 TE MOSTAZA,IA7810,2017,,,3/8,,V,E,23805,,5,83,"-0,13","0,42",39,"-0,92","0,53",64,,,,,"0,13",27,"0,32",4,"0,31",5,"-0,35",99,"0,17",99,,52,4,34,"-2,36","0,29",80,"-3,28",74,"0,07",51,"0,30",5,"0,33",6,"-0,38",99,"0,07",95,"-0,80","0,33",98,"-4,28",71
GUAPIARA BE0114 IMPERIO FIV,81977,2011,,,3/8,,P,PS,23805,,3,43,"0,25","0,27",63,"0,80","0,44",45,,,,,"0,07",48,"-0,14",96,"-0,11",96,"0,16",10,"-0,17",1,,46,3,28,"-3,51","0,29",90,"-2,71",70,"0,02",67,"-0,17",97,"-0,13",96,"0,20",7,"-0,19",1,"-0,18","0,19",75,"-4,29",71
PRATA R1627,196038,2002,,,3/8,,V,PS,27141,,4,94,"0,73","0,40",84,"-0,30","0,59",57,"3,47","0,09",2,39,"-0,20",99,"-0,08",90,"-0,20",99,"0,00",47,"-0,02",48,,85,4,85,"2,81","0,44",22,"2,52",38,"-0,21",99,"-0,05",85,"-0,15",98,"0,03",39,"-0,02",54,"0,61","0,47",21,"-4,31",72
CORRALERO 10373 AONIKENK CLASSIC EVEREST,IA136743,2012,,,3/8,,P,E,,K,6,176,"0,53","0,65",77,"-6,40","0,68",96,,,,,"0,06",51,"-0,08",90,"-0,09",93,"-0,15",92,"-0,08",16,,93,5,99,"1,05","0,50",37,"-5,35",84,"0,11",38,"0,00",74,"-0,05",85,"-0,12",88,"-0,04",37,"-0,07","0,57",67,"-4,63",73
OLHOS D'AGUA 6G 7007 RUBI,52679,2008,,,3/8,,V,PS,73,,3,156,"0,26","0,71",64,"-1,01","0,70",66,"-1,22","0,26",93,88,"0,12",29,"-0,06",87,"0,06",51,"0,07",25,"-0,01",57,,54,3,115,"-4,99","0,56",96,"-6,00",86,"-0,02",79,"-0,13",95,"-0,01",77,"0,10",21,"-0,03",49,"0,82","0,58",12,"-4,85",73
EBANO 2867 ÑATITO,IA32203,1997,,,3/8,,P,E,23805,,6,112,"0,12","0,66",54,"-2,90","0,69",83,"-0,07","0,32",52,99,"0,07",45,"0,38",2,"0,23",12,"-0,33",99,"-0,12",6,,74,6,74,"-1,98","0,57",76,"-4,88",82,"0,15",27,"0,42",1,"0,31",7,"-0,31",99,"-0,08",19,"-0,53","0,61",92,"-4,89",73
JUQUIRY 5846 YACARE,93166,2012,,,3/8,,V,PS,18553,,3,46,"0,27","0,27",64,"-2,31","0,51",78,"-0,70","0,07",86,8,"0,09",41,"0,20",19,"0,12",33,"0,03",39,"-0,01",58,,69,2,26,"-3,94","0,34",93,"-6,25",87,"0,05",55,"0,10",42,"0,13",33,"-0,02",59,"0,01",77,"0,53","0,35",26,"-5,17",74
JUQUIRY 6024,93183,2012,,,3/8,,V,PS,18553,,1,28,"0,07","0,38",51,"-1,54","0,46",70,"0,19","0,10",46,15,"0,05",53,"-0,00",78,"0,08",48,"0,02",40,"0,00",67,,67,1,26,"-2,36","0,36",80,"-3,90",76,"0,04",59,"-0,04",83,"0,03",65,"0,08",25,"-0,01",66,"-0,23","0,24",79,"-5,27",74
LC AMANCO A337 LOTUS,102309,2013,,,3/8,,P,PS,2309,,2,25,"-0,30","0,28",29,"-1,71","0,39",72,"-0,84","0,11",89,4,"-0,03",80,"-0,08",89,"-0,09",94,"-0,09",82,"-0,08",13,,78,1,1,"-0,83","0,21",61,"-2,54",69,"-0,00",74,"-0,03",82,"-0,07",89,"-0,06",73,"-0,07",25,"0,02","0,20",61,"-5,28",74
JUQUIRY RED FIV 6380 RED BULL 4821,105430,2015,,,3/8,,V,PS,18553,,1,20,"-0,98","0,35",5,"-1,80","0,44",73,"1,21","0,05",17,2,"0,08",44,"0,08",49,"0,13",32,"0,07",25,"0,15",99,,66,1,15,"-2,15","0,31",78,"-3,95",77,"0,03",64,"0,01",71,"0,02",68,"0,06",30,"0,18",99,"-0,37","0,27",87,"-5,44",75
UMBU 4010,83437,2010,,,3/8,,V,PS,99,,1,50,"0,54","0,52",78,"-2,28","0,51",77,"-4,81","0,07",99,9,"-0,04",81,"0,00",77,"-0,04",85,"0,01",43,"0,05",89,,82,1,37,"-1,41","0,36",69,"-3,70",75,"0,00",73,"0,01",73,"0,01",72,"0,03",40,"0,04",88,"0,45","0,31",30,"-5,49",76
JUQUIRY RED TE6964 RED WINE 8141 YAS,135458,2018,,,3/8,,V,PS,18553,,2,35,"-0,38","0,50",25,"-3,16","0,50",85,,,,,"0,03",60,"0,09",48,"0,08",48,"-0,19",96,"0,07",93,,80,2,20,"-0,77","0,37",60,"-3,94",76,"0,03",63,"0,04",63,"0,04",61,"-0,15",93,"0,09",97,"-0,30","0,38",83,"-5,75",76
FSM HEMINGWAY YACARÉ 4G 513,135426,2018,,,3/8,,V,PS,20362,,1,46,"-0,43","0,51",21,"-6,10","0,53",96,,,,,"0,22",11,"0,28",8,"0,27",8,"-0,16",94,"-0,04",34,,81,1,5,"-3,92","0,25",93,"-10,02",97,"0,22",14,"0,21",13,"0,26",10,"-0,17",96,"-0,05",36,"-0,25","0,23",80,"-5,84",77
RINCON TE478 DON CIRIACO DEL SARANDY,120469,2014,,,3/8,,V,PS,7287,,1,44,"-0,14","0,56",38,"-0,79","0,55",63,"1,59","0,20",12,29,"0,04",56,"0,10",46,"0,10",42,"-0,08",78,"0,05",87,,62,1,38,"-3,57","0,44",91,"-4,36",79,"0,03",63,"0,08",50,"0,11",40,"-0,04",69,"0,00",72,"-0,15","0,52",74,"-6,09",78
GAP L055/13 GAP TROLLER,89908,2013,,,3/8,,V,PS,23388,A,6,43,"-0,88","0,47",7,"-2,45","0,49",80,"2,12","0,07",7,8,"0,01",67,"0,02",72,"0,05",54,"0,14",12,"0,02",77,,78,6,38,"-2,60","0,36",83,"-5,05",83,"0,00",72,"-0,04",84,"0,01",72,"0,16",12,"0,03",84,"0,43","0,33",31,"-6,15",78
BRANGUS BRASIL M62 MANANCIAL,84810,2011,,,3/8,,V,PS,7594,,4,679,"0,28","0,65",65,"-0,97","0,82",65,"-1,28","0,40",94,167,"0,01",69,"0,23",13,"0,12",36,"-0,11",85,"-0,01",59,,68,4,551,"-2,81","0,72",85,"-3,79",76,"0,02",66,"0,21",14,"0,08",48,"-0,07",77,"-0,02",58,"-0,12","0,73",72,"-6,15",78
OLHOS D'AGUA DOC 4G 8037,107999,2014,,,3/8,,P,PS,73,,2,43,"0,69","0,53",82,"-2,43","0,52",79,"1,47","0,20",14,61,"0,01",69,"-0,13",95,"-0,07",91,"0,18",8,"-0,14",3,,78,1,33,"-1,95","0,40",76,"-4,38",80,"-0,02",80,"-0,11",95,"-0,13",96,"0,24",6,"-0,14",4,"0,31","0,29",38,"-6,19",78
J.M.T 8041 NATO,76904,2010,,,3/8,,P,PS,15813,Y,4,169,"-0,57","0,70",16,"-2,16","0,70",77,"-0,70","0,14",86,21,"-0,06",88,"0,02",71,"0,07",50,"-0,14",91,"-0,04",33,,84,4,111,"-1,78","0,54",74,"-3,94",77,"-0,04",84,"0,08",51,"0,09",44,"-0,09",82,"-0,05",36,"0,71","0,63",17,"-6,22",78
JUNCO 38P 6650 REI ARTHUR,225258,2003,,,3/8,,V,PS,21499,,2,57,"-0,98","0,17",5,"-0,17","0,51",55,"-0,41","0,14",80,38,"-0,04",81,"-0,02",80,"0,02",68,"0,04",35,"0,00",67,,67,2,28,"-2,31","0,33",79,"-2,49",69,"-0,06",88,"-0,05",86,"0,00",73,"0,01",46,"0,01",80,"0,04","0,15",58,"-6,43",79
J.M.T JUQUIRY A49 6611 1996 3/8 P PS,15813,,,,,,,,,,2,32,"-0,17","0,21",35,"-1,21","0,47",67,"-2,05","0,07",98,9,"-0,09",93,"-0,13",95,"-0,03",82,"-0,10",84,,,,80,2,19,"0,08","0,34",49,"-1,13",61,"-0,11",93,"-0,12",95,"-0,02",80,"-0,09",82,,,"0,01","0,29",62,"-6,53",79
MC HULL DA CORTICEIRA N102,36762,2005,,,3/8,,V,PS,4602,,4,26,"0,76","0,48",85,"-3,14","0,50",85,"-1,71","0,21",97,47,"0,11",36,"0,05",60,"0,07",50,"-0,12",89,"0,15",99,,73,2,14,"-3,89","0,35",93,"-7,03",90,"0,10",40,"-0,02",80,"0,04",60,"-0,13",89,"0,06",94,"-0,13","0,37",72,"-6,61",79
JUQUIRY TE 05702,84288,2012,,,3/8,,V,PS,18553,,2,122,"0,29","0,50",66,"-1,29","0,68",68,"-0,75","0,21",87,48,"0,17",19,"0,27",8,"0,28",6,"-0,00",50,"0,06",91,,50,2,68,"-6,75","0,50",99,"-8,04",93,"0,12",36,"0,12",36,"0,22",16,"0,01",47,"0,03",87,"-0,14","0,50",73,"-6,67",79
MR 0/672,IA71983,2010,,,3/8,,V,E,23805,,1,52,"-0,79","0,53",9,"-2,82","0,54",82,"0,09","0,17",48,16,"-0,09",92,"0,18",22,"0,23",12,"-0,27",99,"0,24",99,,89,1,43,"1,42","0,42",33,"-1,40",62,"-0,11",93,"0,19",18,"0,28",9,"-0,28",99,"0,22",99,"-0,15","0,44",74,"-6,86",80
